000000000002,0.405,Chimalhuacán,Mexico,20.09N,98.96W
1980-12-01,21.685,0.38299999999999995,Chingola,Zambia,12.05S,27.95E
1981-01-01,21.916,0.24100000000000002,Chingola,Zambia,12.05S,27.95E
1981-02-01,21.858,0.6629999999999999,Chingola,Zambia,12.05S,27.95E
1981-03-01,22.037,0.42,Chingola,Zambia,12.05S,27.95E
1981-04-01,20.269000000000002,0.20199999999999999,Chingola,Zambia,12.05S,27.95E
1981-05-01,18.092,0.636,Chingola,Zambia,12.05S,27.95E
1981-06-01,16.346999999999998,0.5589999999999999,Chingola,Zambia,12.05S,27.95E
1981-07-01,16.273,0.604,Chingola,Zambia,12.05S,27.95E
1981-08-01,20.118,0.7559999999999999,Chingola,Zambia,12.05S,27.95E
1981-09-01,21.908,0.5589999999999999,Chingola,Zambia,12.05S,27.95E
1981-10-01,23.572,0.445,Chingola,Zambia,12.05S,27.95E
1981-11-01,23.879,0.508,Chingola,Zambia,12.05S,27.95E
1981-12-01,22.1,0.71,Chingola,Zambia,12.05S,27.95E
1982-01-01,21.656,0.657,Chingola,Zambia,12.05S,27.95E
1982-02-01,22.421999999999997,0.43799999999999994,Chingola,Zambia,12.05S,27.95E
1982-03-01,22.281,0.799,Chingola,Zambia,12.05S,27.95E
1982-04-01,21.073,0.9229999999999999,Chingola,Zambia,12.05S,27.95E
1982-05-01,18.64,0.581,Chingola,Zambia,12.05S,27.95E
1982-06-01,17.631,0.337,Chingola,Zambia,12.05S,27.95E
1982-07-01,16.848000000000006,0.455,Chingola,Zambia,12.05S,27.95E
1982-08-01,19.112000000000002,0.261,Chingola,Zambia,12.05S,27.95E
1982-09-01,22.4,0.873,Chingola,Zambia,12.05S,27.95E
1982-10-01,23.121,0.772,Chingola,Zambia,12.05S,27.95E
1982-11-01,22.721999999999998,0.763,Chingola,Zambia,12.05S,27.95E
1982-12-01,22.079,0.488,Chingola,Zambia,12.05S,27.95E
1983-01-01,22.126,0.6729999999999999,Chingola,Zambia,12.05S,27.95E
1983-02-01,23.285999999999998,0.617,Chingola,Zambia,12.05S,27.95E
1983-03-01,22.909000000000002,0.44,Chingola,Zambia,12.05S,27.95E
1983-04-01,22.026,0.40299999999999997,Chingola,Zambia,12.05S,27.95E
1983-05-01,20.665,0.244,Chingola,Zambia,12.05S,27.95E
1983-06-01,19.082,0.7490000000000001,Chingola,Zambia,12.05S,27.95E
1983-07-01,18.567,0.614,Chingola,Zambia,12.05S,27.95E
1983-08-01,19.435,0.304,Chingola,Zambia,12.05S,27.95E
1983-09-01,23.059,0.38799999999999996,Chingola,Zambia,12.05S,27.95E
1983-10-01,23.768,0.254,Chingola,Zambia,12.05S,27.95E
1983-11-01,24.014,0.452,Chingola,Zambia,12.05S,27.95E
1983-12-01,22.11,0.368,Chingola,Zambia,12.05S,27.95E
1984-01-01,21.755,0.7829999999999999,Chingola,Zambia,12.05S,27.95E
1984-02-01,21.521,0.9940000000000001,Chingola,Zambia,12.05S,27.95E
1984-03-01,22.058000000000003,0.466,Chingola,Zambia,12.05S,27.95E
1984-04-01,20.983,0.23600000000000002,Chingola,Zambia,12.05S,27.95E
1984-05-01,19.779,0.41100000000000003,Chingola,Zambia,12.05S,27.95E
1984-06-01,17.608999999999995,0.664,Chingola,Zambia,12.05S,27.95E
1984-07-01,17.55,0.34,Chingola,Zambia,12.05S,27.95E
1984-08-01,19.113,0.42100000000000004,Chingola,Zambia,12.05S,27.95E
1984-09-01,22.957,0.36,Chingola,Zambia,12.05S,27.95E
1984-10-01,24.029,0.677,Chingola,Zambia,12.05S,27.95E
1984-11-01,22.624,0.723,Chingola,Zambia,12.05S,27.95E
1984-12-01,21.351,0.767,Chingola,Zambia,12.05S,27.95E
1985-01-01,21.421,1.415,Chingola,Zambia,12.05S,27.95E
1985-02-01,21.77,0.9279999999999999,Chingola,Zambia,12.05S,27.95E
1985-03-01,21.976,0.611,Chingola,Zambia,12.05S,27.95E
1985-04-01,20.276,0.32799999999999996,Chingola,Zambia,12.05S,27.95E
1985-05-01,19.067,0.42200000000000004,Chingola,Zambia,12.05S,27.95E
1985-06-01,16.659000000000002,0.425,Chingola,Zambia,12.05S,27.95E
1985-07-01,17.375999999999998,0.628,Chingola,Zambia,12.05S,27.95E
1985-08-01,19.011,0.37799999999999995,Chingola,Zambia,12.05S,27.95E
1985-09-01,22.737,1.026,Chingola,Zambia,12.05S,27.95E
1985-10-01,22.929000000000002,0.46799999999999997,Chingola,Zambia,12.05S,27.95E
1985-11-01,22.131,0.518,Chingola,Zambia,12.05S,27.95E
1985-12-01,21.433000000000003,0.8140000000000001,Chingola,Zambia,12.05S,27.95E
1986-01-01,21.453000000000003,0.418,Chingola,Zambia,12.05S,27.95E
1986-02-01,21.594,0.264,Chingola,Zambia,12.05S,27.95E
1986-03-01,21.554000000000002,0.36200000000000004,Chingola,Zambia,12.05S,27.95E
1986-04-01,21.077,0.256,Chingola,Zambia,12.05S,27.95E
1986-05-01,19.25,0.36200000000000004,Chingola,Zambia,12.05S,27.95E
1986-06-01,16.909000000000002,0.183,Chingola,Zambia,12.05S,27.95E
1986-07-01,17.048000000000002,0.5589999999999999,Chingola,Zambia,12.05S,27.95E
1986-08-01,19.743,0.41600000000000004,Chingola,Zambia,12.05S,27.95E
1986-09-01,22.226,0.43799999999999994,Chingola,Zambia,12.05S,27.95E
1986-10-01,22.803,0.33899999999999997,Chingola,Zambia,12.05S,27.95E
1986-11-01,22.186999999999998,0.364,Chingola,Zambia,12.05S,27.95E
1986-12-01,21.687,0.231,Chingola,Zambia,12.05S,27.95E
1987-01-01,21.697,0.501,Chingola,Zambia,12.05S,27.95E
1987-02-01,22.555999999999997,0.9790000000000001,Chingola,Zambia,12.05S,27.95E
1987-03-01,22.573,0.58,Chingola,Zambia,12.05S,27.95E
1987-04-01,21.340999999999998,0.5660000000000001,Chingola,Zambia,12.05S,27.95E
1987-05-01,20.706999999999997,0.8490000000000001,Chingola,Zambia,12.05S,27.95E
1987-06-01,17.456,0.53,Chingola,Zambia,12.05S,27.95E
1987-07-01,17.8,0.775,Chingola,Zambia,12.05S,27.95E
1987-08-01,20.908,0.708,Chingola,Zambia,12.05S,27.95E
1987-09-01,23.526,0.757,Chingola,Zambia,12.05S,27.95E
1987-10-01,23.542,0.655,Chingola,Zambia,12.05S,27.95E
1987-11-01,23.89,0.424,Chingola,Zambia,12.05S,27.95E
1987-12-01,22.686,0.754,Chingola,Zambia,12.05S,27.95E
1988-01-01,22.096,0.365,Chingola,Zambia,12.05S,27.95E
1988-02-01,22.502,0.54,Chingola,Zambia,12.05S,27.95E
1988-03-01,22.114,0.6809999999999999,Chingola,Zambia,12.05S,27.95E
1988-04-01,21.908,0.285,Chingola,Zambia,12.05S,27.95E
1988-05-01,19.357,1.209,Chingola,Zambia,12.05S,27.95E
1988-06-01,18.585,0.307,Chingola,Zambia,12.05S,27.95E
1988-07-01,17.862000000000005,0.395,Chingola,Zambia,12.05S,27.95E
1988-08-01,20.099,0.664,Chingola,Zambia,12.05S,27.95E
1988-09-01,22.734,0.61,Chingola,Zambia,12.05S,27.95E
1988-10-01,23.474,0.36200000000000004,Chingola,Zambia,12.05S,27.95E
1988-11-01,22.498,0.27699999999999997,Chingola,Zambia,12.05S,27.95E
1988-12-01,21.694000000000003,0.254,Chingola,Zambia,12.05S,27.95E
1989-01-01,22.239,2.841,Chingola,Zambia,12.05S,27.95E
1989-02-01,22.74,2.748,Chingola,Zambia,12.05S,27.95E
1989-03-01,21.976999999999997,0.528,Chingola,Zambia,12.05S,27.95E
1989-04-01,21.148000000000003,0.598,Chingola,Zambia,12.05S,27.95E
1989-05-01,19.233,1.136,Chingola,Zambia,12.05S,27.95E
1989-06-01,17.680999999999994,0.8079999999999999,Chingola,Zambia,12.05S,27.95E
1989-07-01,17.157,0.251,Chingola,Zambia,12.05S,27.95E
1989-08-01,19.886,0.27,Chingola,Zambia,12.05S,27.95E
1989-09-01,22.475,0.364,Chingola,Zambia,12.05S,27.95E
1989-10-01,23.446,0.693,Chingola,Zambia,12.05S,27.95E
1989-11-01,23.451999999999998,0.171,Chingola,Zambia,12.05S,27.95E
1989-12-01,22.235,0.161,Chingola,Zambia,12.05S,27.95E
1990-01-01,21.557,0.49700000000000005,Chingola,Zambia,12.05S,27.95E
1990-02-01,22.025,0.33299999999999996,Chingola,Zambia,12.05S,27.95E
1990-03-01,22.348000000000003,0.32299999999999995,Chingola,Zambia,12.05S,27.95E
1990-04-01,22.121,0.6920000000000001,Chingola,Zambia,12.05S,27.95E
1990-05-01,20.769000000000002,0.321,Chingola,Zambia,12.05S,27.95E
1990-06-01,18.797,0.233,Chingola,Zambia,12.05S,27.95E
1990-07-01,17.872,0.39899999999999997,Chingola,Zambia,12.05S,27.95E
1990-08-01,19.81,0.843,Chingola,Zambia,12.05S,27.95E
1990-09-01,22.098000000000003,0.29,Chingola,Zambia,12.05S,27.95E
1990-10-01,24.101,1.261,Chingola,Zambia,12.05S,27.95E
1990-11-01,24.179,1.25,Chingola,Zambia,12.05S,27.95E
1990-12-01,21.955,0.53,Chingola,Zambia,12.05S,27.95E
1991-01-01,21.447,0.534,Chingola,Zambia,12.05S,27.95E
1991-02-01,22.146,0.787,Chingola,Zambia,12.05S,27.95E
1991-03-01,22.14,0.322,Chingola,Zambia,12.05S,27.95E
1991-04-01,20.7,0.741,Chingola,Zambia,12.05S,27.95E
1991-05-01,20.017,0.953,Chingola,Zambia,12.05S,27.95E
1991-06-01,17.49,0.728,Chingola,Zambia,12.05S,27.95E
1991-07-01,17.069000000000006,0.546,Chingola,Zambia,12.05S,27.95E
1991-08-01,19.434,0.528,Chingola,Zambia,12.05S,27.95E
1991-09-01,22.964000000000002,0.342,Chingola,Zambia,12.05S,27.95E
1991-10-01,23.824,0.486,Chingola,Zambia,12.05S,27.95E
1991-11-01,21.984,1.655,Chingola,Zambia,12.05S,27.95E
1991-12-01,21.656,0.299,Chingola,Zambia,12.05S,27.95E
1992-01-01,22.296,0.494,Chingola,Zambia,12.05S,27.95E
1992-02-01,23.165000000000006,1.226,Chingola,Zambia,12.05S,27.95E
1992-03-01,23.189,0.365,Chingola,Zambia,12.05S,27.95E
1992-04-01,21.851999999999997,0.55,Chingola,Zambia,12.05S,27.95E
1992-05-01,20.214000000000002,0.515,Chingola,Zambia,12.05S,27.95E
1992-06-01,17.863,0.722,Chingola,Zambia,12.05S,27.95E
1992-07-01,17.229,0.384,Chingola,Zambia,12.05S,27.95E
1992-08-01,18.962,0.602,Chingola,Zambia,12.05S,27.95E
1992-09-01,23.434,1.7109999999999999,Chingola,Zambia,12.05S,27.95E
1992-10-01,24.836,0.845,Chingola,Zambia,12.05S,27.95E
1992-11-01,23.761000000000006,0.551,Chingola,Zambia,12.05S,27.95E
1992-12-01,22.375,0.59,Chingola,Zambia,12.05S,27.95E
1993-01-01,21.855,0.52,Chingola,Zambia,12.05S,27.95E
1993-02-01,21.335,0.763,Chingola,Zambia,12.05S,27.95E
1993-03-01,20.862,1.381,Chingola,Zambia,12.05S,27.95E
1993-04-01,21.554000000000002,0.217,Chingola,Zambia,12.05S,27.95E
1993-05-01,19.811,1.374,Chingola,Zambia,12.05S,27.95E
1993-06-01,16.971,0.898,Chingola,Zambia,12.05S,27.95E
1993-07-01,17.076,1.028,Chingola,Zambia,12.05S,27.95E
1993-08-01,19.095,0.609,Chingola,Zambia,12.05S,27.95E
1993-09-01,22.278000000000002,0.449,Chingola,Zambia,12.05S,27.95E
1993-10-01,24.863000000000003,0.654,Chingola,Zambia,12.05S,27.95E
1993-11-01,23.131999999999998,0.263,Chingola,Zambia,12.05S,27.95E
1993-12-01,22.51,0.23600000000000002,Chingola,Zambia,12.05S,27.95E
1994-01-01,21.53,0.3,Chingola,Zambia,12.05S,27.95E
1994-02-01,21.463,0.774,Chingola,Zambia,12.05S,27.95E
1994-03-01,22.563000000000002,1.179,Chingola,Zambia,12.05S,27.95E
1994-04-01,21.499000000000002,0.38,Chingola,Zambia,12.05S,27.95E
1994-05-01,19.968,0.405,Chingola,Zambia,12.05S,27.95E
1994-06-01,17.357,0.415,Chingola,Zambia,12.05S,27.95E
1994-07-01,17.352999999999998,0.948,Chingola,Zambia,12.05S,27.95E
1994-08-01,19.899,0.8540000000000001,Chingola,Zambia,12.05S,27.95E
1994-09-01,22.914,0.743,Chingola,Zambia,12.05S,27.95E
1994-10-01,23.171999999999997,0.337,Chingola,Zambia,12.05S,27.95E
1994-11-01,24.364,0.281,Chingola,Zambia,12.05S,27.95E
1994-12-01,22.123,1.038,Chingola,Zambia,12.05S,27.95E
1995-01-01,22.175,0.747,Chingola,Zambia,12.05S,27.95E
1995-02-01,22.035,1.421,Chingola,Zambia,12.05S,27.95E
1995-03-01,22.319000000000003,0.26,Chingola,Zambia,12.05S,27.95E
1995-04-01,21.406,0.28600000000000003,Chingola,Zambia,12.05S,27.95E
1995-05-01,20.367,0.643,Chingola,Zambia,12.05S,27.95E
1995-06-01,17.622,0.376,Chingola,Zambia,12.05S,27.95E
1995-07-01,17.977,0.64,Chingola,Zambia,12.05S,27.95E
1995-08-01,21.178,0.40299999999999997,Chingola,Zambia,12.05S,27.95E
1995-09-01,23.529,0.636,Chingola,Zambia,12.05S,27.95E
1995-10-01,24.889,0.628,Chingola,Zambia,12.05S,27.95E
1995-11-01,24.239,0.336,Chingola,Zambia,12.05S,27.95E
1995-12-01,21.558000000000003,0.498,Chingola,Zambia,12.05S,27.95E
1996-01-01,21.818,0.228,Chingola,Zambia,12.05S,27.95E
1996-02-01,21.874,0.778,Chingola,Zambia,12.05S,27.95E
1996-03-01,21.973000000000003,0.898,Chingola,Zambia,12.05S,27.95E
1996-04-01,20.714000000000002,0.541,Chingola,Zambia,12.05S,27.95E
1996-05-01,19.672,0.451,Chingola,Zambia,12.05S,27.95E
1996-06-01,17.134999999999998,0.45899999999999996,Chingola,Zambia,12.05S,27.95E
1996-07-01,17.239,0.44,Chingola,Zambia,12.05S,27.95E
1996-08-01,20.784000000000002,0.41200000000000003,Chingola,Zambia,12.05S,27.95E
1996-09-01,23.652,0.395,Chingola,Zambia,12.05S,27.95E
1996-10-01,24.726,0.34700000000000003,Chingola,Zambia,12.05S,27.95E
1996-11-01,24.47,0.691,Chingola,Zambia,12.05S,27.95E
1996-12-01,22.245,0.22,Chingola,Zambia,12.05S,27.95E
1997-01-01,21.814,0.529,Chingola,Zambia,12.05S,27.95E
1997-02-01,21.764000000000006,0.457,Chingola,Zambia,12.05S,27.95E
1997-03-01,22.471999999999998,0.557,Chingola,Zambia,12.05S,27.95E
1997-04-01,21.155,0.5770000000000001,Chingola,Zambia,12.05S,27.95E
1997-05-01,19.199,0.349,Chingola,Zambia,12.05S,27.95E
1997-06-01,19.219,0.483,Chingola,Zambia,12.05S,27.95E
1997-07-01,17.414,0.315,Chingola,Zambia,12.05S,27.95E
1997-08-01,20.614,0.222,Chingola,Zambia,12.05S,27.95E
1997-09-01,23.614,0.32,Chingola,Zambia,12.05S,27.95E
1997-10-01,23.849,0.725,Chingola,Zambia,12.05S,27.95E
1997-11-01,23.518,0.5710000000000001,Chingola,Zambia,12.05S,27.95E
1997-12-01,21.841,0.605,Chingola,Zambia,12.05S,27.95E
1998-01-01,22.354,0.616,Chingola,Zambia,12.05S,27.95E
1998-02-01,22.802,0.531,Chingola,Zambia,12.05S,27.95E
1998-03-01,23.462,0.316,Chingola,Zambia,12.05S,27.95E
1998-04-01,21.798000000000002,0.6659999999999999,Chingola,Zambia,12.05S,27.95E
1998-05-01,19.983,0.542,Chingola,Zambia,12.05S,27.95E
1998-06-01,18.095,0.429,Chingola,Zambia,12.05S,27.95E
1998-07-01,17.92,0.473,Chingola,Zambia,12.05S,27.95E
1998-08-01,20.052,0.511,Chingola,Zambia,12.05S,27.95E
1998-09-01,23.148000000000003,0.853,Chingola,Zambia,12.05S,27.95E
1998-10-01,24.206,0.8390000000000001,Chingola,Zambia,12.05S,27.95E
1998-11-01,24.122,0.821,Chingola,Zambia,12.05S,27.95E
1998-12-01,21.673000000000002,1.985,Chingola,Zambia,12.05S,27.95E
1999-01-01,21.29,0.955,Chingola,Zambia,12.05S,27.95E
1999-02-01,22.439,0.614,Chingola,Zambia,12.05S,27.95E
1999-03-01,21.479,0.925,Chingola,Zambia,12.05S,27.95E
1999-04-01,20.265,0.813,Chingola,Zambia,12.05S,27.95E
1999-05-01,19.471,0.718,Chingola,Zambia,12.05S,27.95E
1999-06-01,17.525,0.7390000000000001,Chingola,Zambia,12.05S,27.95E
1999-07-01,17.234,0.667,Chingola,Zambia,12.05S,27.95E
1999-08-01,19.663,0.843,Chingola,Zambia,12.05S,27.95E
1999-09-01,21.77,1.5519999999999998,Chingola,Zambia,12.05S,27.95E
1999-10-01,23.233,0.271,Chingola,Zambia,12.05S,27.95E
1999-11-01,22.954,0.402,Chingola,Zambia,12.05S,27.95E
1999-12-01,22.396,0.467,Chingola,Zambia,12.05S,27.95E
2000-01-01,21.74,0.6509999999999999,Chingola,Zambia,12.05S,27.95E
2000-02-01,21.658,0.512,Chingola,Zambia,12.05S,27.95E
2000-03-01,21.818,0.5539999999999999,Chingola,Zambia,12.05S,27.95E
2000-04-01,21.359,0.847,Chingola,Zambia,12.05S,27.95E
2000-05-01,19.602,0.828,Chingola,Zambia,12.05S,27.95E
2000-06-01,17.404,0.419,Chingola,Zambia,12.05S,27.95E
2000-07-01,16.855999999999998,0.244,Chingola,Zambia,12.05S,27.95E
2000-08-01,19.892,1.7169999999999999,Chingola,Zambia,12.05S,27.95E
2000-09-01,23.166,0.33899999999999997,Chingola,Zambia,12.05S,27.95E
2000-10-01,24.206999999999997,0.45,Chingola,Zambia,12.05S,27.95E
2000-11-01,22.883000000000006,0.996,Chingola,Zambia,12.05S,27.95E
2000-12-01,21.664,0.5720000000000001,Chingola,Zambia,12.05S,27.95E
2001-01-01,21.215,0.585,Chingola,Zambia,12.05S,27.95E
2001-02-01,21.480999999999998,0.33799999999999997,Chingola,Zambia,12.05S,27.95E
2001-03-01,21.654,0.39899999999999997,Chingola,Zambia,12.05S,27.95E
2001-04-01,21.165,0.469,Chingola,Zambia,12.05S,27.95E
2001-05-01,19.875,2.116,Chingola,Zambia,12.05S,27.95E
2001-06-01,17.965999999999994,1.153,Chingola,Zambia,12.05S,27.95E
2001-07-01,17.078,0.363,Chingola,Zambia,12.05S,27.95E
2001-08-01,20.651,0.45299999999999996,Chingola,Zambia,12.05S,27.95E
2001-09-01,23.463,0.43,Chingola,Zambia,12.05S,27.95E
2001-10-01,23.849,0.89,Chingola,Zambia,12.05S,27.95E
2001-11-01,22.968000000000004,0.621,Chingola,Zambia,12.05S,27.95E
2001-12-01,22.401,0.41200000000000003,Chingola,Zambia,12.05S,27.95E
2002-01-01,22.327,0.384,Chingola,Zambia,12.05S,27.95E
2002-02-01,22.788,0.569,Chingola,Zambia,12.05S,27.95E
2002-03-01,22.548,0.353,Chingola,Zambia,12.05S,27.95E
2002-04-01,21.644000000000002,0.43700000000000006,Chingola,Zambia,12.05S,27.95E
2002-05-01,19.997,0.44,Chingola,Zambia,12.05S,27.95E
2002-06-01,17.458,0.39399999999999996,Chingola,Zambia,12.05S,27.95E
2002-07-01,19.257,0.46,Chingola,Zambia,12.05S,27.95E
2002-08-01,20.788,0.342,Chingola,Zambia,12.05S,27.95E
2002-09-01,22.944000000000003,0.5589999999999999,Chingola,Zambia,12.05S,27.95E
2002-10-01,24.34,1.2429999999999999,Chingola,Zambia,12.05S,27.95E
2002-11-01,23.343000000000004,0.55,Chingola,Zambia,12.05S,27.95E
2002-12-01,21.884,0.746,Chingola,Zambia,12.05S,27.95E
2003-01-01,21.993000000000002,0.49,Chingola,Zambia,12.05S,27.95E
2003-02-01,22.089,0.596,Chingola,Zambia,12.05S,27.95E
2003-03-01,22.057,0.522,Chingola,Zambia,12.05S,27.95E
2003-04-01,20.802,0.424,Chingola,Zambia,12.05S,27.95E
2003-05-01,19.563,0.318,Chingola,Zambia,12.05S,27.95E
2003-06-01,18.09,0.465,Chingola,Zambia,12.05S,27.95E
2003-07-01,17.082,0.835,Chingola,Zambia,12.05S,27.95E
2003-08-01,20.324,0.585,Chingola,Zambia,12.05S,27.95E
2003-09-01,23.677,0.633,Chingola,Zambia,12.05S,27.95E
2003-10-01,24.949,0.532,Chingola,Zambia,12.05S,27.95E
2003-11-01,24.459,0.65,Chingola,Zambia,12.05S,27.95E
2003-12-01,22.084,0.535,Chingola,Zambia,12.05S,27.95E
2004-01-01,21.777,0.44299999999999995,Chingola,Zambia,12.05S,27.95E
2004-02-01,21.868,0.507,Chingola,Zambia,12.05S,27.95E
2004-03-01,22.373,0.33399999999999996,Chingola,Zambia,12.05S,27.95E
2004-04-01,21.096,0.33899999999999997,Chingola,Zambia,12.05S,27.95E
2004-05-01,18.749000000000002,0.6729999999999999,Chingola,Zambia,12.05S,27.95E
2004-06-01,17.102,0.546,Chingola,Zambia,12.05S,27.95E
2004-07-01,17.325,0.631,Chingola,Zambia,12.05S,27.95E
2004-08-01,20.853,0.565,Chingola,Zambia,12.05S,27.95E
2004-09-01,23.208000000000002,0.408,Chingola,Zambia,12.05S,27.95E
2004-10-01,24.135,0.7170000000000001,Chingola,Zambia,12.05S,27.95E
2004-11-01,23.979,0.565,Chingola,Zambia,12.05S,27.95E
2004-12-01,22.107,0.45399999999999996,Chingola,Zambia,12.05S,27.95E
2005-01-01,22.222,0.5710000000000001,Chingola,Zambia,12.05S,27.95E
2005-02-01,23.434,0.466,Chingola,Zambia,12.05S,27.95E
2005-03-01,23.13,0.521,Chingola,Zambia,12.05S,27.95E
2005-04-01,22.058000000000003,0.647,Chingola,Zambia,12.05S,27.95E
2005-05-01,21.006,1.028,Chingola,Zambia,12.05S,27.95E
2005-06-01,19.418,1.264,Chingola,Zambia,12.05S,27.95E
2005-07-01,18.285,0.7020000000000001,Chingola,Zambia,12.05S,27.95E
2005-08-01,21.221,0.708,Chingola,Zambia,12.05S,27.95E
2005-09-01,22.88,0.833,Chingola,Zambia,12.05S,27.95E
2005-10-01,25.368000000000002,0.415,Chingola,Zambia,12.05S,27.95E
2005-11-01,24.734,0.401,Chingola,Zambia,12.05S,27.95E
2005-12-01,22.109,0.514,Chingola,Zambia,12.05S,27.95E
2006-01-01,21.565,0.638,Chingola,Zambia,12.05S,27.95E
2006-02-01,22.009,0.674,Chingola,Zambia,12.05S,27.95E
2006-03-01,21.949,0.782,Chingola,Zambia,12.05S,27.95E
2006-04-01,21.146,0.47100000000000003,Chingola,Zambia,12.05S,27.95E
2006-05-01,19.543,0.634,Chingola,Zambia,12.05S,27.95E
2006-06-01,17.657999999999994,0.341,Chingola,Zambia,12.05S,27.95E
2006-07-01,17.664,0.486,Chingola,Zambia,12.05S,27.95E
2006-08-01,20.363,0.439,Chingola,Zambia,12.05S,27.95E
2006-09-01,22.616,0.445,Chingola,Zambia,12.05S,27.95E
2006-10-01,24.783,0.7190000000000001,Chingola,Zambia,12.05S,27.95E
2006-11-01,23.579,0.461,Chingola,Zambia,12.05S,27.95E
2006-12-01,22.31,0.504,Chingola,Zambia,12.05S,27.95E
2007-01-01,21.403000000000002,0.369,Chingola,Zambia,12.05S,27.95E
2007-02-01,21.858,0.809,Chingola,Zambia,12.05S,27.95E
2007-03-01,22.183000000000003,0.6709999999999999,Chingola,Zambia,12.05S,27.95E
2007-04-01,21.324,0.564,Chingola,Zambia,12.05S,27.95E
2007-05-01,19.64,0.43700000000000006,Chingola,Zambia,12.05S,27.95E
2007-06-01,17.471,0.603,Chingola,Zambia,12.05S,27.95E
2007-07-01,17.470000000000002,0.493,Chingola,Zambia,12.05S,27.95E
2007-08-01,20.207,0.392,Chingola,Zambia,12.05S,27.95E
2007-09-01,23.575,0.41200000000000003,Chingola,Zambia,12.05S,27.95E
2007-10-01,23.831999999999997,0.5479999999999999,Chingola,Zambia,12.05S,27.95E
2007-11-01,23.248,0.887,Chingola,Zambia,12.05S,27.95E
2007-12-01,21.614,1.215,Chingola,Zambia,12.05S,27.95E
2008-01-01,20.513,0.37,Chingola,Zambia,12.05S,27.95E
2008-02-01,21.476000000000006,0.434,Chingola,Zambia,12.05S,27.95E
2008-03-01,21.274,0.511,Chingola,Zambia,12.05S,27.95E
2008-04-01,20.551,0.446,Chingola,Zambia,12.05S,27.95E
2008-05-01,19.919,0.498,Chingola,Zambia,12.05S,27.95E
2008-06-01,17.343,0.55,Chingola,Zambia,12.05S,27.95E
2008-07-01,17.219,0.61,Chingola,Zambia,12.05S,27.95E
2008-08-01,19.882,0.613,Chingola,Zambia,12.05S,27.95E
2008-09-01,23.186,0.532,Chingola,Zambia,12.05S,27.95E
2008-10-01,24.434,0.52,Chingola,Zambia,12.05S,27.95E
2008-11-01,23.436999999999998,0.47600000000000003,Chingola,Zambia,12.05S,27.95E
2008-12-01,21.634,0.799,Chingola,Zambia,12.05S,27.95E
2009-01-01,21.61,0.445,Chingola,Zambia,12.05S,27.95E
2009-02-01,21.535,0.519,Chingola,Zambia,12.05S,27.95E
2009-03-01,21.46,0.379,Chingola,Zambia,12.05S,27.95E
2009-04-01,20.196,0.353,Chingola,Zambia,12.05S,27.95E
2009-05-01,19.551,0.65,Chingola,Zambia,12.05S,27.95E
2009-06-01,18.338,0.61,Chingola,Zambia,12.05S,27.95E
2009-07-01,16.569000000000006,0.46,Chingola,Zambia,12.05S,27.95E
2009-08-01,19.646,0.557,Chingola,Zambia,12.05S,27.95E
2009-09-01,23.417,0.494,Chingola,Zambia,12.05S,27.95E
2009-10-01,24.434,0.613,Chingola,Zambia,12.05S,27.95E
2009-11-01,23.184,0.596,Chingola,Zambia,12.05S,27.95E
2009-12-01,22.219,1.25,Chingola,Zambia,12.05S,27.95E
2010-01-01,22.394000000000002,0.314,Chingola,Zambia,12.05S,27.95E
2010-02-01,22.040000000000006,0.9790000000000001,Chingola,Zambia,12.05S,27.95E
2010-03-01,22.518,0.36200000000000004,Chingola,Zambia,12.05S,27.95E
2010-04-01,21.869,0.441,Chingola,Zambia,12.05S,27.95E
2010-05-01,20.873,1.1909999999999998,Chingola,Zambia,12.05S,27.95E
2010-06-01,18.017,1.228,Chingola,Zambia,12.05S,27.95E
2010-07-01,17.791,0.413,Chingola,Zambia,12.05S,27.95E
2010-08-01,19.47,0.546,Chingola,Zambia,12.05S,27.95E
2010-09-01,23.251,0.506,Chingola,Zambia,12.05S,27.95E
2010-10-01,25.319000000000003,0.556,Chingola,Zambia,12.05S,27.95E
2010-11-01,23.961,0.43200000000000005,Chingola,Zambia,12.05S,27.95E
2010-12-01,21.525,0.613,Chingola,Zambia,12.05S,27.95E
2011-01-01,21.186,0.888,Chingola,Zambia,12.05S,27.95E
2011-02-01,21.521,1.138,Chingola,Zambia,12.05S,27.95E
2011-03-01,21.504,0.473,Chingola,Zambia,12.05S,27.95E
2011-04-01,21.008000000000003,0.51,Chingola,Zambia,12.05S,27.95E
2011-05-01,19.910999999999998,0.40299999999999997,Chingola,Zambia,12.05S,27.95E
2011-06-01,18.579,1.183,Chingola,Zambia,12.05S,27.95E
