000000000001,2.123,Zwolle,Netherlands,52.24N,5.26E
1870-12-01,-2.101,1.074,Zwolle,Netherlands,52.24N,5.26E
1871-01-01,-2.6410000000000005,1.137,Zwolle,Netherlands,52.24N,5.26E
1871-02-01,2.204,1.694,Zwolle,Netherlands,52.24N,5.26E
1871-03-01,6.372000000000001,1.099,Zwolle,Netherlands,52.24N,5.26E
1871-04-01,7.395,0.8809999999999999,Zwolle,Netherlands,52.24N,5.26E
1871-05-01,10.162,0.8440000000000001,Zwolle,Netherlands,52.24N,5.26E
1871-06-01,13.271999999999998,0.41200000000000003,Zwolle,Netherlands,52.24N,5.26E
1871-07-01,16.927,0.262,Zwolle,Netherlands,52.24N,5.26E
1871-08-01,18.041,0.589,Zwolle,Netherlands,52.24N,5.26E
1871-09-01,14.334000000000001,0.249,Zwolle,Netherlands,52.24N,5.26E
1871-10-01,7.893999999999999,0.598,Zwolle,Netherlands,52.24N,5.26E
1871-11-01,2.007,0.778,Zwolle,Netherlands,52.24N,5.26E
1871-12-01,-0.4649999999999999,0.893,Zwolle,Netherlands,52.24N,5.26E
1872-01-01,2.925,2.064,Zwolle,Netherlands,52.24N,5.26E
1872-02-01,4.7189999999999985,1.47,Zwolle,Netherlands,52.24N,5.26E
1872-03-01,6.2860000000000005,0.805,Zwolle,Netherlands,52.24N,5.26E
1872-04-01,9.033999999999999,1.511,Zwolle,Netherlands,52.24N,5.26E
1872-05-01,11.581,0.883,Zwolle,Netherlands,52.24N,5.26E
1872-06-01,15.627999999999998,0.8640000000000001,Zwolle,Netherlands,52.24N,5.26E
1872-07-01,18.892,0.682,Zwolle,Netherlands,52.24N,5.26E
1872-08-01,16.248,0.988,Zwolle,Netherlands,52.24N,5.26E
1872-09-01,14.333,0.498,Zwolle,Netherlands,52.24N,5.26E
1872-10-01,9.653,0.483,Zwolle,Netherlands,52.24N,5.26E
1872-11-01,7.074,0.754,Zwolle,Netherlands,52.24N,5.26E
1872-12-01,4.422,1.734,Zwolle,Netherlands,52.24N,5.26E
1873-01-01,4.072,1.217,Zwolle,Netherlands,52.24N,5.26E
1873-02-01,0.7309999999999999,1.1159999999999999,Zwolle,Netherlands,52.24N,5.26E
1873-03-01,5.6400000000000015,0.736,Zwolle,Netherlands,52.24N,5.26E
1873-04-01,7.356,1.209,Zwolle,Netherlands,52.24N,5.26E
1873-05-01,9.922,0.8740000000000001,Zwolle,Netherlands,52.24N,5.26E
1873-06-01,15.991,0.644,Zwolle,Netherlands,52.24N,5.26E
1873-07-01,18.391,0.758,Zwolle,Netherlands,52.24N,5.26E
1873-08-01,17.365000000000002,0.38799999999999996,Zwolle,Netherlands,52.24N,5.26E
1873-09-01,12.833,0.9259999999999999,Zwolle,Netherlands,52.24N,5.26E
1873-10-01,9.756,0.624,Zwolle,Netherlands,52.24N,5.26E
1873-11-01,5.746,0.301,Zwolle,Netherlands,52.24N,5.26E
1873-12-01,3.414,0.8170000000000001,Zwolle,Netherlands,52.24N,5.26E
1874-01-01,3.699,1.2930000000000001,Zwolle,Netherlands,52.24N,5.26E
1874-02-01,2.205,0.652,Zwolle,Netherlands,52.24N,5.26E
1874-03-01,5.379,1.114,Zwolle,Netherlands,52.24N,5.26E
1874-04-01,9.511,0.43200000000000005,Zwolle,Netherlands,52.24N,5.26E
1874-05-01,9.857999999999999,0.594,Zwolle,Netherlands,52.24N,5.26E
1874-06-01,15.086,0.937,Zwolle,Netherlands,52.24N,5.26E
1874-07-01,18.809,0.456,Zwolle,Netherlands,52.24N,5.26E
1874-08-01,15.527,0.47200000000000003,Zwolle,Netherlands,52.24N,5.26E
1874-09-01,15.050999999999998,0.302,Zwolle,Netherlands,52.24N,5.26E
1874-10-01,10.614,0.527,Zwolle,Netherlands,52.24N,5.26E
1874-11-01,3.7230000000000003,0.674,Zwolle,Netherlands,52.24N,5.26E
1874-12-01,-0.7979999999999999,0.855,Zwolle,Netherlands,52.24N,5.26E
1875-01-01,3.4130000000000003,0.866,Zwolle,Netherlands,52.24N,5.26E
1875-02-01,-0.665,0.879,Zwolle,Netherlands,52.24N,5.26E
1875-03-01,3.0200000000000005,0.6829999999999999,Zwolle,Netherlands,52.24N,5.26E
1875-04-01,7.716,0.585,Zwolle,Netherlands,52.24N,5.26E
1875-05-01,13.184,0.516,Zwolle,Netherlands,52.24N,5.26E
1875-06-01,16.029999999999998,0.892,Zwolle,Netherlands,52.24N,5.26E
1875-07-01,16.971,0.662,Zwolle,Netherlands,52.24N,5.26E
1875-08-01,18.323,0.653,Zwolle,Netherlands,52.24N,5.26E
1875-09-01,15.136,0.465,Zwolle,Netherlands,52.24N,5.26E
1875-10-01,8.043,0.397,Zwolle,Netherlands,52.24N,5.26E
1875-11-01,3.9930000000000003,0.617,Zwolle,Netherlands,52.24N,5.26E
1875-12-01,1.213,0.485,Zwolle,Netherlands,52.24N,5.26E
1876-01-01,-0.6499999999999999,0.634,Zwolle,Netherlands,52.24N,5.26E
1876-02-01,2.927,0.639,Zwolle,Netherlands,52.24N,5.26E
1876-03-01,4.772,1.49,Zwolle,Netherlands,52.24N,5.26E
1876-04-01,8.575000000000001,0.863,Zwolle,Netherlands,52.24N,5.26E
1876-05-01,9.463,0.779,Zwolle,Netherlands,52.24N,5.26E
1876-06-01,15.594000000000001,0.773,Zwolle,Netherlands,52.24N,5.26E
1876-07-01,18.022000000000002,0.6990000000000001,Zwolle,Netherlands,52.24N,5.26E
1876-08-01,17.754,0.318,Zwolle,Netherlands,52.24N,5.26E
1876-09-01,12.859000000000002,0.711,Zwolle,Netherlands,52.24N,5.26E
1876-10-01,11.264000000000001,0.619,Zwolle,Netherlands,52.24N,5.26E
1876-11-01,4.458,1.061,Zwolle,Netherlands,52.24N,5.26E
1876-12-01,4.234,1.416,Zwolle,Netherlands,52.24N,5.26E
1877-01-01,4.1339999999999995,1.531,Zwolle,Netherlands,52.24N,5.26E
1877-02-01,4.6339999999999995,1.38,Zwolle,Netherlands,52.24N,5.26E
1877-03-01,3.483,0.36,Zwolle,Netherlands,52.24N,5.26E
1877-04-01,6.776,1.162,Zwolle,Netherlands,52.24N,5.26E
1877-05-01,9.908,0.609,Zwolle,Netherlands,52.24N,5.26E
1877-06-01,17.282999999999998,1.6669999999999998,Zwolle,Netherlands,52.24N,5.26E
1877-07-01,16.485,0.649,Zwolle,Netherlands,52.24N,5.26E
1877-08-01,16.740000000000002,0.465,Zwolle,Netherlands,52.24N,5.26E
1877-09-01,11.505,0.24600000000000002,Zwolle,Netherlands,52.24N,5.26E
1877-10-01,8.719,0.643,Zwolle,Netherlands,52.24N,5.26E
1877-11-01,7.218,0.897,Zwolle,Netherlands,52.24N,5.26E
1877-12-01,2.468,2.065,Zwolle,Netherlands,52.24N,5.26E
1878-01-01,2.079,1.304,Zwolle,Netherlands,52.24N,5.26E
1878-02-01,4.301,0.8909999999999999,Zwolle,Netherlands,52.24N,5.26E
1878-03-01,4.58,0.685,Zwolle,Netherlands,52.24N,5.26E
1878-04-01,9.493,0.716,Zwolle,Netherlands,52.24N,5.26E
1878-05-01,12.886,0.535,Zwolle,Netherlands,52.24N,5.26E
1878-06-01,15.784999999999998,0.988,Zwolle,Netherlands,52.24N,5.26E
1878-07-01,16.404,0.46399999999999997,Zwolle,Netherlands,52.24N,5.26E
1878-08-01,17.094,0.527,Zwolle,Netherlands,52.24N,5.26E
1878-09-01,14.339,0.49,Zwolle,Netherlands,52.24N,5.26E
1878-10-01,10.076,0.544,Zwolle,Netherlands,52.24N,5.26E
1878-11-01,4.156000000000001,0.89,Zwolle,Netherlands,52.24N,5.26E
1878-12-01,0.1719999999999997,1.204,Zwolle,Netherlands,52.24N,5.26E
1879-01-01,-1.767,0.7190000000000001,Zwolle,Netherlands,52.24N,5.26E
1879-02-01,1.2769999999999997,0.795,Zwolle,Netherlands,52.24N,5.26E
1879-03-01,3.63,0.584,Zwolle,Netherlands,52.24N,5.26E
1879-04-01,6.221,0.953,Zwolle,Netherlands,52.24N,5.26E
1879-05-01,9.707,0.972,Zwolle,Netherlands,52.24N,5.26E
1879-06-01,15.171,0.725,Zwolle,Netherlands,52.24N,5.26E
1879-07-01,14.796,0.841,Zwolle,Netherlands,52.24N,5.26E
1879-08-01,16.632,0.821,Zwolle,Netherlands,52.24N,5.26E
1879-09-01,13.877,0.49200000000000005,Zwolle,Netherlands,52.24N,5.26E
1879-10-01,9.06,0.693,Zwolle,Netherlands,52.24N,5.26E
1879-11-01,3.047,0.677,Zwolle,Netherlands,52.24N,5.26E
1879-12-01,-3.374,0.7709999999999999,Zwolle,Netherlands,52.24N,5.26E
1880-01-01,-0.7610000000000001,0.868,Zwolle,Netherlands,52.24N,5.26E
1880-02-01,3.653,0.418,Zwolle,Netherlands,52.24N,5.26E
1880-03-01,5.836,0.654,Zwolle,Netherlands,52.24N,5.26E
1880-04-01,8.766,0.573,Zwolle,Netherlands,52.24N,5.26E
1880-05-01,11.52,0.5660000000000001,Zwolle,Netherlands,52.24N,5.26E
1880-06-01,14.574000000000002,0.457,Zwolle,Netherlands,52.24N,5.26E
1880-07-01,17.003999999999998,0.48200000000000004,Zwolle,Netherlands,52.24N,5.26E
1880-08-01,17.854000000000006,0.7879999999999999,Zwolle,Netherlands,52.24N,5.26E
1880-09-01,15.315,0.779,Zwolle,Netherlands,52.24N,5.26E
1880-10-01,8.137,0.43799999999999994,Zwolle,Netherlands,52.24N,5.26E
1880-11-01,4.8260000000000005,1.6230000000000002,Zwolle,Netherlands,52.24N,5.26E
1880-12-01,4.708,0.67,Zwolle,Netherlands,52.24N,5.26E
1881-01-01,-3.0810000000000004,0.579,Zwolle,Netherlands,52.24N,5.26E
1881-02-01,1.6309999999999998,0.81,Zwolle,Netherlands,52.24N,5.26E
1881-03-01,4.26,0.637,Zwolle,Netherlands,52.24N,5.26E
1881-04-01,6.4910000000000005,0.45399999999999996,Zwolle,Netherlands,52.24N,5.26E
1881-05-01,12.079,0.536,Zwolle,Netherlands,52.24N,5.26E
1881-06-01,14.649000000000001,0.767,Zwolle,Netherlands,52.24N,5.26E
1881-07-01,18.394000000000002,0.426,Zwolle,Netherlands,52.24N,5.26E
1881-08-01,15.356000000000002,0.361,Zwolle,Netherlands,52.24N,5.26E
1881-09-01,13.072000000000001,0.43799999999999994,Zwolle,Netherlands,52.24N,5.26E
1881-10-01,6.312999999999999,0.397,Zwolle,Netherlands,52.24N,5.26E
1881-11-01,7.6160000000000005,0.677,Zwolle,Netherlands,52.24N,5.26E
1881-12-01,2.405,0.836,Zwolle,Netherlands,52.24N,5.26E
1882-01-01,2.2030000000000003,0.7709999999999999,Zwolle,Netherlands,52.24N,5.26E
1882-02-01,3.797,0.54,Zwolle,Netherlands,52.24N,5.26E
1882-03-01,7.271000000000001,0.534,Zwolle,Netherlands,52.24N,5.26E
1882-04-01,8.407,0.308,Zwolle,Netherlands,52.24N,5.26E
1882-05-01,12.341,0.504,Zwolle,Netherlands,52.24N,5.26E
1882-06-01,14.101,0.5329999999999999,Zwolle,Netherlands,52.24N,5.26E
1882-07-01,16.282,0.384,Zwolle,Netherlands,52.24N,5.26E
1882-08-01,15.267,0.509,Zwolle,Netherlands,52.24N,5.26E
1882-09-01,13.550999999999998,0.457,Zwolle,Netherlands,52.24N,5.26E
1882-10-01,9.895,0.565,Zwolle,Netherlands,52.24N,5.26E
1882-11-01,5.089,0.706,Zwolle,Netherlands,52.24N,5.26E
1882-12-01,2.218,0.376,Zwolle,Netherlands,52.24N,5.26E
1883-01-01,1.9869999999999999,0.631,Zwolle,Netherlands,52.24N,5.26E
1883-02-01,4.614,0.97,Zwolle,Netherlands,52.24N,5.26E
1883-03-01,0.7380000000000004,0.68,Zwolle,Netherlands,52.24N,5.26E
1883-04-01,7.8980000000000015,0.445,Zwolle,Netherlands,52.24N,5.26E
1883-05-01,12.475,0.5710000000000001,Zwolle,Netherlands,52.24N,5.26E
1883-06-01,15.776,0.48200000000000004,Zwolle,Netherlands,52.24N,5.26E
1883-07-01,16.11,0.45799999999999996,Zwolle,Netherlands,52.24N,5.26E
1883-08-01,16.320999999999998,0.479,Zwolle,Netherlands,52.24N,5.26E
1883-09-01,13.827,0.444,Zwolle,Netherlands,52.24N,5.26E
1883-10-01,9.732000000000001,0.319,Zwolle,Netherlands,52.24N,5.26E
1883-11-01,5.789,0.47700000000000004,Zwolle,Netherlands,52.24N,5.26E
1883-12-01,2.7569999999999997,0.722,Zwolle,Netherlands,52.24N,5.26E
1884-01-01,4.7040000000000015,0.442,Zwolle,Netherlands,52.24N,5.26E
1884-02-01,4.508,0.499,Zwolle,Netherlands,52.24N,5.26E
1884-03-01,6.215,0.653,Zwolle,Netherlands,52.24N,5.26E
1884-04-01,7.03,0.56,Zwolle,Netherlands,52.24N,5.26E
1884-05-01,12.644,0.446,Zwolle,Netherlands,52.24N,5.26E
1884-06-01,13.565,0.616,Zwolle,Netherlands,52.24N,5.26E
1884-07-01,18.199,0.39,Zwolle,Netherlands,52.24N,5.26E
1884-08-01,18.18,0.76,Zwolle,Netherlands,52.24N,5.26E
1884-09-01,15.384,0.28300000000000003,Zwolle,Netherlands,52.24N,5.26E
1884-10-01,9.382,0.688,Zwolle,Netherlands,52.24N,5.26E
1884-11-01,4.069,0.525,Zwolle,Netherlands,52.24N,5.26E
1884-12-01,3.003,0.8909999999999999,Zwolle,Netherlands,52.24N,5.26E
1885-01-01,-0.3810000000000002,0.871,Zwolle,Netherlands,52.24N,5.26E
1885-02-01,5.414,0.623,Zwolle,Netherlands,52.24N,5.26E
1885-03-01,3.963,0.23199999999999998,Zwolle,Netherlands,52.24N,5.26E
1885-04-01,9.265,0.69,Zwolle,Netherlands,52.24N,5.26E
1885-05-01,9.865,0.583,Zwolle,Netherlands,52.24N,5.26E
1885-06-01,15.79,0.40299999999999997,Zwolle,Netherlands,52.24N,5.26E
1885-07-01,17.093,0.528,Zwolle,Netherlands,52.24N,5.26E
1885-08-01,14.624000000000002,0.787,Zwolle,Netherlands,52.24N,5.26E
1885-09-01,12.955,0.326,Zwolle,Netherlands,52.24N,5.26E
1885-10-01,7.981999999999998,0.426,Zwolle,Netherlands,52.24N,5.26E
1885-11-01,4.199,0.747,Zwolle,Netherlands,52.24N,5.26E
1885-12-01,1.844,0.866,Zwolle,Netherlands,52.24N,5.26E
1886-01-01,0.4690000000000001,0.649,Zwolle,Netherlands,52.24N,5.26E
1886-02-01,-0.9440000000000004,0.937,Zwolle,Netherlands,52.24N,5.26E
1886-03-01,2.9360000000000004,0.499,Zwolle,Netherlands,52.24N,5.26E
1886-04-01,8.26,0.28300000000000003,Zwolle,Netherlands,52.24N,5.26E
1886-05-01,12.525,0.505,Zwolle,Netherlands,52.24N,5.26E
1886-06-01,13.999,0.376,Zwolle,Netherlands,52.24N,5.26E
1886-07-01,16.766,0.457,Zwolle,Netherlands,52.24N,5.26E
1886-08-01,16.986,0.35200000000000004,Zwolle,Netherlands,52.24N,5.26E
1886-09-01,15.43,0.545,Zwolle,Netherlands,52.24N,5.26E
1886-10-01,10.997,0.7829999999999999,Zwolle,Netherlands,52.24N,5.26E
1886-11-01,6.691,0.6809999999999999,Zwolle,Netherlands,52.24N,5.26E
1886-12-01,1.521,0.879,Zwolle,Netherlands,52.24N,5.26E
1887-01-01,-0.5979999999999999,1.006,Zwolle,Netherlands,52.24N,5.26E
1887-02-01,1.863,0.982,Zwolle,Netherlands,52.24N,5.26E
1887-03-01,2.6289999999999996,0.691,Zwolle,Netherlands,52.24N,5.26E
1887-04-01,6.894,0.375,Zwolle,Netherlands,52.24N,5.26E
1887-05-01,10.047,0.32,Zwolle,Netherlands,52.24N,5.26E
1887-06-01,15.528,0.445,Zwolle,Netherlands,52.24N,5.26E
1887-07-01,18.218,0.6,Zwolle,Netherlands,52.24N,5.26E
1887-08-01,16.057000000000002,0.41700000000000004,Zwolle,Netherlands,52.24N,5.26E
1887-09-01,12.493,0.522,Zwolle,Netherlands,52.24N,5.26E
1887-10-01,7.065,0.46799999999999997,Zwolle,Netherlands,52.24N,5.26E
1887-11-01,4.533,0.8540000000000001,Zwolle,Netherlands,52.24N,5.26E
1887-12-01,1.182,0.738,Zwolle,Netherlands,52.24N,5.26E
1888-01-01,0.377,1.3519999999999999,Zwolle,Netherlands,52.24N,5.26E
1888-02-01,-1.003,1.2690000000000001,Zwolle,Netherlands,52.24N,5.26E
1888-03-01,2.031,0.895,Zwolle,Netherlands,52.24N,5.26E
1888-04-01,5.979,0.7979999999999999,Zwolle,Netherlands,52.24N,5.26E
1888-05-01,11.514,0.539,Zwolle,Netherlands,52.24N,5.26E
1888-06-01,15.344000000000001,0.419,Zwolle,Netherlands,52.24N,5.26E
1888-07-01,14.512,0.415,Zwolle,Netherlands,52.24N,5.26E
1888-08-01,15.185000000000002,0.304,Zwolle,Netherlands,52.24N,5.26E
1888-09-01,13.345999999999998,0.514,Zwolle,Netherlands,52.24N,5.26E
1888-10-01,7.917000000000001,0.78,Zwolle,Netherlands,52.24N,5.26E
1888-11-01,5.84,0.578,Zwolle,Netherlands,52.24N,5.26E
1888-12-01,3.051,1.038,Zwolle,Netherlands,52.24N,5.26E
1889-01-01,0.432,0.716,Zwolle,Netherlands,52.24N,5.26E
1889-02-01,0.44499999999999984,0.621,Zwolle,Netherlands,52.24N,5.26E
1889-03-01,2.966,0.57,Zwolle,Netherlands,52.24N,5.26E
1889-04-01,7.2810000000000015,0.353,Zwolle,Netherlands,52.24N,5.26E
1889-05-01,15.319,0.698,Zwolle,Netherlands,52.24N,5.26E
1889-06-01,18.146,0.628,Zwolle,Netherlands,52.24N,5.26E
1889-07-01,15.973,0.287,Zwolle,Netherlands,52.24N,5.26E
1889-08-01,15.53,0.365,Zwolle,Netherlands,52.24N,5.26E
1889-09-01,12.431,0.48,Zwolle,Netherlands,52.24N,5.26E
1889-10-01,8.847999999999997,0.392,Zwolle,Netherlands,52.24N,5.26E
1889-11-01,4.834,0.823,Zwolle,Netherlands,52.24N,5.26E
1889-12-01,0.2650000000000001,0.8909999999999999,Zwolle,Netherlands,52.24N,5.26E
1890-01-01,3.9560000000000004,0.5589999999999999,Zwolle,Netherlands,52.24N,5.26E
1890-02-01,0.5139999999999998,0.9229999999999999,Zwolle,Netherlands,52.24N,5.26E
1890-03-01,5.482,0.8640000000000001,Zwolle,Netherlands,52.24N,5.26E
1890-04-01,6.846,0.679,Zwolle,Netherlands,52.24N,5.26E
1890-05-01,13.245,0.988,Zwolle,Netherlands,52.24N,5.26E
1890-06-01,14.005999999999998,0.47200000000000003,Zwolle,Netherlands,52.24N,5.26E
1890-07-01,15.206,0.256,Zwolle,Netherlands,52.24N,5.26E
1890-08-01,15.888000000000002,0.391,Zwolle,Netherlands,52.24N,5.26E
1890-09-01,14.645,0.375,Zwolle,Netherlands,52.24N,5.26E
1890-10-01,8.960999999999997,0.389,Zwolle,Netherlands,52.24N,5.26E
1890-11-01,4.558,0.769,Zwolle,Netherlands,52.24N,5.26E
1890-12-01,-4.168,1.226,Zwolle,Netherlands,52.24N,5.26E
1891-01-01,-2.151,0.804,Zwolle,Netherlands,52.24N,5.26E
1891-02-01,2.1,0.46799999999999997,Zwolle,Netherlands,52.24N,5.26E
1891-03-01,3.701,0.311,Zwolle,Netherlands,52.24N,5.26E
1891-04-01,5.831,0.28600000000000003,Zwolle,Netherlands,52.24N,5.26E
1891-05-01,11.719,0.536,Zwolle,Netherlands,52.24N,5.26E
1891-06-01,15.06,0.43799999999999994,Zwolle,Netherlands,52.24N,5.26E
1891-07-01,16.003999999999998,0.461,Zwolle,Netherlands,52.24N,5.26E
1891-08-01,15.225999999999999,0.374,Zwolle,Netherlands,52.24N,5.26E
1891-09-01,15.033,0.259,Zwolle,Netherlands,52.24N,5.26E
1891-10-01,10.735,0.344,Zwolle,Netherlands,52.24N,5.26E
1891-11-01,4.368,0.606,Zwolle,Netherlands,52.24N,5.26E
1891-12-01,3.214,0.446,Zwolle,Netherlands,52.24N,5.26E
1892-01-01,0.15599999999999992,0.621,Zwolle,Netherlands,52.24N,5.26E
1892-02-01,2.161,0.349,Zwolle,Netherlands,52.24N,5.26E
1892-03-01,1.992,0.779,Zwolle,Netherlands,52.24N,5.26E
1892-04-01,7.386,0.39899999999999997,Zwolle,Netherlands,52.24N,5.26E
1892-05-01,12.713,0.522,Zwolle,Netherlands,52.24N,5.26E
1892-06-01,14.31,0.45399999999999996,Zwolle,Netherlands,52.24N,5.26E
1892-07-01,15.7,0.434,Zwolle,Netherlands,52.24N,5.26E
1892-08-01,17.396,0.377,Zwolle,Netherlands,52.24N,5.26E
1892-09-01,13.987,0.406,Zwolle,Netherlands,52.24N,5.26E
1892-10-01,8.209999999999999,0.32899999999999996,Zwolle,Netherlands,52.24N,5.26E
1892-11-01,5.722,0.608,Zwolle,Netherlands,52.24N,5.26E
1892-12-01,0.32399999999999984,0.611,Zwolle,Netherlands,52.24N,5.26E
1893-01-01,-2.7880000000000003,0.568,Zwolle,Netherlands,52.24N,5.26E
1893-02-01,3.5980000000000003,0.424,Zwolle,Netherlands,52.24N,5.26E
1893-03-01,6.382999999999999,0.43200000000000005,Zwolle,Netherlands,52.24N,5.26E
1893-04-01,9.872,0.439,Zwolle,Netherlands,52.24N,5.26E
1893-05-01,13.251,0.6629999999999999,Zwolle,Netherlands,52.24N,5.26E
1893-06-01,15.836,0.441,Zwolle,Netherlands,52.24N,5.26E
1893-07-01,17.362000000000002,0.441,Zwolle,Netherlands,52.24N,5.26E
1893-08-01,17.855,0.281,Zwolle,Netherlands,52.24N,5.26E
1893-09-01,13.253,0.374,Zwolle,Netherlands,52.24N,5.26E
1893-10-01,10.425,0.305,Zwolle,Netherlands,52.24N,5.26E
1893-11-01,3.957,0.525,Zwolle,Netherlands,52.24N,5.26E
1893-12-01,2.653,0.645,Zwolle,Netherlands,52.24N,5.26E
1894-01-01,0.9470000000000001,0.675,Zwolle,Netherlands,52.24N,5.26E
1894-02-01,3.337,0.504,Zwolle,Netherlands,52.24N,5.26E
1894-03-01,6.468999999999999,0.725,Zwolle,Netherlands,52.24N,5.26E
1894-04-01,10.745999999999999,0.376,Zwolle,Netherlands,52.24N,5.26E
1894-05-01,10.967,0.5329999999999999,Zwolle,Netherlands,52.24N,5.26E
1894-06-01,14.105,0.406,Zwolle,Netherlands,52.24N,5.26E
1894-07-01,17.413999999999998,0.375,Zwolle,Netherlands,52.24N,5.26E
1894-08-01,15.414,0.48700000000000004,Zwolle,Netherlands,52.24N,5.26E
1894-09-01,12.144,0.19899999999999998,Zwolle,Netherlands,52.24N,5.26E
1894-10-01,8.75,0.311,Zwolle,Netherlands,52.24N,5.26E
1894-11-01,6.542999999999999,0.49700000000000005,Zwolle,Netherlands,52.24N,5.26E
1894-12-01,3.177,0.578,Zwolle,Netherlands,52.24N,5.26E
1895-01-01,-1.626,0.691,Zwolle,Netherlands,52.24N,5.26E
1895-02-01,-4.234,0.589,Zwolle,Netherlands,52.24N,5.26E
1895-03-01,3.591,0.293,Zwolle,Netherlands,52.24N,5.26E
1895-04-01,8.943999999999999,0.361,Zwolle,Netherlands,52.24N,5.26E
1895-05-01,12.539,0.534,Zwolle,Netherlands,52.24N,5.26E
1895-06-01,15.722000000000001,0.545,Zwolle,Netherlands,52.24N,5.26E
1895-07-01,16.512,0.198,Zwolle,Netherlands,52.24N,5.26E
1895-08-01,16.87,0.301,Zwolle,Netherlands,52.24N,5.26E
1895-09-01,16.144000000000002,0.39,Zwolle,Netherlands,52.24N,5.26E
1895-10-01,8.103,0.345,Zwolle,Netherlands,52.24N,5.26E
1895-11-01,6.345,0.381,Zwolle,Netherlands,52.24N,5.26E
1895-12-01,1.636,0.40399999999999997,Zwolle,Netherlands,52.24N,5.26E
1896-01-01,1.916,0.419,Zwolle,Netherlands,52.24N,5.26E
1896-02-01,2.36,0.39299999999999996,Zwolle,Netherlands,52.24N,5.26E
1896-03-01,6.65,0.40299999999999997,Zwolle,Netherlands,52.24N,5.26E
1896-04-01,7.409000000000002,0.551,Zwolle,Netherlands,52.24N,5.26E
1896-05-01,11.124,0.45799999999999996,Zwolle,Netherlands,52.24N,5.26E
1896-06-01,17.067,0.292,Zwolle,Netherlands,52.24N,5.26E
1896-07-01,17.337999999999994,0.166,Zwolle,Netherlands,52.24N,5.26E
1896-08-01,14.905,0.354,Zwolle,Netherlands,52.24N,5.26E
1896-09-01,13.779000000000002,0.435,Zwolle,Netherlands,52.24N,5.26E
1896-10-01,8.634,0.46299999999999997,Zwolle,Netherlands,52.24N,5.26E
1896-11-01,2.7060000000000004,0.6779999999999999,Zwolle,Netherlands,52.24N,5.26E
1896-12-01,1.734,0.474,Zwolle,Netherlands,52.24N,5.26E
1897-01-01,-1.1909999999999998,1.1640000000000001,Zwolle,Netherlands,52.24N,5.26E
1897-02-01,3.062,0.6509999999999999,Zwolle,Netherlands,52.24N,5.26E
1897-03-01,6.392,0.39299999999999996,Zwolle,Netherlands,52.24N,5.26E
1897-04-01,7.5070000000000014,0.47,Zwolle,Netherlands,52.24N,5.26E
1897-05-01,11.183,0.318,Zwolle,Netherlands,52.24N,5.26E
1897-06-01,16.798,0.305,Zwolle,Netherlands,52.24N,5.26E
1897-07-01,16.596999999999998,0.39899999999999997,Zwolle,Netherlands,52.24N,5.26E
1897-08-01,17.55,0.35100000000000003,Zwolle,Netherlands,52.24N,5.26E
1897-09-01,12.894,0.40299999999999997,Zwolle,Netherlands,52.24N,5.26E
1897-10-01,9.248,0.37,Zwolle,Netherlands,52.24N,5.26E
1897-11-01,4.965,0.725,Zwolle,Netherlands,52.24N,5.26E
1897-12-01,2.986,0.7040000000000001,Zwolle,Netherlands,52.24N,5.26E
1898-01-01,4.441,0.632,Zwolle,Netherlands,52.24N,5.26E
1898-02-01,3.313,0.501,Zwolle,Netherlands,52.24N,5.26E
1898-03-01,3.5589999999999997,0.69,Zwolle,Netherlands,52.24N,5.26E
1898-04-01,8.017000000000001,0.518,Zwolle,Netherlands,52.24N,5.26E
1898-05-01,10.884,0.54,Zwolle,Netherlands,52.24N,5.26E
1898-06-01,14.478,0.41600000000000004,Zwolle,Netherlands,52.24N,5.26E
1898-07-01,14.593,0.564,Zwolle,Netherlands,52.24N,5.26E
1898-08-01,18.199,0.48,Zwolle,Netherlands,52.24N,5.26E
1898-09-01,15.367,0.42,Zwolle,Netherlands,52.24N,5.26E
1898-10-01,10.343,0.467,Zwolle,Netherlands,52.24N,5.26E
1898-11-01,6.257000000000001,0.584,Zwolle,Netherlands,52.24N,5.26E
1898-12-01,5.35,0.594,Zwolle,Netherlands,52.24N,5.26E
1899-01-01,3.7960000000000003,0.6890000000000001,Zwolle,Netherlands,52.24N,5.26E
1899-02-01,4.026,0.5529999999999999,Zwolle,Netherlands,52.24N,5.26E
1899-03-01,4.292,0.547,Zwolle,Netherlands,52.24N,5.26E
1899-04-01,7.659000000000002,0.375,Zwolle,Netherlands,52.24N,5.26E
1899-05-01,10.800999999999998,0.49700000000000005,Zwolle,Netherlands,52.24N,5.26E
1899-06-01,15.284,0.425,Zwolle,Netherlands,52.24N,5.26E
1899-07-01,17.88,0.24600000000000002,Zwolle,Netherlands,52.24N,5.26E
1899-08-01,17.69,0.508,Zwolle,Netherlands,52.24N,5.26E
1899-09-01,13.691,0.349,Zwolle,Netherlands,52.24N,5.26E
1899-10-01,8.982000000000001,0.275,Zwolle,Netherlands,52.24N,5.26E
1899-11-01,8.58,0.28600000000000003,Zwolle,Netherlands,52.24N,5.26E
1899-12-01,-0.8530000000000002,0.735,Zwolle,Netherlands,52.24N,5.26E
1900-01-01,2.622,0.552,Zwolle,Netherlands,52.24N,5.26E
1900-02-01,2.396,0.56,Zwolle,Netherlands,52.24N,5.26E
