371,0.41700000000000004,Niiza,Japan,36.17N,139.23E
1832-05-01,22.773000000000003,2.379,Niterói,Brazil,23.31S,42.82W
1832-06-01,23.160999999999998,2.1319999999999997,Niterói,Brazil,23.31S,42.82W
1832-07-01,22.315,2.909,Niterói,Brazil,23.31S,42.82W
1832-08-01,21.305999999999997,2.801,Niterói,Brazil,23.31S,42.82W
1832-09-01,20.491,3.202,Niterói,Brazil,23.31S,42.82W
1832-10-01,20.484,2.4090000000000003,Niterói,Brazil,23.31S,42.82W
1832-11-01,22.031,1.324,Niterói,Brazil,23.31S,42.82W
1832-12-01,23.255,4.486000000000001,Niterói,Brazil,23.31S,42.82W
1833-01-01,25.256,2.978,Niterói,Brazil,23.31S,42.82W
1833-02-01,27.569000000000006,2.6519999999999997,Niterói,Brazil,23.31S,42.82W
1833-03-01,26.151,3.2489999999999997,Niterói,Brazil,23.31S,42.82W
1833-04-01,25.279,2.43,Niterói,Brazil,23.31S,42.82W
1833-05-01,23.095,1.3259999999999998,Niterói,Brazil,23.31S,42.82W
1833-06-01,23.183000000000003,2.05,Niterói,Brazil,23.31S,42.82W
1833-07-01,22.358,1.486,Niterói,Brazil,23.31S,42.82W
1833-08-01,22.544,2.991,Niterói,Brazil,23.31S,42.82W
1833-09-01,22.086,2.575,Niterói,Brazil,23.31S,42.82W
1833-10-01,21.77,2.497,Niterói,Brazil,23.31S,42.82W
1833-11-01,24.665,2.003,Niterói,Brazil,23.31S,42.82W
1833-12-01,25.36,3.076,Niterói,Brazil,23.31S,42.82W
1834-01-01,25.14,2.802,Niterói,Brazil,23.31S,42.82W
1834-02-01,26.221999999999998,2.144,Niterói,Brazil,23.31S,42.82W
1834-03-01,25.627,2.8089999999999997,Niterói,Brazil,23.31S,42.82W
1834-04-01,24.248,2.228,Niterói,Brazil,23.31S,42.82W
1834-05-01,24.644000000000002,1.939,Niterói,Brazil,23.31S,42.82W
1834-06-01,21.726,2.741,Niterói,Brazil,23.31S,42.82W
1834-07-01,23.038,1.965,Niterói,Brazil,23.31S,42.82W
1834-08-01,21.182,1.39,Niterói,Brazil,23.31S,42.82W
1834-09-01,21.462,2.502,Niterói,Brazil,23.31S,42.82W
1834-10-01,20.373,1.6909999999999998,Niterói,Brazil,23.31S,42.82W
1834-11-01,21.511999999999997,3.6310000000000002,Niterói,Brazil,23.31S,42.82W
1834-12-01,24.034000000000002,1.77,Niterói,Brazil,23.31S,42.82W
1835-01-01,25.153000000000002,2.5,Niterói,Brazil,23.31S,42.82W
1835-02-01,26.587000000000003,2.451,Niterói,Brazil,23.31S,42.82W
1835-03-01,24.047,2.5660000000000003,Niterói,Brazil,23.31S,42.82W
1835-04-01,23.31,2.551,Niterói,Brazil,23.31S,42.82W
1835-05-01,22.616,1.197,Niterói,Brazil,23.31S,42.82W
1835-06-01,22.104,1.811,Niterói,Brazil,23.31S,42.82W
1835-07-01,22.943,3.1689999999999996,Niterói,Brazil,23.31S,42.82W
1835-08-01,21.921999999999997,2.819,Niterói,Brazil,23.31S,42.82W
1835-09-01,19.212,1.311,Niterói,Brazil,23.31S,42.82W
1835-10-01,20.426,1.126,Niterói,Brazil,23.31S,42.82W
1835-11-01,21.715999999999998,2.3369999999999997,Niterói,Brazil,23.31S,42.82W
1835-12-01,22.694000000000003,1.8090000000000002,Niterói,Brazil,23.31S,42.82W
1836-01-01,25.482,1.177,Niterói,Brazil,23.31S,42.82W
1836-02-01,26.691999999999997,2.259,Niterói,Brazil,23.31S,42.82W
1836-03-01,26.158,1.127,Niterói,Brazil,23.31S,42.82W
1836-04-01,22.936,1.901,Niterói,Brazil,23.31S,42.82W
1836-05-01,21.6,1.912,Niterói,Brazil,23.31S,42.82W
1836-06-01,22.101,1.325,Niterói,Brazil,23.31S,42.82W
1836-07-01,23.287,2.908,Niterói,Brazil,23.31S,42.82W
1836-08-01,22.34,3.3,Niterói,Brazil,23.31S,42.82W
1836-09-01,19.347,2.372,Niterói,Brazil,23.31S,42.82W
1836-10-01,20.262,4.4719999999999995,Niterói,Brazil,23.31S,42.82W
1836-11-01,21.188000000000002,1.82,Niterói,Brazil,23.31S,42.82W
1836-12-01,23.502,2.521,Niterói,Brazil,23.31S,42.82W
1837-01-01,24.979,2.249,Niterói,Brazil,23.31S,42.82W
1837-02-01,24.519,3.662,Niterói,Brazil,23.31S,42.82W
1837-03-01,23.975,1.8359999999999999,Niterói,Brazil,23.31S,42.82W
1837-04-01,22.725,1.375,Niterói,Brazil,23.31S,42.82W
1837-05-01,22.62,1.817,Niterói,Brazil,23.31S,42.82W
1837-06-01,20.784000000000002,2.8789999999999996,Niterói,Brazil,23.31S,42.82W
1837-07-01,21.406,1.5030000000000001,Niterói,Brazil,23.31S,42.82W
1837-08-01,21.084,1.074,Niterói,Brazil,23.31S,42.82W
1837-09-01,20.244,1.506,Niterói,Brazil,23.31S,42.82W
1837-10-01,20.865,2.556,Niterói,Brazil,23.31S,42.82W
1837-11-01,21.552,2.298,Niterói,Brazil,23.31S,42.82W
1837-12-01,22.704,3.9789999999999996,Niterói,Brazil,23.31S,42.82W
1838-01-01,24.283,3.234,Niterói,Brazil,23.31S,42.82W
1838-02-01,25.541999999999998,1.805,Niterói,Brazil,23.31S,42.82W
1838-03-01,24.169,1.699,Niterói,Brazil,23.31S,42.82W
1838-04-01,23.645,1.251,Niterói,Brazil,23.31S,42.82W
1838-05-01,21.861,1.3619999999999999,Niterói,Brazil,23.31S,42.82W
1838-06-01,22.748,1.4680000000000002,Niterói,Brazil,23.31S,42.82W
1838-07-01,22.613000000000003,3.265,Niterói,Brazil,23.31S,42.82W
1838-08-01,20.482,3.389,Niterói,Brazil,23.31S,42.82W
1838-09-01,20.816999999999997,1.228,Niterói,Brazil,23.31S,42.82W
1838-10-01,21.316,3.3369999999999997,Niterói,Brazil,23.31S,42.82W
1838-11-01,21.813000000000002,2.291,Niterói,Brazil,23.31S,42.82W
1838-12-01,24.441999999999997,3.005,Niterói,Brazil,23.31S,42.82W
1839-01-01,24.79,2.127,Niterói,Brazil,23.31S,42.82W
1839-02-01,25.590000000000003,3.1660000000000004,Niterói,Brazil,23.31S,42.82W
1839-03-01,24.465,2.099,Niterói,Brazil,23.31S,42.82W
1839-04-01,23.898000000000003,1.955,Niterói,Brazil,23.31S,42.82W
1839-05-01,23.108,0.9420000000000001,Niterói,Brazil,23.31S,42.82W
1839-06-01,22.340999999999998,0.922,Niterói,Brazil,23.31S,42.82W
1839-07-01,21.435,3.659,Niterói,Brazil,23.31S,42.82W
1839-08-01,21.125,2.526,Niterói,Brazil,23.31S,42.82W
1839-09-01,19.689,1.7480000000000002,Niterói,Brazil,23.31S,42.82W
1839-10-01,19.688,2.662,Niterói,Brazil,23.31S,42.82W
1839-11-01,20.987,2.048,Niterói,Brazil,23.31S,42.82W
1839-12-01,23.368000000000002,3.0,Niterói,Brazil,23.31S,42.82W
1840-01-01,25.275,1.797,Niterói,Brazil,23.31S,42.82W
1840-02-01,26.416,2.5610000000000004,Niterói,Brazil,23.31S,42.82W
1840-03-01,24.089000000000002,1.229,Niterói,Brazil,23.31S,42.82W
1840-04-01,24.06,2.041,Niterói,Brazil,23.31S,42.82W
1840-05-01,24.048000000000002,1.649,Niterói,Brazil,23.31S,42.82W
1840-06-01,22.886,1.412,Niterói,Brazil,23.31S,42.82W
1840-07-01,22.281,1.7830000000000001,Niterói,Brazil,23.31S,42.82W
1840-08-01,20.601999999999997,1.614,Niterói,Brazil,23.31S,42.82W
1840-09-01,21.184,1.535,Niterói,Brazil,23.31S,42.82W
1840-10-01,22.109,3.628,Niterói,Brazil,23.31S,42.82W
1840-11-01,22.285999999999998,3.483,Niterói,Brazil,23.31S,42.82W
1840-12-01,24.555999999999997,3.196,Niterói,Brazil,23.31S,42.82W
1841-01-01,25.163,2.242,Niterói,Brazil,23.31S,42.82W
1841-02-01,25.014000000000006,1.824,Niterói,Brazil,23.31S,42.82W
1841-03-01,26.418000000000003,4.875,Niterói,Brazil,23.31S,42.82W
1841-04-01,24.928,2.928,Niterói,Brazil,23.31S,42.82W
1841-05-01,23.205,1.172,Niterói,Brazil,23.31S,42.82W
1841-06-01,22.345,1.297,Niterói,Brazil,23.31S,42.82W
1841-07-01,22.161,1.705,Niterói,Brazil,23.31S,42.82W
1841-08-01,21.355,1.281,Niterói,Brazil,23.31S,42.82W
1841-09-01,20.389,0.77,Niterói,Brazil,23.31S,42.82W
1841-10-01,20.557,1.517,Niterói,Brazil,23.31S,42.82W
1841-11-01,21.791,1.011,Niterói,Brazil,23.31S,42.82W
1841-12-01,22.256,3.272,Niterói,Brazil,23.31S,42.82W
1842-01-01,25.4,1.545,Niterói,Brazil,23.31S,42.82W
1842-02-01,26.128,1.554,Niterói,Brazil,23.31S,42.82W
1842-03-01,26.846,2.1919999999999997,Niterói,Brazil,23.31S,42.82W
1842-04-01,25.125,1.62,Niterói,Brazil,23.31S,42.82W
1842-05-01,23.383000000000003,1.21,Niterói,Brazil,23.31S,42.82W
1842-06-01,24.009,3.236,Niterói,Brazil,23.31S,42.82W
1842-07-01,23.247,2.833,Niterói,Brazil,23.31S,42.82W
1842-08-01,21.43,1.034,Niterói,Brazil,23.31S,42.82W
1842-09-01,19.065,2.573,Niterói,Brazil,23.31S,42.82W
1842-10-01,20.534000000000002,1.022,Niterói,Brazil,23.31S,42.82W
1842-11-01,21.903000000000002,1.4,Niterói,Brazil,23.31S,42.82W
1842-12-01,23.84,1.875,Niterói,Brazil,23.31S,42.82W
1843-01-01,26.119,1.5419999999999998,Niterói,Brazil,23.31S,42.82W
1843-02-01,27.649,1.453,Niterói,Brazil,23.31S,42.82W
1843-03-01,25.812,1.2990000000000002,Niterói,Brazil,23.31S,42.82W
1843-04-01,23.923000000000002,1.3630000000000002,Niterói,Brazil,23.31S,42.82W
1843-05-01,24.671,3.977,Niterói,Brazil,23.31S,42.82W
1843-06-01,22.160999999999998,1.17,Niterói,Brazil,23.31S,42.82W
1843-07-01,21.007,2.455,Niterói,Brazil,23.31S,42.82W
1843-08-01,21.984,1.665,Niterói,Brazil,23.31S,42.82W
1843-09-01,21.386999999999997,1.329,Niterói,Brazil,23.31S,42.82W
1843-10-01,21.063000000000002,1.175,Niterói,Brazil,23.31S,42.82W
1843-11-01,22.166,0.903,Niterói,Brazil,23.31S,42.82W
1843-12-01,24.668000000000003,2.529,Niterói,Brazil,23.31S,42.82W
1844-01-01,,,Niterói,Brazil,23.31S,42.82W
1844-02-01,,,Niterói,Brazil,23.31S,42.82W
1844-03-01,,,Niterói,Brazil,23.31S,42.82W
1844-04-01,,,Niterói,Brazil,23.31S,42.82W
1844-05-01,,,Niterói,Brazil,23.31S,42.82W
1844-06-01,,,Niterói,Brazil,23.31S,42.82W
1844-07-01,,,Niterói,Brazil,23.31S,42.82W
1844-08-01,,,Niterói,Brazil,23.31S,42.82W
1844-09-01,,,Niterói,Brazil,23.31S,42.82W
1844-10-01,,,Niterói,Brazil,23.31S,42.82W
1844-11-01,,,Niterói,Brazil,23.31S,42.82W
1844-12-01,,,Niterói,Brazil,23.31S,42.82W
1845-01-01,,,Niterói,Brazil,23.31S,42.82W
1845-02-01,,,Niterói,Brazil,23.31S,42.82W
1845-03-01,,,Niterói,Brazil,23.31S,42.82W
1845-04-01,,,Niterói,Brazil,23.31S,42.82W
1845-05-01,,,Niterói,Brazil,23.31S,42.82W
1845-06-01,,,Niterói,Brazil,23.31S,42.82W
1845-07-01,,,Niterói,Brazil,23.31S,42.82W
1845-08-01,,,Niterói,Brazil,23.31S,42.82W
1845-09-01,,,Niterói,Brazil,23.31S,42.82W
1845-10-01,,,Niterói,Brazil,23.31S,42.82W
1845-11-01,,,Niterói,Brazil,23.31S,42.82W
1845-12-01,,,Niterói,Brazil,23.31S,42.82W
1846-01-01,,,Niterói,Brazil,23.31S,42.82W
1846-02-01,,,Niterói,Brazil,23.31S,42.82W
1846-03-01,,,Niterói,Brazil,23.31S,42.82W
1846-04-01,,,Niterói,Brazil,23.31S,42.82W
1846-05-01,,,Niterói,Brazil,23.31S,42.82W
1846-06-01,,,Niterói,Brazil,23.31S,42.82W
1846-07-01,,,Niterói,Brazil,23.31S,42.82W
1846-08-01,,,Niterói,Brazil,23.31S,42.82W
1846-09-01,,,Niterói,Brazil,23.31S,42.82W
1846-10-01,,,Niterói,Brazil,23.31S,42.82W
1846-11-01,,,Niterói,Brazil,23.31S,42.82W
1846-12-01,,,Niterói,Brazil,23.31S,42.82W
1847-01-01,,,Niterói,Brazil,23.31S,42.82W
1847-02-01,,,Niterói,Brazil,23.31S,42.82W
1847-03-01,,,Niterói,Brazil,23.31S,42.82W
1847-04-01,,,Niterói,Brazil,23.31S,42.82W
1847-05-01,,,Niterói,Brazil,23.31S,42.82W
1847-06-01,,,Niterói,Brazil,23.31S,42.82W
1847-07-01,,,Niterói,Brazil,23.31S,42.82W
1847-08-01,,,Niterói,Brazil,23.31S,42.82W
1847-09-01,,,Niterói,Brazil,23.31S,42.82W
1847-10-01,,,Niterói,Brazil,23.31S,42.82W
1847-11-01,,,Niterói,Brazil,23.31S,42.82W
1847-12-01,,,Niterói,Brazil,23.31S,42.82W
1848-01-01,,,Niterói,Brazil,23.31S,42.82W
1848-02-01,,,Niterói,Brazil,23.31S,42.82W
1848-03-01,,,Niterói,Brazil,23.31S,42.82W
1848-04-01,,,Niterói,Brazil,23.31S,42.82W
1848-05-01,,,Niterói,Brazil,23.31S,42.82W
1848-06-01,,,Niterói,Brazil,23.31S,42.82W
1848-07-01,,,Niterói,Brazil,23.31S,42.82W
1848-08-01,,,Niterói,Brazil,23.31S,42.82W
1848-09-01,,,Niterói,Brazil,23.31S,42.82W
1848-10-01,,,Niterói,Brazil,23.31S,42.82W
1848-11-01,,,Niterói,Brazil,23.31S,42.82W
1848-12-01,,,Niterói,Brazil,23.31S,42.82W
1849-01-01,,,Niterói,Brazil,23.31S,42.82W
1849-02-01,,,Niterói,Brazil,23.31S,42.82W
1849-03-01,,,Niterói,Brazil,23.31S,42.82W
1849-04-01,,,Niterói,Brazil,23.31S,42.82W
1849-05-01,,,Niterói,Brazil,23.31S,42.82W
1849-06-01,,,Niterói,Brazil,23.31S,42.82W
1849-07-01,,,Niterói,Brazil,23.31S,42.82W
1849-08-01,,,Niterói,Brazil,23.31S,42.82W
1849-09-01,,,Niterói,Brazil,23.31S,42.82W
1849-10-01,,,Niterói,Brazil,23.31S,42.82W
1849-11-01,,,Niterói,Brazil,23.31S,42.82W
1849-12-01,,,Niterói,Brazil,23.31S,42.82W
1850-01-01,,,Niterói,Brazil,23.31S,42.82W
1850-02-01,,,Niterói,Brazil,23.31S,42.82W
1850-03-01,,,Niterói,Brazil,23.31S,42.82W
1850-04-01,,,Niterói,Brazil,23.31S,42.82W
1850-05-01,,,Niterói,Brazil,23.31S,42.82W
1850-06-01,,,Niterói,Brazil,23.31S,42.82W
1850-07-01,,,Niterói,Brazil,23.31S,42.82W
1850-08-01,,,Niterói,Brazil,23.31S,42.82W
1850-09-01,,,Niterói,Brazil,23.31S,42.82W
1850-10-01,,,Niterói,Brazil,23.31S,42.82W
1850-11-01,,,Niterói,Brazil,23.31S,42.82W
1850-12-01,,,Niterói,Brazil,23.31S,42.82W
1851-01-01,26.101,1.1520000000000001,Niterói,Brazil,23.31S,42.82W
1851-02-01,26.563,1.28,Niterói,Brazil,23.31S,42.82W
1851-03-01,25.385,1.2890000000000001,Niterói,Brazil,23.31S,42.82W
1851-04-01,25.432,3.3480000000000003,Niterói,Brazil,23.31S,42.82W
1851-05-01,23.648000000000003,0.85,Niterói,Brazil,23.31S,42.82W
1851-06-01,22.67,1.091,Niterói,Brazil,23.31S,42.82W
1851-07-01,23.129,1.699,Niterói,Brazil,23.31S,42.82W
1851-08-01,21.805,1.285,Niterói,Brazil,23.31S,42.82W
1851-09-01,20.616,1.6230000000000002,Niterói,Brazil,23.31S,42.82W
1851-10-01,21.590999999999998,2.069,Niterói,Brazil,23.31S,42.82W
1851-11-01,22.132,1.295,Niterói,Brazil,23.31S,42.82W
1851-12-01,23.331,3.307,Niterói,Brazil,23.31S,42.82W
1852-01-01,25.261,2.6319999999999997,Niterói,Brazil,23.31S,42.82W
1852-02-01,26.039,1.165,Niterói,Brazil,23.31S,42.82W
1852-03-01,26.383000000000003,3.529,Niterói,Brazil,23.31S,42.82W
1852-04-01,24.34,1.247,Niterói,Brazil,23.31S,42.82W
1852-05-01,23.986,1.04,Niterói,Brazil,23.31S,42.82W
1852-06-01,23.569000000000003,1.756,Niterói,Brazil,23.31S,42.82W
1852-07-01,23.007,1.496,Niterói,Brazil,23.31S,42.82W
1852-08-01,21.446,1.046,Niterói,Brazil,23.31S,42.82W
1852-09-01,21.168000000000003,1.163,Niterói,Brazil,23.31S,42.82W
1852-10-01,20.95,1.476,Niterói,Brazil,23.31S,42.82W
1852-11-01,23.07,3.117,Niterói,Brazil,23.31S,42.82W
1852-12-01,25.643,2.6710000000000003,Niterói,Brazil,23.31S,42.82W
1853-01-01,25.711,1.607,Niterói,Brazil,23.31S,42.82W
1853-02-01,25.851000000000006,1.824,Niterói,Brazil,23.31S,42.82W
1853-03-01,24.781,1.7209999999999999,Niterói,Brazil,23.31S,42.82W
1853-04-01,25.328000000000003,2.603,Niterói,Brazil,23.31S,42.82W
1853-05-01,23.372,0.889,Niterói,Brazil,23.31S,42.82W
1853-06-01,23.127,1.0,Niterói,Brazil,23.31S,42.82W
1853-07-01,23.296,1.21,Niterói,Brazil,23.31S,42.82W
1853-08-01,22.689,1.4780000000000002,Niterói,Brazil,23.31S,42.82W
1853-09-01,22.323,1.98,Niterói,Brazil,23.31S,42.82W
1853-10-01,21.579,1.177,Niterói,Brazil,23.31S,42.82W
1853-11-01,23.473000000000003,3.261,Niterói,Brazil,23.31S,42.82W
1853-12-01,23.601999999999997,1.374,Niterói,Brazil,23.31S,42.82W
1854-01-01,24.531,1.78,Niterói,Brazil,23.31S,42.82W
1854-02-01,26.293000000000006,2.17,Niterói,Brazil,23.31S,42.82W
1854-03-01,25.156,1.6669999999999998,Niterói,Brazil,23.31S,42.82W
1854-04-01,25.261999999999997,1.824,Niterói,Brazil,23.31S,42.82W
1854-05-01,23.793000000000003,0.9109999999999999,Niterói,Brazil,23.31S,42.82W
1854-06-01,23.497,2.195,Niterói,Brazil,23.31S,42.82W
1854-07-01,23.298000000000002,1.439,Niterói,Brazil,23.31S,42.82W
1854-08-01,22.294,1.311,Niterói,Brazil,23.31S,42.82W
1854-09-01,22.116,1.9180000000000001,Niterói,Brazil,23.31S,42.82W
1854-10-01,22.918000000000003,1.3359999999999999,Niterói,Brazil,23.31S,42.82W
1854-11-01,22.718000000000004,1.216,Niterói,Brazil,23.31S,42.82W
1854-12-01,24.059,2.379,Niterói,Brazil,23.31S,42.82W
1855-01-01,26.191999999999997,2.065,Niterói,Brazil,23.31S,42.82W
1855-02-01,26.524,1.47,Niterói,Brazil,23.31S,42.82W
1855-03-01,26.639,1.621,Niterói,Brazil,23.31S,42.82W
1855-04-01,24.98,1.754,Niterói,Brazil,23.31S,42.82W
1855-05-01,23.728,1.429,Niterói,Brazil,23.31S,42.82W
1855-06-01,24.096999999999998,2.8689999999999998,Niterói,Brazil,23.31S,42.82W
1855-07-01,22.904,1.7180000000000002,Niterói,Brazil,23.31S,42.82W
1855-08-01,22.613000000000003,1.669,Niterói,Brazil,23.31S,42.82W
1855-09-01,21.217,0.9470000000000001,Niterói,Brazil,23.31S,42.82W
1855-10-01,22.066999999999997,2.423,Niterói,Brazil,23.31S,42.82W
1855-11-01,22.725,1.556,Niterói,Brazil,23.31S,42.82W
1855-12-01,22.943,2.17,Niterói,Brazil,23.31S,42.82W
1856-01-01,24.313000000000002,2.596,Niterói,Brazil,23.31S,42.82W
1856-02-01,25.051,1.7080000000000002,Niterói,Brazil,23.31S,42.82W
1856-03-01,24.985,1.067,Niterói,Brazil,23.31S,42.82W
1856-04-01,25.054000000000002,1.296,Niterói,Brazil,23.31S,42.82W
1856-05-01,23.531999999999996,1.574,Niterói,Brazil,23.31S,42.82W
1856-06-01,22.479,2.265,Niterói,Brazil,23.31S,42.82W
1856-07-01,21.491,2.059,Niterói,Brazil,23.31S,42.82W
1856-08-01,21.539,1.4269999999999998,Niterói,Brazil,23.31S,42.82W
1856-09-01,20.487,1.405,Niterói,Brazil,23.31S,42.82W
1856-10-01,20.249000000000002,1.415,Niterói,Brazil,23.31S,42.82W
1856-11-01,21.938000000000002,1.272,Niterói,Brazil,23.31S,42.82W
1856-12-01,22.888,2.386,Niterói,Brazil,23.31S,42.82W
1857-01-01,24.756,1.34,Niterói,Brazil,23.31S,42.82W
1857-02-01,25.758000000000006,1.611,Niterói,Brazil,23.31S,42.82W
1857-03-01,25.544,1.038,Niterói,Brazil,23.31S,42.82W
1857-04-01,23.06,1.261,Niterói,Brazil,23.31S,42.82W
1857-05-01,22.934,0.833,Niterói,Brazil,23.31S,42.82W
1857-06-01,22.864,0.754,Niterói,Brazil,23.31S,42.82W
1857-07-01,23.4,1.58,Niterói,Brazil,23.31S,42.82W
1857-08-01,21.662,0.9229999999999999,Niterói,Brazil,23.31S,42.82W
1857-09-01,21.182,0.805,Niterói,Brazil,23.31S,42.82W
1857-10-01,21.987,2.2,Niterói,Brazil,23.31S,42.82W
1857-11-01,23.649,2.323,Niterói,Brazil,23.31S,42.82W
1857-12-01,24.71,1.736,Niterói,Brazil,23.31S,42.82W
1858-01-01,25.024,3.01,Niterói,Brazil,23.31S,42.82W
1858-02-01,25.988000000000003,0.841,Niterói,Brazil,23.31S,42.82W
1858-03-01,25.631,1.155,Niterói,Brazil,23.31S,42.82W
1858-04-01,23.369,3.8,Niterói,Brazil,23.31S,42.82W
1858-05-01,23.846,1.33,Niterói,Brazil,23.31S,42.82W
1858-06-01,21.956,1.818,Niterói,Brazil,23.31S,42.82W
1858-07-01,21.597,1.335,Niterói,Brazil,23.31S,42.82W
1858-08-01,20.336,2.593,Niterói,Brazil,23.31S,42.82W
1858-09-01,18.483,5.277,Niterói,Brazil,23.31S,42.82W
1858-10-01,19.738,3.011,Niterói,Brazil,23.31S,42.82W
1858-11-01,21.044,2.6210000000000004,Niterói,Brazil,23.31S,42.82W
1858-12-01,21.480999999999998,2.388,Niterói,Brazil,23.31S,42.82W
1859-01-01,23.69,2.506,Niterói,Brazil,23.31S,42.82W
1859-02-01,24.825000000000006,1.954,Niterói,Brazil,23.31S,42.82W
1859-03-01,26.38,1.218,Niterói,Brazil,23.31S,42.82W
1859-04-01,25.969,1.8619999999999999,Niterói,Brazil,23.31S,42.82W
1859-05-01,23.646,1.178,Niterói,Brazil,23.31S,42.82W
1859-06-01,22.316999999999997,1.94,Niterói,Brazil,23.31S,42.82W
1859-07-01,21.097,2.775,Niterói,Brazil,23.31S,42.82W
1859-08-01,20.878,1.712,Niterói,Brazil,23.31S,42.82W
1859-09-01,20.969,0.764,Niterói,Brazil,23.31S,42.82W
1859-10-01,21.241999999999997,1.169,Niterói,Brazil,23.31S,42.82W
1859-11-01,22.206,1.476,Niterói,Brazil,23.31S,42.82W
1859-12-01,23.264,1.6569999999999998,Niterói,Brazil,23.31S,42.82W
1860-01-01,25.491,1.4580000000000002,Niterói,Brazil,23.31S,42.82W
1860-02-01,25.840999999999998,0.986,Niterói,Brazil,23.31S,42.82W
1860-03-01,25.525,2.84,Niterói,Brazil,23.31S,42.82W
1860-04-01,24.541,1.3980000000000001,Niterói,Brazil,23.31S,42.82W
1860-05-01,23.349,0.9590000000000001,Niterói,Brazil,23.31S,42.82W
1860-06-01,23.642,1.787,Niterói,Brazil,23.31S,42.82W
1860-07-01,23.075,1.227,Niterói,Brazil,23.31S,42.82W
1860-08-01,23.58,2.415,Niterói,Brazil,23.31S,42.82W
1860-09-01,23.058000000000003,3.139,Niterói,Brazil,23.31S,42.82W
1860-10-01,22.821,2.35,Niterói,Brazil,23.31S,42.82W
1860-11-01,22.156999999999996,1.193,Niterói,Brazil,23.31S,42.82W
1860-12-01,23.827,3.2310000000000003,Niterói,Brazil,23.31S,42.82W
1861-01-01,25.553,3.718,Niterói,Brazil,23.31S,42.82W
1861-02-01,26.41,1.714,Niterói,Brazil,23.31S,42.82W
1861-03-01,25.251,1.47,Niterói,Brazil,23.31S,42.82W
1861-04-01,24.307,1.24,Niterói,Brazil,23.31S,42.82W
1861-05-01,23.566,1.248,Niterói,Brazil,23.31S,42.82W
1861-06-01,22.169,1.838,Niterói,Brazil,23.31S,42.82W
1861-07-01,20.908,2.6910000000000003,Niterói,Brazil,23.31S,42.82W
1861-08-01,22.372,0.871,Niterói,Brazil,23.31S,42.82W
1861-09-01,21.406,1.0170000000000001,Niterói,Brazil,23.31S,42.82W
1861-10-01,20.969,0.866,Niterói,Brazil,23.31S,42.82W
1861-11-01,21.416999999999998,2.316,Niterói,Brazil,23.31S,42.82W
1861-12-01,22.169,2.895,Niterói,Brazil,23.31S,42.82W
1862-01-01,23.991,1.172,Niterói,Brazil,23.31S,42.82W
1862-02-01,26.098000000000006,2.693,Niterói,Brazil,23.31S,42.82W
1862-03-01,25.76,0.8079999999999999,Niterói,Brazil,23.31S,42.82W
1862-04-01,24.431,1.2,Niterói,Brazil,23.31S,42.82W
1862-05-01,24.237,1.7409999999999999,Niterói,Brazil,23.31S,42.82W
1862-06-01,22.725,1.751,Niterói,Brazil,23.31S,42.82W
1862-07-01,21.364,1.381,Niterói,Brazil,23.31S,42.82W
1862-08-01,20.745,1.5419999999999998,Niterói,Brazil,23.31S,42.82W
1862-09-01,19.989,1.693,Niterói,Brazil,23.31S,42.82W
1862-10-01,21.33,1.6769999999999998,Niterói,Brazil,23.31S,42.82W
1862-11-01,22.636,2.279,Niterói,Brazil,23.31S,42.82W
1862-12-01,23.124000000000002,1.7830000000000001,Niterói,Brazil,23.31S,42.82W
1863-01-01,26.322,2.046,Niterói,Brazil,23.31S,42.82W
1863-02-01,26.189,2.658,Niterói,Brazil,23.31S,42.82W
1863-03-01,25.112,1.083,Niterói,Brazil,23.31S,42.82W
1863-04-01,24.787,1.367,Niterói,Brazil,23.31S,42.82W
1863-05-01,22.73,2.294,Niterói,Brazil,23.31S,42.82W
1863-06-01,23.021,1.507,Niterói,Brazil,23.31S,42.82W
1863-07-01,21.856,1.632,Niterói,Brazil,23.31S,42.82W
1863-08-01,20.872,1.547,Niterói,Brazil,23.31S,42.82W
1863-09-01,19.177,3.193,Niterói,Brazil,23.31S,42.82W
1863-10-01,20.46,1.054,Niterói,Brazil,23.31S,42.82W
1863-11-01,21.456,1.4509999999999998,Niterói,Brazil,23.31S,42.82W
1863-12-01,23.443,1.349,Niterói,Brazil,23.31S,42.82W
1864-01-01,24.976,1.0590000000000002,Niterói,Brazil,23.31S,42.82W
1864-02-01,25.305999999999997,2.154,Niterói,Brazil,23.31S,42.82W
1864-03-01,25.318,1.2409999999999999,Niterói,Brazil,23.31S,42.82W
1864-04-01,23.646,1.844,Niterói,Brazil,23.31S,42.82W
1864-05-01,23.675,0.8220000000000001,Niterói,Brazil,23.31S,42.82W
1864-06-01,22.467,1.6380000000000001,Niterói,Brazil,23.31S,42.82W
1864-07-01,21.875,1.341,Niterói,Brazil,23.31S,42.82W
1864-08-01,21.218000000000004,1.166,Niterói,Brazil,23.31S,42.82W
1864-09-01,21.371,1.483,Niterói,Brazil,23.31S,42.82W
1864-10-01,20.919,1.2309999999999999,Niterói,Brazil,23.31S,42.82W
1864-11-01,21.903000000000002,1.192,Niterói,Brazil,23.31S,42.82W
1864-12-01,23.621,1.9509999999999998,Niterói,Brazil,23.31S,42.82W
