0000000006,0.402,Koganei,Japan,36.17N,139.23E
1962-11-01,26.194000000000003,0.27899999999999997,Kollam,India,8.84N,77.03E
1962-12-01,26.153000000000002,0.281,Kollam,India,8.84N,77.03E
1963-01-01,25.973000000000003,0.518,Kollam,India,8.84N,77.03E
1963-02-01,26.796,0.436,Kollam,India,8.84N,77.03E
1963-03-01,27.998,0.25,Kollam,India,8.84N,77.03E
1963-04-01,28.258000000000006,0.402,Kollam,India,8.84N,77.03E
1963-05-01,28.079,0.379,Kollam,India,8.84N,77.03E
1963-06-01,26.089,0.408,Kollam,India,8.84N,77.03E
1963-07-01,25.347,0.385,Kollam,India,8.84N,77.03E
1963-08-01,25.769000000000002,0.235,Kollam,India,8.84N,77.03E
1963-09-01,26.248,0.33399999999999996,Kollam,India,8.84N,77.03E
1963-10-01,26.014,0.39799999999999996,Kollam,India,8.84N,77.03E
1963-11-01,26.134,0.366,Kollam,India,8.84N,77.03E
1963-12-01,26.179,0.235,Kollam,India,8.84N,77.03E
1964-01-01,26.329,0.57,Kollam,India,8.84N,77.03E
1964-02-01,27.457,0.188,Kollam,India,8.84N,77.03E
1964-03-01,28.685,0.496,Kollam,India,8.84N,77.03E
1964-04-01,29.085,0.282,Kollam,India,8.84N,77.03E
1964-05-01,28.506999999999998,0.35200000000000004,Kollam,India,8.84N,77.03E
1964-06-01,26.239,0.344,Kollam,India,8.84N,77.03E
1964-07-01,24.91,0.20199999999999999,Kollam,India,8.84N,77.03E
1964-08-01,25.375,0.42,Kollam,India,8.84N,77.03E
1964-09-01,25.581,0.235,Kollam,India,8.84N,77.03E
1964-10-01,25.67,0.36200000000000004,Kollam,India,8.84N,77.03E
1964-11-01,25.578000000000003,0.259,Kollam,India,8.84N,77.03E
1964-12-01,25.616999999999997,0.217,Kollam,India,8.84N,77.03E
1965-01-01,26.024,0.782,Kollam,India,8.84N,77.03E
1965-02-01,26.9,0.774,Kollam,India,8.84N,77.03E
1965-03-01,28.035999999999998,0.413,Kollam,India,8.84N,77.03E
1965-04-01,28.22,0.267,Kollam,India,8.84N,77.03E
1965-05-01,27.314,0.35600000000000004,Kollam,India,8.84N,77.03E
1965-06-01,25.824,0.444,Kollam,India,8.84N,77.03E
1965-07-01,25.421999999999997,0.499,Kollam,India,8.84N,77.03E
1965-08-01,25.441999999999997,0.20199999999999999,Kollam,India,8.84N,77.03E
1965-09-01,26.229,0.37200000000000005,Kollam,India,8.84N,77.03E
1965-10-01,26.252,0.47200000000000003,Kollam,India,8.84N,77.03E
1965-11-01,26.439,0.348,Kollam,India,8.84N,77.03E
1965-12-01,25.81,0.375,Kollam,India,8.84N,77.03E
1966-01-01,26.67,0.29,Kollam,India,8.84N,77.03E
1966-02-01,27.802,0.193,Kollam,India,8.84N,77.03E
1966-03-01,28.746,0.47200000000000003,Kollam,India,8.84N,77.03E
1966-04-01,28.788,0.374,Kollam,India,8.84N,77.03E
1966-05-01,28.368000000000002,0.462,Kollam,India,8.84N,77.03E
1966-06-01,25.767,0.281,Kollam,India,8.84N,77.03E
1966-07-01,25.224,0.34600000000000003,Kollam,India,8.84N,77.03E
1966-08-01,26.054000000000002,0.26,Kollam,India,8.84N,77.03E
1966-09-01,25.986,0.33899999999999997,Kollam,India,8.84N,77.03E
1966-10-01,25.845,0.335,Kollam,India,8.84N,77.03E
1966-11-01,26.269,0.406,Kollam,India,8.84N,77.03E
1966-12-01,26.09,0.212,Kollam,India,8.84N,77.03E
1967-01-01,26.055,0.359,Kollam,India,8.84N,77.03E
1967-02-01,26.731,0.608,Kollam,India,8.84N,77.03E
1967-03-01,28.171999999999997,0.292,Kollam,India,8.84N,77.03E
1967-04-01,28.98,0.26899999999999996,Kollam,India,8.84N,77.03E
1967-05-01,27.788,0.419,Kollam,India,8.84N,77.03E
1967-06-01,25.651,0.523,Kollam,India,8.84N,77.03E
1967-07-01,25.045,0.312,Kollam,India,8.84N,77.03E
1967-08-01,25.309,0.47,Kollam,India,8.84N,77.03E
1967-09-01,25.945999999999998,0.263,Kollam,India,8.84N,77.03E
1967-10-01,25.618,0.39399999999999996,Kollam,India,8.84N,77.03E
1967-11-01,25.746,0.309,Kollam,India,8.84N,77.03E
1967-12-01,25.883000000000003,0.337,Kollam,India,8.84N,77.03E
1968-01-01,26.129,0.452,Kollam,India,8.84N,77.03E
1968-02-01,26.702,0.298,Kollam,India,8.84N,77.03E
1968-03-01,28.107000000000006,0.255,Kollam,India,8.84N,77.03E
1968-04-01,27.951999999999998,0.441,Kollam,India,8.84N,77.03E
1968-05-01,27.818,0.305,Kollam,India,8.84N,77.03E
1968-06-01,25.64,0.289,Kollam,India,8.84N,77.03E
1968-07-01,24.361,0.293,Kollam,India,8.84N,77.03E
1968-08-01,25.382,0.28300000000000003,Kollam,India,8.84N,77.03E
1968-09-01,25.658,0.297,Kollam,India,8.84N,77.03E
1968-10-01,26.213,0.225,Kollam,India,8.84N,77.03E
1968-11-01,25.945999999999998,0.191,Kollam,India,8.84N,77.03E
1968-12-01,26.008000000000003,0.23199999999999998,Kollam,India,8.84N,77.03E
1969-01-01,26.43,0.289,Kollam,India,8.84N,77.03E
1969-02-01,27.409000000000002,0.48200000000000004,Kollam,India,8.84N,77.03E
1969-03-01,29.084000000000003,0.54,Kollam,India,8.84N,77.03E
1969-04-01,29.135,0.331,Kollam,India,8.84N,77.03E
1969-05-01,28.005,0.166,Kollam,India,8.84N,77.03E
1969-06-01,26.226,0.337,Kollam,India,8.84N,77.03E
1969-07-01,25.206999999999997,0.28600000000000003,Kollam,India,8.84N,77.03E
1969-08-01,25.632,0.499,Kollam,India,8.84N,77.03E
1969-09-01,26.107,0.376,Kollam,India,8.84N,77.03E
1969-10-01,26.016,0.17800000000000002,Kollam,India,8.84N,77.03E
1969-11-01,26.249,0.35600000000000004,Kollam,India,8.84N,77.03E
1969-12-01,26.22,0.467,Kollam,India,8.84N,77.03E
1970-01-01,26.671,0.168,Kollam,India,8.84N,77.03E
1970-02-01,27.498,0.226,Kollam,India,8.84N,77.03E
1970-03-01,28.671000000000006,0.275,Kollam,India,8.84N,77.03E
1970-04-01,28.537000000000006,0.376,Kollam,India,8.84N,77.03E
1970-05-01,27.855999999999998,0.445,Kollam,India,8.84N,77.03E
1970-06-01,26.066,0.28,Kollam,India,8.84N,77.03E
1970-07-01,25.258000000000003,0.33299999999999996,Kollam,India,8.84N,77.03E
1970-08-01,25.218000000000004,0.312,Kollam,India,8.84N,77.03E
1970-09-01,25.886,0.151,Kollam,India,8.84N,77.03E
1970-10-01,25.712,0.262,Kollam,India,8.84N,77.03E
1970-11-01,26.2,0.321,Kollam,India,8.84N,77.03E
1970-12-01,25.699,0.654,Kollam,India,8.84N,77.03E
1971-01-01,26.308000000000003,0.47,Kollam,India,8.84N,77.03E
1971-02-01,26.761,0.305,Kollam,India,8.84N,77.03E
1971-03-01,28.093000000000004,0.24,Kollam,India,8.84N,77.03E
1971-04-01,28.410999999999998,0.316,Kollam,India,8.84N,77.03E
1971-05-01,27.41,0.19699999999999998,Kollam,India,8.84N,77.03E
1971-06-01,25.112,0.205,Kollam,India,8.84N,77.03E
1971-07-01,24.759,0.254,Kollam,India,8.84N,77.03E
1971-08-01,25.062,0.23600000000000002,Kollam,India,8.84N,77.03E
1971-09-01,25.758000000000003,0.45,Kollam,India,8.84N,77.03E
1971-10-01,25.498,0.226,Kollam,India,8.84N,77.03E
1971-11-01,25.708,0.252,Kollam,India,8.84N,77.03E
1971-12-01,25.185,0.7609999999999999,Kollam,India,8.84N,77.03E
1972-01-01,25.568,0.512,Kollam,India,8.84N,77.03E
1972-02-01,26.597,0.203,Kollam,India,8.84N,77.03E
1972-03-01,27.976999999999997,0.442,Kollam,India,8.84N,77.03E
1972-04-01,28.697000000000006,0.26,Kollam,India,8.84N,77.03E
1972-05-01,27.054000000000002,0.32799999999999996,Kollam,India,8.84N,77.03E
1972-06-01,26.58,0.419,Kollam,India,8.84N,77.03E
1972-07-01,25.489,0.4,Kollam,India,8.84N,77.03E
1972-08-01,25.618000000000002,0.467,Kollam,India,8.84N,77.03E
1972-09-01,26.385,0.614,Kollam,India,8.84N,77.03E
1972-10-01,26.018,0.4,Kollam,India,8.84N,77.03E
1972-11-01,26.41,0.252,Kollam,India,8.84N,77.03E
1972-12-01,26.619,0.325,Kollam,India,8.84N,77.03E
1973-01-01,26.706999999999997,0.71,Kollam,India,8.84N,77.03E
1973-02-01,28.069000000000003,0.235,Kollam,India,8.84N,77.03E
1973-03-01,29.070999999999998,0.395,Kollam,India,8.84N,77.03E
1973-04-01,29.134,0.452,Kollam,India,8.84N,77.03E
1973-05-01,28.375,0.38299999999999995,Kollam,India,8.84N,77.03E
1973-06-01,26.13,0.361,Kollam,India,8.84N,77.03E
1973-07-01,25.491,0.48200000000000004,Kollam,India,8.84N,77.03E
1973-08-01,25.065,0.39,Kollam,India,8.84N,77.03E
1973-09-01,26.241,0.161,Kollam,India,8.84N,77.03E
1973-10-01,25.971,0.267,Kollam,India,8.84N,77.03E
1973-11-01,26.105999999999998,0.193,Kollam,India,8.84N,77.03E
1973-12-01,25.473000000000003,0.27,Kollam,India,8.84N,77.03E
1974-01-01,25.43,0.364,Kollam,India,8.84N,77.03E
1974-02-01,26.617,0.644,Kollam,India,8.84N,77.03E
1974-03-01,28.405,0.292,Kollam,India,8.84N,77.03E
1974-04-01,28.543000000000006,0.21899999999999997,Kollam,India,8.84N,77.03E
1974-05-01,27.43,0.28,Kollam,India,8.84N,77.03E
1974-06-01,25.947,0.392,Kollam,India,8.84N,77.03E
1974-07-01,24.845,0.38799999999999996,Kollam,India,8.84N,77.03E
1974-08-01,25.162,0.258,Kollam,India,8.84N,77.03E
1974-09-01,25.369,0.258,Kollam,India,8.84N,77.03E
1974-10-01,25.621,0.373,Kollam,India,8.84N,77.03E
1974-11-01,26.285,0.479,Kollam,India,8.84N,77.03E
1974-12-01,26.096999999999998,0.605,Kollam,India,8.84N,77.03E
1975-01-01,25.905,0.256,Kollam,India,8.84N,77.03E
1975-02-01,27.425,0.34299999999999997,Kollam,India,8.84N,77.03E
1975-03-01,28.198,0.19899999999999998,Kollam,India,8.84N,77.03E
1975-04-01,28.581999999999997,0.19399999999999998,Kollam,India,8.84N,77.03E
1975-05-01,27.544,0.309,Kollam,India,8.84N,77.03E
1975-06-01,25.319000000000003,0.41700000000000004,Kollam,India,8.84N,77.03E
1975-07-01,24.994,0.302,Kollam,India,8.84N,77.03E
1975-08-01,25.092,0.466,Kollam,India,8.84N,77.03E
1975-09-01,25.486,0.35100000000000003,Kollam,India,8.84N,77.03E
1975-10-01,25.579,0.73,Kollam,India,8.84N,77.03E
1975-11-01,25.705,0.64,Kollam,India,8.84N,77.03E
1975-12-01,25.503,0.32799999999999996,Kollam,India,8.84N,77.03E
1976-01-01,25.465,0.34600000000000003,Kollam,India,8.84N,77.03E
1976-02-01,26.583000000000002,0.342,Kollam,India,8.84N,77.03E
1976-03-01,28.131,0.254,Kollam,India,8.84N,77.03E
1976-04-01,28.366999999999997,0.266,Kollam,India,8.84N,77.03E
1976-05-01,27.976,0.4,Kollam,India,8.84N,77.03E
1976-06-01,26.663,0.462,Kollam,India,8.84N,77.03E
1976-07-01,25.47,0.359,Kollam,India,8.84N,77.03E
1976-08-01,25.571,0.35700000000000004,Kollam,India,8.84N,77.03E
1976-09-01,26.252,0.341,Kollam,India,8.84N,77.03E
1976-10-01,26.049,0.138,Kollam,India,8.84N,77.03E
1976-11-01,26.145,0.442,Kollam,India,8.84N,77.03E
1976-12-01,26.122,0.316,Kollam,India,8.84N,77.03E
1977-01-01,26.201999999999998,0.35600000000000004,Kollam,India,8.84N,77.03E
1977-02-01,27.263,0.261,Kollam,India,8.84N,77.03E
1977-03-01,28.589,0.303,Kollam,India,8.84N,77.03E
1977-04-01,28.834000000000003,0.185,Kollam,India,8.84N,77.03E
1977-05-01,27.183000000000003,0.354,Kollam,India,8.84N,77.03E
1977-06-01,26.018,0.316,Kollam,India,8.84N,77.03E
1977-07-01,25.307,0.405,Kollam,India,8.84N,77.03E
1977-08-01,25.842,0.327,Kollam,India,8.84N,77.03E
1977-09-01,26.24,0.23600000000000002,Kollam,India,8.84N,77.03E
1977-10-01,25.6,0.23399999999999999,Kollam,India,8.84N,77.03E
1977-11-01,26.079,0.145,Kollam,India,8.84N,77.03E
1977-12-01,26.105999999999998,0.309,Kollam,India,8.84N,77.03E
1978-01-01,26.272,0.37,Kollam,India,8.84N,77.03E
1978-02-01,27.512,0.22,Kollam,India,8.84N,77.03E
1978-03-01,28.58,0.303,Kollam,India,8.84N,77.03E
1978-04-01,28.861,0.266,Kollam,India,8.84N,77.03E
1978-05-01,27.541,0.205,Kollam,India,8.84N,77.03E
1978-06-01,25.406,0.253,Kollam,India,8.84N,77.03E
1978-07-01,24.842,0.263,Kollam,India,8.84N,77.03E
1978-08-01,24.912,0.381,Kollam,India,8.84N,77.03E
1978-09-01,25.77,0.147,Kollam,India,8.84N,77.03E
1978-10-01,25.956999999999997,0.231,Kollam,India,8.84N,77.03E
1978-11-01,25.935,0.34299999999999997,Kollam,India,8.84N,77.03E
1978-12-01,26.225,0.251,Kollam,India,8.84N,77.03E
1979-01-01,26.693,0.271,Kollam,India,8.84N,77.03E
1979-02-01,27.734,0.387,Kollam,India,8.84N,77.03E
1979-03-01,28.553,0.32899999999999996,Kollam,India,8.84N,77.03E
1979-04-01,29.074,0.285,Kollam,India,8.84N,77.03E
1979-05-01,28.195,0.26899999999999996,Kollam,India,8.84N,77.03E
1979-06-01,26.351,0.306,Kollam,India,8.84N,77.03E
1979-07-01,25.286,0.303,Kollam,India,8.84N,77.03E
1979-08-01,25.569000000000003,0.47200000000000003,Kollam,India,8.84N,77.03E
1979-09-01,25.756999999999998,0.41,Kollam,India,8.84N,77.03E
1979-10-01,26.164,0.308,Kollam,India,8.84N,77.03E
1979-11-01,25.910999999999998,0.327,Kollam,India,8.84N,77.03E
1979-12-01,26.468000000000004,0.342,Kollam,India,8.84N,77.03E
1980-01-01,26.473000000000003,0.312,Kollam,India,8.84N,77.03E
1980-02-01,27.355,0.235,Kollam,India,8.84N,77.03E
1980-03-01,28.675,0.207,Kollam,India,8.84N,77.03E
1980-04-01,28.973000000000006,0.244,Kollam,India,8.84N,77.03E
1980-05-01,28.695999999999998,0.297,Kollam,India,8.84N,77.03E
1980-06-01,26.234,0.266,Kollam,India,8.84N,77.03E
1980-07-01,25.331,0.319,Kollam,India,8.84N,77.03E
1980-08-01,25.576,0.24100000000000002,Kollam,India,8.84N,77.03E
1980-09-01,26.307,0.226,Kollam,India,8.84N,77.03E
1980-10-01,26.083,0.214,Kollam,India,8.84N,77.03E
1980-11-01,26.548,0.133,Kollam,India,8.84N,77.03E
1980-12-01,26.395,0.35600000000000004,Kollam,India,8.84N,77.03E
1981-01-01,26.193,0.534,Kollam,India,8.84N,77.03E
1981-02-01,27.104,0.253,Kollam,India,8.84N,77.03E
1981-03-01,28.773000000000003,0.263,Kollam,India,8.84N,77.03E
1981-04-01,29.015,0.271,Kollam,India,8.84N,77.03E
1981-05-01,28.131999999999998,0.27,Kollam,India,8.84N,77.03E
1981-06-01,25.326,0.36,Kollam,India,8.84N,77.03E
1981-07-01,25.583000000000002,0.294,Kollam,India,8.84N,77.03E
1981-08-01,25.586,0.33299999999999996,Kollam,India,8.84N,77.03E
1981-09-01,25.605999999999998,0.214,Kollam,India,8.84N,77.03E
1981-10-01,25.961,0.188,Kollam,India,8.84N,77.03E
1981-11-01,26.002,0.305,Kollam,India,8.84N,77.03E
1981-12-01,25.851999999999997,0.33899999999999997,Kollam,India,8.84N,77.03E
1982-01-01,26.118000000000002,0.37799999999999995,Kollam,India,8.84N,77.03E
1982-02-01,27.077,0.364,Kollam,India,8.84N,77.03E
1982-03-01,28.656999999999996,0.27,Kollam,India,8.84N,77.03E
1982-04-01,29.06,0.19399999999999998,Kollam,India,8.84N,77.03E
1982-05-01,27.998,0.342,Kollam,India,8.84N,77.03E
1982-06-01,26.021,0.28600000000000003,Kollam,India,8.84N,77.03E
1982-07-01,25.419,0.313,Kollam,India,8.84N,77.03E
1982-08-01,25.658,0.32299999999999995,Kollam,India,8.84N,77.03E
1982-09-01,26.398000000000003,0.318,Kollam,India,8.84N,77.03E
1982-10-01,26.385,0.39899999999999997,Kollam,India,8.84N,77.03E
1982-11-01,26.459,0.369,Kollam,India,8.84N,77.03E
1982-12-01,26.147,0.16,Kollam,India,8.84N,77.03E
1983-01-01,26.465999999999998,0.149,Kollam,India,8.84N,77.03E
1983-02-01,27.943,0.52,Kollam,India,8.84N,77.03E
1983-03-01,29.107000000000006,0.415,Kollam,India,8.84N,77.03E
1983-04-01,29.596,0.314,Kollam,India,8.84N,77.03E
1983-05-01,28.886,0.35600000000000004,Kollam,India,8.84N,77.03E
1983-06-01,27.209,0.511,Kollam,India,8.84N,77.03E
1983-07-01,26.205,0.546,Kollam,India,8.84N,77.03E
1983-08-01,25.818,0.233,Kollam,India,8.84N,77.03E
1983-09-01,25.925,0.215,Kollam,India,8.84N,77.03E
1983-10-01,26.52,0.479,Kollam,India,8.84N,77.03E
1983-11-01,26.289,0.157,Kollam,India,8.84N,77.03E
1983-12-01,26.272,0.293,Kollam,India,8.84N,77.03E
1984-01-01,26.430999999999997,0.26899999999999996,Kollam,India,8.84N,77.03E
1984-02-01,27.021,0.278,Kollam,India,8.84N,77.03E
1984-03-01,27.869000000000003,0.317,Kollam,India,8.84N,77.03E
1984-04-01,28.136999999999997,0.45299999999999996,Kollam,India,8.84N,77.03E
1984-05-01,28.462,0.179,Kollam,India,8.84N,77.03E
1984-06-01,25.581999999999997,0.23,Kollam,India,8.84N,77.03E
1984-07-01,24.971,0.368,Kollam,India,8.84N,77.03E
1984-08-01,25.745,0.584,Kollam,India,8.84N,77.03E
1984-09-01,25.926,0.41700000000000004,Kollam,India,8.84N,77.03E
1984-10-01,25.516,0.295,Kollam,India,8.84N,77.03E
1984-11-01,26.185,0.266,Kollam,India,8.84N,77.03E
1984-12-01,25.989,0.132,Kollam,India,8.84N,77.03E
1985-01-01,26.455,0.198,Kollam,India,8.84N,77.03E
1985-02-01,27.427,0.134,Kollam,India,8.84N,77.03E
1985-03-01,28.916,0.292,Kollam,India,8.84N,77.03E
1985-04-01,29.114,0.38,Kollam,India,8.84N,77.03E
1985-05-01,28.174,0.203,Kollam,India,8.84N,77.03E
1985-06-01,25.141,0.344,Kollam,India,8.84N,77.03E
1985-07-01,25.201,0.36700000000000005,Kollam,India,8.84N,77.03E
1985-08-01,25.503,0.456,Kollam,India,8.84N,77.03E
1985-09-01,26.164,0.41200000000000003,Kollam,India,8.84N,77.03E
1985-10-01,26.094,0.218,Kollam,India,8.84N,77.03E
1985-11-01,25.835,0.204,Kollam,India,8.84N,77.03E
1985-12-01,26.351999999999997,0.424,Kollam,India,8.84N,77.03E
1986-01-01,26.429000000000002,0.401,Kollam,India,8.84N,77.03E
1986-02-01,27.11,0.29100000000000004,Kollam,India,8.84N,77.03E
1986-03-01,28.574,0.423,Kollam,India,8.84N,77.03E
1986-04-01,29.158,0.196,Kollam,India,8.84N,77.03E
1986-05-01,28.375,0.35700000000000004,Kollam,India,8.84N,77.03E
1986-06-01,26.389,0.426,Kollam,India,8.84N,77.03E
1986-07-01,25.774,0.29,Kollam,India,8.84N,77.03E
1986-08-01,25.123,0.249,Kollam,India,8.84N,77.03E
1986-09-01,25.943,0.38799999999999996,Kollam,India,8.84N,77.03E
1986-10-01,26.365,0.222,Kollam,India,8.84N,77.03E
1986-11-01,26.186999999999998,0.41700000000000004,Kollam,India,8.84N,77.03E
1986-12-01,26.785999999999998,0.409,Kollam,India,8.84N,77.03E
1987-01-01,26.846,0.318,Kollam,India,8.84N,77.03E
1987-02-01,27.347,0.297,Kollam,India,8.84N,77.03E
1987-03-01,28.776000000000003,0.327,Kollam,India,8.84N,77.03E
1987-04-01,29.252,0.19899999999999998,Kollam,India,8.84N,77.03E
1987-05-01,28.55,0.36700000000000005,Kollam,India,8.84N,77.03E
1987-06-01,26.688,0.276,Kollam,India,8.84N,77.03E
1987-07-01,26.627,0.376,Kollam,India,8.84N,77.03E
1987-08-01,26.091,0.259,Kollam,India,8.84N,77.03E
1987-09-01,26.968000000000004,0.271,Kollam,India,8.84N,77.03E
1987-10-01,26.544,0.28800000000000003,Kollam,India,8.84N,77.03E
1987-11-01,26.869,0.494,Kollam,India,8.84N,77.03E
1987-12-01,26.758000000000003,0.507,Kollam,India,8.84N,77.03E
1988-01-01,26.868000000000002,0.5529999999999999,Kollam,India,8.84N,77.03E
1988-02-01,28.119,0.23399999999999999,Kollam,India,8.84N,77.03E
1988-03-01,29.375999999999998,0.39,Kollam,India,8.84N,77.03E
1988-04-01,28.553,0.21,Kollam,India,8.84N,77.03E
1988-05-01,28.805999999999997,0.221,Kollam,India,8.84N,77.03E
1988-06-01,26.198,0.19899999999999998,Kollam,India,8.84N,77.03E
1988-07-01,25.687,0.183,Kollam,India,8.84N,77.03E
1988-08-01,25.807,0.327,Kollam,India,8.84N,77.03E
1988-09-01,25.947,0.36200000000000004,Kollam,India,8.84N,77.03E
1988-10-01,26.807,0.39299999999999996,Kollam,India,8.84N,77.03E
1988-11-01,26.303,0.19899999999999998,Kollam,India,8.84N,77.03E
1988-12-01,26.275,0.306,Kollam,India,8.84N,77.03E
1989-01-01,26.392,0.34700000000000003,Kollam,India,8.84N,77.03E
1989-02-01,26.741,0.5820000000000001,Kollam,India,8.84N,77.03E
1989-03-01,28.146,0.223,Kollam,India,8.84N,77.03E
1989-04-01,28.822000000000006,0.22,Kollam,India,8.84N,77.03E
1989-05-01,28.122,0.225,Kollam,India,8.84N,77.03E
1989-06-01,25.478,0.34,Kollam,India,8.84N,77.03E
1989-07-01,25.155,0.231,Kollam,India,8.84N,77.03E
1989-08-01,25.573,0.39399999999999996,Kollam,India,8.84N,77.03E
1989-09-01,25.838,0.418,Kollam,India,8.84N,77.03E
1989-10-01,26.139,0.31,Kollam,India,8.84N,77.03E
1989-11-01,26.534000000000002,0.303,Kollam,India,8.84N,77.03E
1989-12-01,26.44,0.293,Kollam,India,8.84N,77.03E
1990-01-01,26.04,0.309,Kollam,India,8.84N,77.03E
1990-02-01,27.842,0.175,Kollam,India,8.84N,77.03E
1990-03-01,28.955,0.255,Kollam,India,8.84N,77.03E
1990-04-01,29.444000000000006,0.284,Kollam,India,8.84N,77.03E
1990-05-01,27.56,0.414,Kollam,India,8.84N,77.03E
1990-06-01,26.230999999999998,0.384,Kollam,India,8.84N,77.03E
1990-07-01,25.201,0.223,Kollam,India,8.84N,77.03E
1990-08-01,25.676,0.348,Kollam,India,8.84N,77.03E
1990-09-01,26.489,0.366,Kollam,India,8.84N,77.03E
1990-10-01,26.366,0.271,Kollam,India,8.84N,77.03E
1990-11-01,26.265,0.289,Kollam,India,8.84N,77.03E
1990-12-01,26.664,0.39899999999999997,Kollam,India,8.84N,77.03E
1991-01-01,26.811999999999998,0.20199999999999999,Kollam,India,8.84N,77.03E
1991-02-01,27.453000000000003,0.2,Kollam,India,8.84N,77.03E
1991-03-01,29.247,0.24100000000000002,Kollam,India,8.84N,77.03E
1991-04-01,29.093000000000004,0.19899999999999998,Kollam,India,8.84N,77.03E
1991-05-01,29.061,0.444,Kollam,India,8.84N,77.03E
1991-06-01,25.837,0.37799999999999995,Kollam,India,8.84N,77.03E
1991-07-01,25.554000000000002,0.255,Kollam,India,8.84N,77.03E
1991-08-01,25.596,0.27899999999999997,Kollam,India,8.84N,77.03E
1991-09-01,26.805999999999997,0.344,Kollam,India,8.84N,77.03E
1991-10-01,25.916999999999998,0.182,Kollam,India,8.84N,77.03E
1991-11-01,26.315,0.19699999999999998,Kollam,India,8.84N,77.03E
1991-12-01,26.115,0.24,Kollam,India,8.84N,77.03E
1992-01-01,25.993000000000002,0.511,Kollam,India,8.84N,77.03E
1992-02-01,27.211,0.162,Kollam,India,8.84N,77.03E
1992-03-01,28.346999999999998,0.5720000000000001,Kollam,India,8.84N,77.03E
1992-04-01,29.244,0.324,Kollam,India,8.84N,77.03E
1992-05-01,27.929000000000002,0.23,Kollam,India,8.84N,77.03E
1992-06-01,26.296,0.285,Kollam,India,8.84N,77.03E
1992-07-01,25.081999999999997,0.297,Kollam,India,8.84N,77.03E
1992-08-01,25.459,0.20199999999999999,Kollam,India,8.84N,77.03E
1992-09-01,25.96,0.303,Kollam,India,8.84N,77.03E
1992-10-01,25.913,0.155,Kollam,India,8.84N,77.03E
1992-11-01,26.144,0.397,Kollam,India,8.84N,77.03E
1992-12-01,25.875,0.598,Kollam,India,8.84N,77.03E
1993-01-01,25.828000000000003,0.256,Kollam,India,8.84N,77.03E
1993-02-01,27.058000000000003,0.14300000000000002,Kollam,India,8.84N,77.03E
1993-03-01,28.605,0.28800000000000003,Kollam,India,8.84N,77.03E
1993-04-01,28.943,0.301,Kollam,India,8.84N,77.03E
1993-05-01,28.266,0.384,Kollam,India,8.84N,77.03E
1993-06-01,26.296,0.161,Kollam,India,8.84N,77.03E
1993-07-01,25.043000000000003,0.38799999999999996,Kollam,India,8.84N,77.03E
1993-08-01,25.915,0.225,Kollam,India,8.84N,77.03E
1993-09-01,26.412000000000006,0.293,Kollam,India,8.84N,77.03E
1993-10-01,25.881,0.203,Kollam,India,8.84N,77.03E
1993-11-01,25.868,0.235,Kollam,India,8.84N,77.03E
1993-12-01,25.94,0.23,Kollam,India,8.84N,77.03E
1994-01-01,26.539,0.327,Kollam,India,8.84N,77.03E
1994-02-01,27.367,0.23800000000000002,Kollam,India,8.84N,77.03E
1994-03-01,28.515,0.315,Kollam,India,8.84N,77.03E
1994-04-01,28.401999999999997,0.235,Kollam,India,8.84N,77.03E
1994-05-01,28.272,0.24100000000000002,Kollam,India,8.84N,77.03E
1994-06-01,26.003,0.22,Kollam,India,8.84N,77.03E
1994-07-01,25.328000000000003,0.21,Kollam,India,8.84N,77.03E
