.123,1.07,Nova Iguaçu,Brazil,23.31S,42.82W
1942-12-01,23.354,0.688,Nova Iguaçu,Brazil,23.31S,42.82W
1943-01-01,24.974,0.742,Nova Iguaçu,Brazil,23.31S,42.82W
1943-02-01,26.389000000000006,0.64,Nova Iguaçu,Brazil,23.31S,42.82W
1943-03-01,26.779,0.654,Nova Iguaçu,Brazil,23.31S,42.82W
1943-04-01,23.737,0.474,Nova Iguaçu,Brazil,23.31S,42.82W
1943-05-01,24.35,0.838,Nova Iguaçu,Brazil,23.31S,42.82W
1943-06-01,24.156999999999996,0.779,Nova Iguaçu,Brazil,23.31S,42.82W
1943-07-01,22.593000000000004,1.1520000000000001,Nova Iguaçu,Brazil,23.31S,42.82W
1943-08-01,20.614,1.124,Nova Iguaçu,Brazil,23.31S,42.82W
1943-09-01,20.985,0.907,Nova Iguaçu,Brazil,23.31S,42.82W
1943-10-01,21.651999999999997,0.493,Nova Iguaçu,Brazil,23.31S,42.82W
1943-11-01,22.967,0.652,Nova Iguaçu,Brazil,23.31S,42.82W
1943-12-01,23.276999999999997,1.225,Nova Iguaçu,Brazil,23.31S,42.82W
1944-01-01,26.11,0.6729999999999999,Nova Iguaçu,Brazil,23.31S,42.82W
1944-02-01,26.263,0.586,Nova Iguaçu,Brazil,23.31S,42.82W
1944-03-01,27.14,0.591,Nova Iguaçu,Brazil,23.31S,42.82W
1944-04-01,24.168000000000003,0.9790000000000001,Nova Iguaçu,Brazil,23.31S,42.82W
1944-05-01,23.185,0.529,Nova Iguaçu,Brazil,23.31S,42.82W
1944-06-01,23.569000000000003,0.51,Nova Iguaçu,Brazil,23.31S,42.82W
1944-07-01,21.699,0.59,Nova Iguaçu,Brazil,23.31S,42.82W
1944-08-01,22.287,1.001,Nova Iguaçu,Brazil,23.31S,42.82W
1944-09-01,22.143,0.551,Nova Iguaçu,Brazil,23.31S,42.82W
1944-10-01,23.328000000000003,0.6809999999999999,Nova Iguaçu,Brazil,23.31S,42.82W
1944-11-01,22.541,0.49200000000000005,Nova Iguaçu,Brazil,23.31S,42.82W
1944-12-01,23.743000000000002,0.5710000000000001,Nova Iguaçu,Brazil,23.31S,42.82W
1945-01-01,25.333000000000002,0.634,Nova Iguaçu,Brazil,23.31S,42.82W
1945-02-01,26.973000000000006,1.274,Nova Iguaçu,Brazil,23.31S,42.82W
1945-03-01,26.156,0.508,Nova Iguaçu,Brazil,23.31S,42.82W
1945-04-01,24.793000000000003,0.614,Nova Iguaçu,Brazil,23.31S,42.82W
1945-05-01,22.71,0.49,Nova Iguaçu,Brazil,23.31S,42.82W
1945-06-01,22.438000000000002,0.659,Nova Iguaçu,Brazil,23.31S,42.82W
1945-07-01,22.506,0.701,Nova Iguaçu,Brazil,23.31S,42.82W
1945-08-01,23.356,0.44799999999999995,Nova Iguaçu,Brazil,23.31S,42.82W
1945-09-01,20.968000000000004,0.7509999999999999,Nova Iguaçu,Brazil,23.31S,42.82W
1945-10-01,21.874000000000002,0.556,Nova Iguaçu,Brazil,23.31S,42.82W
1945-11-01,22.92,0.7140000000000001,Nova Iguaçu,Brazil,23.31S,42.82W
1945-12-01,23.275,0.596,Nova Iguaçu,Brazil,23.31S,42.82W
1946-01-01,25.958000000000002,0.524,Nova Iguaçu,Brazil,23.31S,42.82W
1946-02-01,28.044,1.062,Nova Iguaçu,Brazil,23.31S,42.82W
1946-03-01,26.189,0.828,Nova Iguaçu,Brazil,23.31S,42.82W
1946-04-01,24.309,0.5539999999999999,Nova Iguaçu,Brazil,23.31S,42.82W
1946-05-01,24.946,0.5489999999999999,Nova Iguaçu,Brazil,23.31S,42.82W
1946-06-01,23.399,0.65,Nova Iguaçu,Brazil,23.31S,42.82W
1946-07-01,22.833000000000002,0.9229999999999999,Nova Iguaçu,Brazil,23.31S,42.82W
1946-08-01,23.116999999999997,0.649,Nova Iguaçu,Brazil,23.31S,42.82W
1946-09-01,22.929,0.75,Nova Iguaçu,Brazil,23.31S,42.82W
1946-10-01,22.611,0.527,Nova Iguaçu,Brazil,23.31S,42.82W
1946-11-01,23.561,0.57,Nova Iguaçu,Brazil,23.31S,42.82W
1946-12-01,24.236,0.541,Nova Iguaçu,Brazil,23.31S,42.82W
1947-01-01,26.48,1.067,Nova Iguaçu,Brazil,23.31S,42.82W
1947-02-01,27.177000000000003,0.565,Nova Iguaçu,Brazil,23.31S,42.82W
1947-03-01,25.578000000000003,0.562,Nova Iguaçu,Brazil,23.31S,42.82W
1947-04-01,24.664,0.56,Nova Iguaçu,Brazil,23.31S,42.82W
1947-05-01,24.861,0.532,Nova Iguaçu,Brazil,23.31S,42.82W
1947-06-01,24.237,0.5770000000000001,Nova Iguaçu,Brazil,23.31S,42.82W
1947-07-01,22.092,0.5579999999999999,Nova Iguaçu,Brazil,23.31S,42.82W
1947-08-01,21.569000000000003,0.736,Nova Iguaçu,Brazil,23.31S,42.82W
1947-09-01,21.509,0.551,Nova Iguaçu,Brazil,23.31S,42.82W
1947-10-01,20.359,0.8440000000000001,Nova Iguaçu,Brazil,23.31S,42.82W
1947-11-01,21.577,0.657,Nova Iguaçu,Brazil,23.31S,42.82W
1947-12-01,23.398000000000003,0.528,Nova Iguaçu,Brazil,23.31S,42.82W
1948-01-01,26.991999999999997,1.001,Nova Iguaçu,Brazil,23.31S,42.82W
1948-02-01,26.826,0.9470000000000001,Nova Iguaçu,Brazil,23.31S,42.82W
1948-03-01,25.54,0.636,Nova Iguaçu,Brazil,23.31S,42.82W
1948-04-01,24.904,0.478,Nova Iguaçu,Brazil,23.31S,42.82W
1948-05-01,24.015,0.519,Nova Iguaçu,Brazil,23.31S,42.82W
1948-06-01,23.52,0.626,Nova Iguaçu,Brazil,23.31S,42.82W
1948-07-01,23.994,1.162,Nova Iguaçu,Brazil,23.31S,42.82W
1948-08-01,21.724,0.853,Nova Iguaçu,Brazil,23.31S,42.82W
1948-09-01,21.932,0.93,Nova Iguaçu,Brazil,23.31S,42.82W
1948-10-01,21.629,0.741,Nova Iguaçu,Brazil,23.31S,42.82W
1948-11-01,23.055,0.763,Nova Iguaçu,Brazil,23.31S,42.82W
1948-12-01,24.079,1.005,Nova Iguaçu,Brazil,23.31S,42.82W
1949-01-01,25.609,0.802,Nova Iguaçu,Brazil,23.31S,42.82W
1949-02-01,25.748,0.804,Nova Iguaçu,Brazil,23.31S,42.82W
1949-03-01,27.52,1.128,Nova Iguaçu,Brazil,23.31S,42.82W
1949-04-01,24.565,0.47200000000000003,Nova Iguaçu,Brazil,23.31S,42.82W
1949-05-01,23.306,0.609,Nova Iguaçu,Brazil,23.31S,42.82W
1949-06-01,24.133000000000003,0.52,Nova Iguaçu,Brazil,23.31S,42.82W
1949-07-01,22.187,1.284,Nova Iguaçu,Brazil,23.31S,42.82W
1949-08-01,21.908,0.607,Nova Iguaçu,Brazil,23.31S,42.82W
1949-09-01,21.163,0.555,Nova Iguaçu,Brazil,23.31S,42.82W
1949-10-01,20.8,0.609,Nova Iguaçu,Brazil,23.31S,42.82W
1949-11-01,22.031999999999996,1.011,Nova Iguaçu,Brazil,23.31S,42.82W
1949-12-01,23.799,1.082,Nova Iguaçu,Brazil,23.31S,42.82W
1950-01-01,25.467,0.48700000000000004,Nova Iguaçu,Brazil,23.31S,42.82W
1950-02-01,26.409,0.526,Nova Iguaçu,Brazil,23.31S,42.82W
1950-03-01,26.309,0.436,Nova Iguaçu,Brazil,23.31S,42.82W
1950-04-01,25.245,0.41200000000000003,Nova Iguaçu,Brazil,23.31S,42.82W
1950-05-01,24.778000000000002,0.599,Nova Iguaçu,Brazil,23.31S,42.82W
1950-06-01,23.791999999999998,0.489,Nova Iguaçu,Brazil,23.31S,42.82W
1950-07-01,22.653000000000002,0.6759999999999999,Nova Iguaçu,Brazil,23.31S,42.82W
1950-08-01,23.203000000000003,0.542,Nova Iguaçu,Brazil,23.31S,42.82W
1950-09-01,22.364,0.6940000000000001,Nova Iguaçu,Brazil,23.31S,42.82W
1950-10-01,21.776,0.8059999999999999,Nova Iguaçu,Brazil,23.31S,42.82W
1950-11-01,22.203000000000003,0.6559999999999999,Nova Iguaçu,Brazil,23.31S,42.82W
1950-12-01,24.194000000000003,0.46399999999999997,Nova Iguaçu,Brazil,23.31S,42.82W
1951-01-01,25.555999999999997,0.6459999999999999,Nova Iguaçu,Brazil,23.31S,42.82W
1951-02-01,26.180000000000003,0.511,Nova Iguaçu,Brazil,23.31S,42.82W
1951-03-01,25.805,0.433,Nova Iguaçu,Brazil,23.31S,42.82W
1951-04-01,23.389,0.466,Nova Iguaçu,Brazil,23.31S,42.82W
1951-05-01,23.774,0.48200000000000004,Nova Iguaçu,Brazil,23.31S,42.82W
1951-06-01,22.732,0.52,Nova Iguaçu,Brazil,23.31S,42.82W
1951-07-01,21.523000000000003,0.695,Nova Iguaçu,Brazil,23.31S,42.82W
1951-08-01,20.843000000000004,0.669,Nova Iguaçu,Brazil,23.31S,42.82W
1951-09-01,21.565,0.46399999999999997,Nova Iguaçu,Brazil,23.31S,42.82W
1951-10-01,21.912,0.47100000000000003,Nova Iguaçu,Brazil,23.31S,42.82W
1951-11-01,22.943,0.857,Nova Iguaçu,Brazil,23.31S,42.82W
1951-12-01,22.827,0.799,Nova Iguaçu,Brazil,23.31S,42.82W
1952-01-01,25.673,0.521,Nova Iguaçu,Brazil,23.31S,42.82W
1952-02-01,25.989,0.414,Nova Iguaçu,Brazil,23.31S,42.82W
1952-03-01,26.337,0.43799999999999994,Nova Iguaçu,Brazil,23.31S,42.82W
1952-04-01,24.121,0.648,Nova Iguaçu,Brazil,23.31S,42.82W
1952-05-01,23.843000000000004,1.161,Nova Iguaçu,Brazil,23.31S,42.82W
1952-06-01,23.579,0.5429999999999999,Nova Iguaçu,Brazil,23.31S,42.82W
1952-07-01,22.763,0.433,Nova Iguaçu,Brazil,23.31S,42.82W
1952-08-01,23.021,0.745,Nova Iguaçu,Brazil,23.31S,42.82W
1952-09-01,21.623,0.426,Nova Iguaçu,Brazil,23.31S,42.82W
1952-10-01,22.945,0.6409999999999999,Nova Iguaçu,Brazil,23.31S,42.82W
1952-11-01,23.115,0.424,Nova Iguaçu,Brazil,23.31S,42.82W
1952-12-01,24.604,0.586,Nova Iguaçu,Brazil,23.31S,42.82W
1953-01-01,26.665,0.544,Nova Iguaçu,Brazil,23.31S,42.82W
1953-02-01,26.116999999999997,0.598,Nova Iguaçu,Brazil,23.31S,42.82W
1953-03-01,26.945,0.7170000000000001,Nova Iguaçu,Brazil,23.31S,42.82W
1953-04-01,25.096,0.542,Nova Iguaçu,Brazil,23.31S,42.82W
1953-05-01,24.182,0.382,Nova Iguaçu,Brazil,23.31S,42.82W
1953-06-01,23.484,0.512,Nova Iguaçu,Brazil,23.31S,42.82W
1953-07-01,21.624000000000002,0.44799999999999995,Nova Iguaçu,Brazil,23.31S,42.82W
1953-08-01,22.164,0.7809999999999999,Nova Iguaçu,Brazil,23.31S,42.82W
1953-09-01,22.674,0.392,Nova Iguaçu,Brazil,23.31S,42.82W
1953-10-01,22.528000000000002,0.406,Nova Iguaçu,Brazil,23.31S,42.82W
1953-11-01,22.73,0.445,Nova Iguaçu,Brazil,23.31S,42.82W
1953-12-01,23.912,0.643,Nova Iguaçu,Brazil,23.31S,42.82W
1954-01-01,26.814,0.522,Nova Iguaçu,Brazil,23.31S,42.82W
1954-02-01,27.211,0.546,Nova Iguaçu,Brazil,23.31S,42.82W
1954-03-01,26.792,0.523,Nova Iguaçu,Brazil,23.31S,42.82W
1954-04-01,24.539,0.515,Nova Iguaçu,Brazil,23.31S,42.82W
1954-05-01,24.014,0.627,Nova Iguaçu,Brazil,23.31S,42.82W
1954-06-01,24.228,0.525,Nova Iguaçu,Brazil,23.31S,42.82W
1954-07-01,23.239,0.541,Nova Iguaçu,Brazil,23.31S,42.82W
1954-08-01,22.459,0.899,Nova Iguaçu,Brazil,23.31S,42.82W
1954-09-01,22.590999999999998,0.531,Nova Iguaçu,Brazil,23.31S,42.82W
1954-10-01,21.677,0.544,Nova Iguaçu,Brazil,23.31S,42.82W
1954-11-01,22.948,0.654,Nova Iguaçu,Brazil,23.31S,42.82W
1954-12-01,24.164,0.573,Nova Iguaçu,Brazil,23.31S,42.82W
1955-01-01,25.473000000000003,0.501,Nova Iguaçu,Brazil,23.31S,42.82W
1955-02-01,26.796999999999997,0.478,Nova Iguaçu,Brazil,23.31S,42.82W
1955-03-01,26.336,0.46299999999999997,Nova Iguaçu,Brazil,23.31S,42.82W
1955-04-01,24.53,0.397,Nova Iguaçu,Brazil,23.31S,42.82W
1955-05-01,23.691999999999997,0.451,Nova Iguaçu,Brazil,23.31S,42.82W
1955-06-01,23.285,0.428,Nova Iguaçu,Brazil,23.31S,42.82W
1955-07-01,22.925,0.53,Nova Iguaçu,Brazil,23.31S,42.82W
1955-08-01,21.958000000000002,0.657,Nova Iguaçu,Brazil,23.31S,42.82W
1955-09-01,21.905,0.5539999999999999,Nova Iguaçu,Brazil,23.31S,42.82W
1955-10-01,20.603,0.47,Nova Iguaçu,Brazil,23.31S,42.82W
1955-11-01,21.706,0.511,Nova Iguaçu,Brazil,23.31S,42.82W
1955-12-01,24.202,0.452,Nova Iguaçu,Brazil,23.31S,42.82W
1956-01-01,27.443,0.5770000000000001,Nova Iguaçu,Brazil,23.31S,42.82W
1956-02-01,26.44,0.722,Nova Iguaçu,Brazil,23.31S,42.82W
1956-03-01,26.024,0.581,Nova Iguaçu,Brazil,23.31S,42.82W
1956-04-01,24.75,0.504,Nova Iguaçu,Brazil,23.31S,42.82W
1956-05-01,22.865,0.594,Nova Iguaçu,Brazil,23.31S,42.82W
1956-06-01,22.169,0.488,Nova Iguaçu,Brazil,23.31S,42.82W
1956-07-01,22.287,0.55,Nova Iguaçu,Brazil,23.31S,42.82W
1956-08-01,20.897,0.569,Nova Iguaçu,Brazil,23.31S,42.82W
1956-09-01,22.393,0.5489999999999999,Nova Iguaçu,Brazil,23.31S,42.82W
1956-10-01,21.481,0.8220000000000001,Nova Iguaçu,Brazil,23.31S,42.82W
1956-11-01,21.696,0.919,Nova Iguaçu,Brazil,23.31S,42.82W
1956-12-01,23.25,0.532,Nova Iguaçu,Brazil,23.31S,42.82W
1957-01-01,26.195,0.536,Nova Iguaçu,Brazil,23.31S,42.82W
1957-02-01,26.278,0.8,Nova Iguaçu,Brazil,23.31S,42.82W
1957-03-01,26.181,0.525,Nova Iguaçu,Brazil,23.31S,42.82W
1957-04-01,24.844,0.66,Nova Iguaçu,Brazil,23.31S,42.82W
1957-05-01,23.615,0.7659999999999999,Nova Iguaçu,Brazil,23.31S,42.82W
1957-06-01,23.221999999999998,0.77,Nova Iguaçu,Brazil,23.31S,42.82W
1957-07-01,22.429000000000002,0.8220000000000001,Nova Iguaçu,Brazil,23.31S,42.82W
1957-08-01,22.434,0.807,Nova Iguaçu,Brazil,23.31S,42.82W
1957-09-01,21.449,1.08,Nova Iguaçu,Brazil,23.31S,42.82W
1957-10-01,23.386,0.602,Nova Iguaçu,Brazil,23.31S,42.82W
1957-11-01,22.639,0.49200000000000005,Nova Iguaçu,Brazil,23.31S,42.82W
1957-12-01,25.003,0.545,Nova Iguaçu,Brazil,23.31S,42.82W
1958-01-01,26.546,0.905,Nova Iguaçu,Brazil,23.31S,42.82W
1958-02-01,27.736,0.5920000000000001,Nova Iguaçu,Brazil,23.31S,42.82W
1958-03-01,26.41,0.5710000000000001,Nova Iguaçu,Brazil,23.31S,42.82W
1958-04-01,24.801,0.508,Nova Iguaçu,Brazil,23.31S,42.82W
1958-05-01,24.238000000000003,0.501,Nova Iguaçu,Brazil,23.31S,42.82W
1958-06-01,23.469,0.5539999999999999,Nova Iguaçu,Brazil,23.31S,42.82W
1958-07-01,23.483,0.551,Nova Iguaçu,Brazil,23.31S,42.82W
1958-08-01,23.669,0.596,Nova Iguaçu,Brazil,23.31S,42.82W
1958-09-01,22.101999999999997,0.64,Nova Iguaçu,Brazil,23.31S,42.82W
1958-10-01,22.750999999999998,0.688,Nova Iguaçu,Brazil,23.31S,42.82W
1958-11-01,24.502,0.578,Nova Iguaçu,Brazil,23.31S,42.82W
1958-12-01,25.691999999999997,0.568,Nova Iguaçu,Brazil,23.31S,42.82W
1959-01-01,26.393,0.593,Nova Iguaçu,Brazil,23.31S,42.82W
1959-02-01,27.65,0.414,Nova Iguaçu,Brazil,23.31S,42.82W
1959-03-01,26.0,0.6779999999999999,Nova Iguaçu,Brazil,23.31S,42.82W
1959-04-01,27.225,0.72,Nova Iguaçu,Brazil,23.31S,42.82W
1959-05-01,24.936,0.424,Nova Iguaçu,Brazil,23.31S,42.82W
1959-06-01,23.219,0.578,Nova Iguaçu,Brazil,23.31S,42.82W
1959-07-01,24.021,0.81,Nova Iguaçu,Brazil,23.31S,42.82W
1959-08-01,22.615,0.589,Nova Iguaçu,Brazil,23.31S,42.82W
1959-09-01,22.839,0.8859999999999999,Nova Iguaçu,Brazil,23.31S,42.82W
1959-10-01,22.831,0.426,Nova Iguaçu,Brazil,23.31S,42.82W
1959-11-01,23.0,0.564,Nova Iguaçu,Brazil,23.31S,42.82W
1959-12-01,24.648000000000003,0.436,Nova Iguaçu,Brazil,23.31S,42.82W
1960-01-01,25.55,0.519,Nova Iguaçu,Brazil,23.31S,42.82W
1960-02-01,25.859,0.451,Nova Iguaçu,Brazil,23.31S,42.82W
1960-03-01,25.496,0.47200000000000003,Nova Iguaçu,Brazil,23.31S,42.82W
1960-04-01,24.409000000000002,0.677,Nova Iguaçu,Brazil,23.31S,42.82W
1960-05-01,22.956,0.466,Nova Iguaçu,Brazil,23.31S,42.82W
1960-06-01,22.871,0.691,Nova Iguaçu,Brazil,23.31S,42.82W
1960-07-01,22.651,0.563,Nova Iguaçu,Brazil,23.31S,42.82W
1960-08-01,22.702,0.5379999999999999,Nova Iguaçu,Brazil,23.31S,42.82W
1960-09-01,22.034,0.39799999999999996,Nova Iguaçu,Brazil,23.31S,42.82W
1960-10-01,24.031999999999996,0.645,Nova Iguaçu,Brazil,23.31S,42.82W
1960-11-01,23.071,0.45799999999999996,Nova Iguaçu,Brazil,23.31S,42.82W
1960-12-01,23.978,1.347,Nova Iguaçu,Brazil,23.31S,42.82W
1961-01-01,25.923,0.7829999999999999,Nova Iguaçu,Brazil,23.31S,42.82W
1961-02-01,26.616000000000003,0.515,Nova Iguaçu,Brazil,23.31S,42.82W
1961-03-01,26.392,0.8590000000000001,Nova Iguaçu,Brazil,23.31S,42.82W
1961-04-01,25.731,0.746,Nova Iguaçu,Brazil,23.31S,42.82W
1961-05-01,24.231,0.451,Nova Iguaçu,Brazil,23.31S,42.82W
1961-06-01,24.013,0.525,Nova Iguaçu,Brazil,23.31S,42.82W
1961-07-01,23.237,0.568,Nova Iguaçu,Brazil,23.31S,42.82W
1961-08-01,23.311999999999998,0.909,Nova Iguaçu,Brazil,23.31S,42.82W
1961-09-01,24.108,0.496,Nova Iguaçu,Brazil,23.31S,42.82W
1961-10-01,23.69,0.973,Nova Iguaçu,Brazil,23.31S,42.82W
1961-11-01,23.998,0.46399999999999997,Nova Iguaçu,Brazil,23.31S,42.82W
1961-12-01,24.381,0.674,Nova Iguaçu,Brazil,23.31S,42.82W
1962-01-01,25.241,0.562,Nova Iguaçu,Brazil,23.31S,42.82W
1962-02-01,26.096,0.45399999999999996,Nova Iguaçu,Brazil,23.31S,42.82W
1962-03-01,26.427,0.674,Nova Iguaçu,Brazil,23.31S,42.82W
1962-04-01,24.696,0.434,Nova Iguaçu,Brazil,23.31S,42.82W
1962-05-01,23.38,0.5589999999999999,Nova Iguaçu,Brazil,23.31S,42.82W
1962-06-01,21.831,0.62,Nova Iguaçu,Brazil,23.31S,42.82W
1962-07-01,21.761999999999997,0.547,Nova Iguaçu,Brazil,23.31S,42.82W
1962-08-01,22.01,0.54,Nova Iguaçu,Brazil,23.31S,42.82W
1962-09-01,21.955,0.774,Nova Iguaçu,Brazil,23.31S,42.82W
1962-10-01,21.168000000000003,1.024,Nova Iguaçu,Brazil,23.31S,42.82W
1962-11-01,22.89,0.483,Nova Iguaçu,Brazil,23.31S,42.82W
1962-12-01,23.816,0.525,Nova Iguaçu,Brazil,23.31S,42.82W
1963-01-01,26.619,0.451,Nova Iguaçu,Brazil,23.31S,42.82W
1963-02-01,26.241000000000003,0.414,Nova Iguaçu,Brazil,23.31S,42.82W
1963-03-01,27.352,0.405,Nova Iguaçu,Brazil,23.31S,42.82W
1963-04-01,25.125,0.604,Nova Iguaçu,Brazil,23.31S,42.82W
1963-05-01,23.533,0.976,Nova Iguaçu,Brazil,23.31S,42.82W
1963-06-01,22.967,0.574,Nova Iguaçu,Brazil,23.31S,42.82W
1963-07-01,22.862,0.501,Nova Iguaçu,Brazil,23.31S,42.82W
1963-08-01,22.661,0.439,Nova Iguaçu,Brazil,23.31S,42.82W
1963-09-01,23.366,0.627,Nova Iguaçu,Brazil,23.31S,42.82W
1963-10-01,22.903000000000002,1.138,Nova Iguaçu,Brazil,23.31S,42.82W
1963-11-01,23.889,1.18,Nova Iguaçu,Brazil,23.31S,42.82W
1963-12-01,23.99,0.884,Nova Iguaçu,Brazil,23.31S,42.82W
1964-01-01,24.936,0.528,Nova Iguaçu,Brazil,23.31S,42.82W
1964-02-01,26.208,0.573,Nova Iguaçu,Brazil,23.31S,42.82W
1964-03-01,26.087,0.451,Nova Iguaçu,Brazil,23.31S,42.82W
1964-04-01,25.196,0.862,Nova Iguaçu,Brazil,23.31S,42.82W
1964-05-01,23.602,0.789,Nova Iguaçu,Brazil,23.31S,42.82W
1964-06-01,22.839000000000002,0.631,Nova Iguaçu,Brazil,23.31S,42.82W
1964-07-01,21.113000000000003,0.728,Nova Iguaçu,Brazil,23.31S,42.82W
1964-08-01,22.529,0.5489999999999999,Nova Iguaçu,Brazil,23.31S,42.82W
1964-09-01,22.243,0.556,Nova Iguaçu,Brazil,23.31S,42.82W
1964-10-01,21.38,0.522,Nova Iguaçu,Brazil,23.31S,42.82W
1964-11-01,21.886,0.627,Nova Iguaçu,Brazil,23.31S,42.82W
1964-12-01,23.577,0.545,Nova Iguaçu,Brazil,23.31S,42.82W
1965-01-01,24.616,0.551,Nova Iguaçu,Brazil,23.31S,42.82W
1965-02-01,26.380000000000006,0.578,Nova Iguaçu,Brazil,23.31S,42.82W
1965-03-01,25.554000000000002,0.626,Nova Iguaçu,Brazil,23.31S,42.82W
1965-04-01,25.333000000000002,0.46299999999999997,Nova Iguaçu,Brazil,23.31S,42.82W
1965-05-01,24.298000000000002,0.521,Nova Iguaçu,Brazil,23.31S,42.82W
1965-06-01,24.447,0.701,Nova Iguaçu,Brazil,23.31S,42.82W
1965-07-01,22.952,0.552,Nova Iguaçu,Brazil,23.31S,42.82W
1965-08-01,23.196,0.593,Nova Iguaçu,Brazil,23.31S,42.82W
1965-09-01,23.189,0.838,Nova Iguaçu,Brazil,23.31S,42.82W
1965-10-01,22.353,1.053,Nova Iguaçu,Brazil,23.31S,42.82W
1965-11-01,23.486,0.6729999999999999,Nova Iguaçu,Brazil,23.31S,42.82W
1965-12-01,25.833000000000002,0.7959999999999999,Nova Iguaçu,Brazil,23.31S,42.82W
1966-01-01,26.47,1.037,Nova Iguaçu,Brazil,23.31S,42.82W
1966-02-01,28.005000000000006,1.624,Nova Iguaçu,Brazil,23.31S,42.82W
1966-03-01,26.871,1.061,Nova Iguaçu,Brazil,23.31S,42.82W
1966-04-01,24.936,0.46299999999999997,Nova Iguaçu,Brazil,23.31S,42.82W
1966-05-01,24.302,0.58,Nova Iguaçu,Brazil,23.31S,42.82W
1966-06-01,24.31,0.547,Nova Iguaçu,Brazil,23.31S,42.82W
1966-07-01,23.721,0.5429999999999999,Nova Iguaçu,Brazil,23.31S,42.82W
1966-08-01,21.910999999999998,0.499,Nova Iguaçu,Brazil,23.31S,42.82W
1966-09-01,21.436999999999998,0.53,Nova Iguaçu,Brazil,23.31S,42.82W
1966-10-01,22.409000000000002,0.654,Nova Iguaçu,Brazil,23.31S,42.82W
1966-11-01,22.875999999999998,0.529,Nova Iguaçu,Brazil,23.31S,42.82W
1966-12-01,25.06,0.5379999999999999,Nova Iguaçu,Brazil,23.31S,42.82W
1967-01-01,25.730999999999998,0.379,Nova Iguaçu,Brazil,23.31S,42.82W
1967-02-01,26.998,0.452,Nova Iguaçu,Brazil,23.31S,42.82W
1967-03-01,26.325,0.532,Nova Iguaçu,Brazil,23.31S,42.82W
1967-04-01,25.118000000000002,0.35200000000000004,Nova Iguaçu,Brazil,23.31S,42.82W
1967-05-01,24.602,0.41700000000000004,Nova Iguaçu,Brazil,23.31S,42.82W
1967-06-01,24.009,0.406,Nova Iguaçu,Brazil,23.31S,42.82W
1967-07-01,22.761999999999997,0.546,Nova Iguaçu,Brazil,23.31S,42.82W
1967-08-01,23.552,0.384,Nova Iguaçu,Brazil,23.31S,42.82W
1967-09-01,22.364,0.406,Nova Iguaçu,Brazil,23.31S,42.82W
1967-10-01,23.438000000000002,0.652,Nova Iguaçu,Brazil,23.31S,42.82W
1967-11-01,22.646,0.39899999999999997,Nova Iguaçu,Brazil,23.31S,42.82W
1967-12-01,22.904,0.6659999999999999,Nova Iguaçu,Brazil,23.31S,42.82W
1968-01-01,25.697,0.45899999999999996,Nova Iguaçu,Brazil,23.31S,42.82W
1968-02-01,25.328000000000007,0.5589999999999999,Nova Iguaçu,Brazil,23.31S,42.82W
1968-03-01,26.089000000000002,0.41200000000000003,Nova Iguaçu,Brazil,23.31S,42.82W
1968-04-01,23.401,0.425,Nova Iguaçu,Brazil,23.31S,42.82W
1968-05-01,22.14,0.424,Nova Iguaçu,Brazil,23.31S,42.82W
1968-06-01,22.388,0.621,Nova Iguaçu,Brazil,23.31S,42.82W
1968-07-01,22.173000000000002,0.718,Nova Iguaçu,Brazil,23.31S,42.82W
1968-08-01,21.247,0.58,Nova Iguaçu,Brazil,23.31S,42.82W
1968-09-01,21.045,0.527,Nova Iguaçu,Brazil,23.31S,42.82W
1968-10-01,21.605,0.43,Nova Iguaçu,Brazil,23.31S,42.82W
1968-11-01,23.574,1.2109999999999999,Nova Iguaçu,Brazil,23.31S,42.82W
1968-12-01,24.854,0.746,Nova Iguaçu,Brazil,23.31S,42.82W
1969-01-01,26.48,0.504,Nova Iguaçu,Brazil,23.31S,42.82W
1969-02-01,27.429,0.45399999999999996,Nova Iguaçu,Brazil,23.31S,42.82W
1969-03-01,26.365,0.42100000000000004,Nova Iguaçu,Brazil,23.31S,42.82W
1969-04-01,24.759,0.467,Nova Iguaçu,Brazil,23.31S,42.82W
1969-05-01,24.676,0.513,Nova Iguaçu,Brazil,23.31S,42.82W
1969-06-01,23.945999999999998,0.594,Nova Iguaçu,Brazil,23.31S,42.82W
1969-07-01,22.91,0.945,Nova Iguaçu,Brazil,23.31S,42.82W
1969-08-01,22.421999999999997,0.574,Nova Iguaçu,Brazil,23.31S,42.82W
1969-09-01,22.673,0.43799999999999994,Nova Iguaçu,Brazil,23.31S,42.82W
1969-10-01,21.199,0.456,Nova Iguaçu,Brazil,23.31S,42.82W
1969-11-01,23.58,0.779,Nova Iguaçu,Brazil,23.31S,42.82W
1969-12-01,23.302,0.5489999999999999,Nova Iguaçu,Brazil,23.31S,42.82W
1970-01-01,25.609,0.562,Nova Iguaçu,Brazil,23.31S,42.82W
1970-02-01,26.879,0.7509999999999999,Nova Iguaçu,Brazil,23.31S,42.82W
1970-03-01,26.656,0.55,Nova Iguaçu,Brazil,23.31S,42.82W
1970-04-01,25.042,0.584,Nova Iguaçu,Brazil,23.31S,42.82W
1970-05-01,25.036,0.37200000000000005,Nova Iguaçu,Brazil,23.31S,42.82W
1970-06-01,24.629,0.37200000000000005,Nova Iguaçu,Brazil,23.31S,42.82W
