075000000000006,1.085,Pontianak,Indonesia,0.80S,110.09E
2005-11-01,8.326,0.28,Poole,United Kingdom,50.63N,1.27W
2005-12-01,6.349,0.304,Poole,United Kingdom,50.63N,1.27W
2006-01-01,5.7589999999999995,0.215,Poole,United Kingdom,50.63N,1.27W
2006-02-01,4.622,0.239,Poole,United Kingdom,50.63N,1.27W
2006-03-01,5.694,0.304,Poole,United Kingdom,50.63N,1.27W
2006-04-01,8.881,0.28,Poole,United Kingdom,50.63N,1.27W
2006-05-01,12.02,0.513,Poole,United Kingdom,50.63N,1.27W
2006-06-01,15.66,0.26,Poole,United Kingdom,50.63N,1.27W
2006-07-01,19.412,0.35100000000000003,Poole,United Kingdom,50.63N,1.27W
2006-08-01,16.964000000000002,0.496,Poole,United Kingdom,50.63N,1.27W
2006-09-01,17.438,0.223,Poole,United Kingdom,50.63N,1.27W
2006-10-01,14.616,0.23,Poole,United Kingdom,50.63N,1.27W
2006-11-01,10.520999999999999,0.121,Poole,United Kingdom,50.63N,1.27W
2006-12-01,8.654,0.175,Poole,United Kingdom,50.63N,1.27W
2007-01-01,8.866,0.146,Poole,United Kingdom,50.63N,1.27W
2007-02-01,7.856,0.225,Poole,United Kingdom,50.63N,1.27W
2007-03-01,8.067,0.295,Poole,United Kingdom,50.63N,1.27W
2007-04-01,11.744000000000002,0.276,Poole,United Kingdom,50.63N,1.27W
2007-05-01,12.469000000000001,0.275,Poole,United Kingdom,50.63N,1.27W
2007-06-01,14.993,0.172,Poole,United Kingdom,50.63N,1.27W
2007-07-01,15.594000000000001,0.102,Poole,United Kingdom,50.63N,1.27W
2007-08-01,16.339000000000002,0.158,Poole,United Kingdom,50.63N,1.27W
2007-09-01,14.970999999999998,0.35600000000000004,Poole,United Kingdom,50.63N,1.27W
2007-10-01,12.082,0.203,Poole,United Kingdom,50.63N,1.27W
2007-11-01,9.468,0.16,Poole,United Kingdom,50.63N,1.27W
2007-12-01,7.23,0.203,Poole,United Kingdom,50.63N,1.27W
2008-01-01,8.442,0.16699999999999998,Poole,United Kingdom,50.63N,1.27W
2008-02-01,6.898,0.3,Poole,United Kingdom,50.63N,1.27W
2008-03-01,7.2829999999999995,0.297,Poole,United Kingdom,50.63N,1.27W
2008-04-01,8.484,0.249,Poole,United Kingdom,50.63N,1.27W
2008-05-01,13.85,0.17600000000000002,Poole,United Kingdom,50.63N,1.27W
2008-06-01,14.592,0.231,Poole,United Kingdom,50.63N,1.27W
2008-07-01,16.425,0.085,Poole,United Kingdom,50.63N,1.27W
2008-08-01,16.581,0.209,Poole,United Kingdom,50.63N,1.27W
2008-09-01,14.244000000000002,0.212,Poole,United Kingdom,50.63N,1.27W
2008-10-01,11.182,0.153,Poole,United Kingdom,50.63N,1.27W
2008-11-01,9.433000000000002,0.386,Poole,United Kingdom,50.63N,1.27W
2008-12-01,5.8820000000000014,0.327,Poole,United Kingdom,50.63N,1.27W
2009-01-01,4.662000000000001,0.183,Poole,United Kingdom,50.63N,1.27W
2009-02-01,5.337000000000001,0.141,Poole,United Kingdom,50.63N,1.27W
2009-03-01,7.5329999999999995,0.129,Poole,United Kingdom,50.63N,1.27W
2009-04-01,10.01,0.273,Poole,United Kingdom,50.63N,1.27W
2009-05-01,12.243,0.179,Poole,United Kingdom,50.63N,1.27W
2009-06-01,15.073,0.115,Poole,United Kingdom,50.63N,1.27W
2009-07-01,16.368,0.193,Poole,United Kingdom,50.63N,1.27W
2009-08-01,17.199,0.147,Poole,United Kingdom,50.63N,1.27W
2009-09-01,15.357000000000001,0.297,Poole,United Kingdom,50.63N,1.27W
2009-10-01,13.007,0.113,Poole,United Kingdom,50.63N,1.27W
2009-11-01,11.177999999999999,0.24600000000000002,Poole,United Kingdom,50.63N,1.27W
2009-12-01,5.960000000000001,0.134,Poole,United Kingdom,50.63N,1.27W
2010-01-01,3.2140000000000004,0.316,Poole,United Kingdom,50.63N,1.27W
2010-02-01,4.683,0.15,Poole,United Kingdom,50.63N,1.27W
2010-03-01,6.638999999999999,0.34700000000000003,Poole,United Kingdom,50.63N,1.27W
2010-04-01,9.039,0.256,Poole,United Kingdom,50.63N,1.27W
2010-05-01,10.858,0.187,Poole,United Kingdom,50.63N,1.27W
2010-06-01,15.134,0.282,Poole,United Kingdom,50.63N,1.27W
2010-07-01,17.417,0.287,Poole,United Kingdom,50.63N,1.27W
2010-08-01,16.335,0.212,Poole,United Kingdom,50.63N,1.27W
2010-09-01,14.759,0.177,Poole,United Kingdom,50.63N,1.27W
2010-10-01,11.938,0.19699999999999998,Poole,United Kingdom,50.63N,1.27W
2010-11-01,7.865000000000001,0.218,Poole,United Kingdom,50.63N,1.27W
2010-12-01,2.8020000000000005,0.5760000000000001,Poole,United Kingdom,50.63N,1.27W
2011-01-01,5.8740000000000006,0.335,Poole,United Kingdom,50.63N,1.27W
2011-02-01,7.606,0.233,Poole,United Kingdom,50.63N,1.27W
2011-03-01,7.455,0.249,Poole,United Kingdom,50.63N,1.27W
2011-04-01,11.977,0.26,Poole,United Kingdom,50.63N,1.27W
2011-05-01,12.398,0.26,Poole,United Kingdom,50.63N,1.27W
2011-06-01,14.058,0.34700000000000003,Poole,United Kingdom,50.63N,1.27W
2011-07-01,15.481,0.166,Poole,United Kingdom,50.63N,1.27W
2011-08-01,16.078,0.133,Poole,United Kingdom,50.63N,1.27W
2011-09-01,15.985999999999999,0.195,Poole,United Kingdom,50.63N,1.27W
2011-10-01,13.761,0.27,Poole,United Kingdom,50.63N,1.27W
2011-11-01,11.869000000000002,0.17300000000000001,Poole,United Kingdom,50.63N,1.27W
2011-12-01,8.663,0.24600000000000002,Poole,United Kingdom,50.63N,1.27W
2012-01-01,7.645,0.22899999999999998,Poole,United Kingdom,50.63N,1.27W
2012-02-01,4.843,0.251,Poole,United Kingdom,50.63N,1.27W
2012-03-01,8.755,0.261,Poole,United Kingdom,50.63N,1.27W
2012-04-01,7.875999999999999,0.386,Poole,United Kingdom,50.63N,1.27W
2012-05-01,12.128,0.253,Poole,United Kingdom,50.63N,1.27W
2012-06-01,13.161,0.45799999999999996,Poole,United Kingdom,50.63N,1.27W
2012-07-01,15.515,0.325,Poole,United Kingdom,50.63N,1.27W
2012-08-01,17.555,0.33799999999999997,Poole,United Kingdom,50.63N,1.27W
2012-09-01,14.334000000000001,0.271,Poole,United Kingdom,50.63N,1.27W
2012-10-01,11.791,0.56,Poole,United Kingdom,50.63N,1.27W
2012-11-01,9.031,0.191,Poole,United Kingdom,50.63N,1.27W
2012-12-01,7.862,0.32799999999999996,Poole,United Kingdom,50.63N,1.27W
2013-01-01,5.984,0.784,Poole,United Kingdom,50.63N,1.27W
2013-02-01,4.388999999999999,0.498,Poole,United Kingdom,50.63N,1.27W
2013-03-01,4.213,0.259,Poole,United Kingdom,50.63N,1.27W
2013-04-01,7.699,0.32899999999999996,Poole,United Kingdom,50.63N,1.27W
2013-05-01,10.168,0.611,Poole,United Kingdom,50.63N,1.27W
2013-06-01,13.825,0.8009999999999999,Poole,United Kingdom,50.63N,1.27W
2013-07-01,18.271,0.373,Poole,United Kingdom,50.63N,1.27W
2013-08-01,17.424,0.413,Poole,United Kingdom,50.63N,1.27W
2013-09-01,,,Poole,United Kingdom,50.63N,1.27W
1796-01-01,20.227999999999998,2.242,Porbandar,India,21.70N,70.10E
1796-02-01,22.101,1.651,Porbandar,India,21.70N,70.10E
1796-03-01,24.516,2.319,Porbandar,India,21.70N,70.10E
1796-04-01,28.325,1.672,Porbandar,India,21.70N,70.10E
1796-05-01,30.729,1.31,Porbandar,India,21.70N,70.10E
1796-06-01,30.851999999999997,2.807,Porbandar,India,21.70N,70.10E
1796-07-01,28.663,2.195,Porbandar,India,21.70N,70.10E
1796-08-01,27.937,2.812,Porbandar,India,21.70N,70.10E
1796-09-01,27.331,3.174,Porbandar,India,21.70N,70.10E
1796-10-01,26.877,1.52,Porbandar,India,21.70N,70.10E
1796-11-01,24.168000000000006,2.803,Porbandar,India,21.70N,70.10E
1796-12-01,19.064,3.603,Porbandar,India,21.70N,70.10E
1797-01-01,,,Porbandar,India,21.70N,70.10E
1797-02-01,,,Porbandar,India,21.70N,70.10E
1797-03-01,25.049,1.966,Porbandar,India,21.70N,70.10E
1797-04-01,27.475,2.625,Porbandar,India,21.70N,70.10E
1797-05-01,29.911,1.986,Porbandar,India,21.70N,70.10E
1797-06-01,31.241999999999997,1.886,Porbandar,India,21.70N,70.10E
1797-07-01,28.593000000000004,2.1919999999999997,Porbandar,India,21.70N,70.10E
1797-08-01,27.825,2.01,Porbandar,India,21.70N,70.10E
1797-09-01,27.424,2.7960000000000003,Porbandar,India,21.70N,70.10E
1797-10-01,26.474,2.031,Porbandar,India,21.70N,70.10E
1797-11-01,23.113000000000003,1.881,Porbandar,India,21.70N,70.10E
1797-12-01,20.799,2.521,Porbandar,India,21.70N,70.10E
1798-01-01,20.455,1.8980000000000001,Porbandar,India,21.70N,70.10E
1798-02-01,22.344,1.901,Porbandar,India,21.70N,70.10E
1798-03-01,26.699,1.7990000000000002,Porbandar,India,21.70N,70.10E
1798-04-01,,,Porbandar,India,21.70N,70.10E
1798-05-01,,,Porbandar,India,21.70N,70.10E
1798-06-01,30.695,1.86,Porbandar,India,21.70N,70.10E
1798-07-01,29.724,2.218,Porbandar,India,21.70N,70.10E
1798-08-01,28.313000000000002,3.827,Porbandar,India,21.70N,70.10E
1798-09-01,27.268,2.448,Porbandar,India,21.70N,70.10E
1798-10-01,26.601999999999997,2.164,Porbandar,India,21.70N,70.10E
1798-11-01,24.705,2.421,Porbandar,India,21.70N,70.10E
1798-12-01,20.346,1.996,Porbandar,India,21.70N,70.10E
1799-01-01,19.81,2.084,Porbandar,India,21.70N,70.10E
1799-02-01,20.789,2.309,Porbandar,India,21.70N,70.10E
1799-03-01,25.272,2.3569999999999998,Porbandar,India,21.70N,70.10E
1799-04-01,29.176,2.895,Porbandar,India,21.70N,70.10E
1799-05-01,30.886,1.3419999999999999,Porbandar,India,21.70N,70.10E
1799-06-01,31.311999999999998,2.2569999999999997,Porbandar,India,21.70N,70.10E
1799-07-01,29.096999999999998,1.9380000000000002,Porbandar,India,21.70N,70.10E
1799-08-01,27.893,1.32,Porbandar,India,21.70N,70.10E
1799-09-01,27.506999999999998,2.224,Porbandar,India,21.70N,70.10E
1799-10-01,27.404,1.881,Porbandar,India,21.70N,70.10E
1799-11-01,24.275,1.676,Porbandar,India,21.70N,70.10E
1799-12-01,20.531,1.6230000000000002,Porbandar,India,21.70N,70.10E
1800-01-01,20.212,1.8880000000000001,Porbandar,India,21.70N,70.10E
1800-02-01,22.733,3.259,Porbandar,India,21.70N,70.10E
1800-03-01,25.125999999999998,2.766,Porbandar,India,21.70N,70.10E
1800-04-01,29.564,1.683,Porbandar,India,21.70N,70.10E
1800-05-01,30.011999999999997,1.311,Porbandar,India,21.70N,70.10E
1800-06-01,30.701999999999998,1.37,Porbandar,India,21.70N,70.10E
1800-07-01,28.311,1.771,Porbandar,India,21.70N,70.10E
1800-08-01,27.277,2.076,Porbandar,India,21.70N,70.10E
1800-09-01,26.296999999999997,2.031,Porbandar,India,21.70N,70.10E
1800-10-01,27.128,2.194,Porbandar,India,21.70N,70.10E
1800-11-01,24.519,2.434,Porbandar,India,21.70N,70.10E
1800-12-01,21.377,1.7169999999999999,Porbandar,India,21.70N,70.10E
1801-01-01,20.592,1.714,Porbandar,India,21.70N,70.10E
1801-02-01,21.773000000000003,1.516,Porbandar,India,21.70N,70.10E
1801-03-01,27.346999999999998,1.922,Porbandar,India,21.70N,70.10E
1801-04-01,,,Porbandar,India,21.70N,70.10E
1801-05-01,,,Porbandar,India,21.70N,70.10E
1801-06-01,30.045,1.7590000000000001,Porbandar,India,21.70N,70.10E
1801-07-01,29.133000000000006,2.459,Porbandar,India,21.70N,70.10E
1801-08-01,27.133000000000003,1.609,Porbandar,India,21.70N,70.10E
1801-09-01,26.953000000000003,1.4,Porbandar,India,21.70N,70.10E
1801-10-01,26.796999999999997,1.599,Porbandar,India,21.70N,70.10E
1801-11-01,24.463,1.7080000000000002,Porbandar,India,21.70N,70.10E
1801-12-01,22.062,3.057,Porbandar,India,21.70N,70.10E
1802-01-01,21.119,1.959,Porbandar,India,21.70N,70.10E
1802-02-01,22.612,1.771,Porbandar,India,21.70N,70.10E
1802-03-01,27.061999999999998,2.0140000000000002,Porbandar,India,21.70N,70.10E
1802-04-01,28.871,1.923,Porbandar,India,21.70N,70.10E
1802-05-01,29.842,1.732,Porbandar,India,21.70N,70.10E
1802-06-01,31.808000000000003,1.504,Porbandar,India,21.70N,70.10E
1802-07-01,29.566000000000006,1.641,Porbandar,India,21.70N,70.10E
1802-08-01,27.801,1.5219999999999998,Porbandar,India,21.70N,70.10E
1802-09-01,27.881,1.784,Porbandar,India,21.70N,70.10E
1802-10-01,27.368,2.863,Porbandar,India,21.70N,70.10E
1802-11-01,24.179,1.923,Porbandar,India,21.70N,70.10E
1802-12-01,20.491,1.8619999999999999,Porbandar,India,21.70N,70.10E
1803-01-01,18.586,2.003,Porbandar,India,21.70N,70.10E
1803-02-01,21.072,2.635,Porbandar,India,21.70N,70.10E
1803-03-01,25.52,2.137,Porbandar,India,21.70N,70.10E
1803-04-01,29.441,1.712,Porbandar,India,21.70N,70.10E
1803-05-01,31.01,1.514,Porbandar,India,21.70N,70.10E
1803-06-01,31.048,1.327,Porbandar,India,21.70N,70.10E
1803-07-01,29.668000000000006,1.5390000000000001,Porbandar,India,21.70N,70.10E
1803-08-01,29.023000000000003,1.791,Porbandar,India,21.70N,70.10E
1803-09-01,28.033,1.531,Porbandar,India,21.70N,70.10E
1803-10-01,27.095,2.378,Porbandar,India,21.70N,70.10E
1803-11-01,24.68,2.1719999999999997,Porbandar,India,21.70N,70.10E
1803-12-01,20.493000000000002,2.353,Porbandar,India,21.70N,70.10E
1804-01-01,20.430999999999997,3.383,Porbandar,India,21.70N,70.10E
1804-02-01,21.835,1.8130000000000002,Porbandar,India,21.70N,70.10E
1804-03-01,25.4,3.0869999999999997,Porbandar,India,21.70N,70.10E
1804-04-01,30.291,1.7380000000000002,Porbandar,India,21.70N,70.10E
1804-05-01,31.346,1.578,Porbandar,India,21.70N,70.10E
1804-06-01,31.3,1.325,Porbandar,India,21.70N,70.10E
1804-07-01,30.43,2.162,Porbandar,India,21.70N,70.10E
1804-08-01,28.021,1.6569999999999998,Porbandar,India,21.70N,70.10E
1804-09-01,27.823,2.89,Porbandar,India,21.70N,70.10E
1804-10-01,26.921000000000006,1.8030000000000002,Porbandar,India,21.70N,70.10E
1804-11-01,25.564,3.1239999999999997,Porbandar,India,21.70N,70.10E
1804-12-01,20.173,3.1260000000000003,Porbandar,India,21.70N,70.10E
1805-01-01,20.337,1.768,Porbandar,India,21.70N,70.10E
1805-02-01,21.903000000000002,2.21,Porbandar,India,21.70N,70.10E
1805-03-01,26.234,1.653,Porbandar,India,21.70N,70.10E
1805-04-01,28.195,2.006,Porbandar,India,21.70N,70.10E
1805-05-01,30.671,1.171,Porbandar,India,21.70N,70.10E
1805-06-01,31.342,2.0980000000000003,Porbandar,India,21.70N,70.10E
1805-07-01,28.918000000000006,1.679,Porbandar,India,21.70N,70.10E
1805-08-01,28.529,1.3219999999999998,Porbandar,India,21.70N,70.10E
1805-09-01,27.307,1.986,Porbandar,India,21.70N,70.10E
1805-10-01,25.538,1.9140000000000001,Porbandar,India,21.70N,70.10E
1805-11-01,23.732000000000006,2.497,Porbandar,India,21.70N,70.10E
1805-12-01,21.791,1.5219999999999998,Porbandar,India,21.70N,70.10E
1806-01-01,20.281,1.854,Porbandar,India,21.70N,70.10E
1806-02-01,21.999000000000002,2.398,Porbandar,India,21.70N,70.10E
1806-03-01,25.302,1.97,Porbandar,India,21.70N,70.10E
1806-04-01,28.5,2.617,Porbandar,India,21.70N,70.10E
1806-05-01,30.703000000000003,1.61,Porbandar,India,21.70N,70.10E
1806-06-01,29.517000000000003,1.609,Porbandar,India,21.70N,70.10E
1806-07-01,28.719,1.536,Porbandar,India,21.70N,70.10E
1806-08-01,28.155,1.679,Porbandar,India,21.70N,70.10E
1806-09-01,28.135,1.88,Porbandar,India,21.70N,70.10E
1806-10-01,26.453000000000007,1.423,Porbandar,India,21.70N,70.10E
1806-11-01,24.256999999999998,1.785,Porbandar,India,21.70N,70.10E
1806-12-01,21.4,2.04,Porbandar,India,21.70N,70.10E
1807-01-01,19.000999999999998,2.208,Porbandar,India,21.70N,70.10E
1807-02-01,21.916,2.844,Porbandar,India,21.70N,70.10E
1807-03-01,,,Porbandar,India,21.70N,70.10E
1807-04-01,,,Porbandar,India,21.70N,70.10E
1807-05-01,28.56,1.5290000000000001,Porbandar,India,21.70N,70.10E
1807-06-01,30.875999999999998,1.2830000000000001,Porbandar,India,21.70N,70.10E
1807-07-01,29.256999999999998,2.048,Porbandar,India,21.70N,70.10E
1807-08-01,27.663,1.847,Porbandar,India,21.70N,70.10E
1807-09-01,27.863000000000003,1.454,Porbandar,India,21.70N,70.10E
1807-10-01,26.427,1.3869999999999998,Porbandar,India,21.70N,70.10E
1807-11-01,24.331999999999997,2.16,Porbandar,India,21.70N,70.10E
1807-12-01,22.023000000000003,1.7080000000000002,Porbandar,India,21.70N,70.10E
1808-01-01,,,Porbandar,India,21.70N,70.10E
1808-02-01,,,Porbandar,India,21.70N,70.10E
1808-03-01,,,Porbandar,India,21.70N,70.10E
1808-04-01,,,Porbandar,India,21.70N,70.10E
1808-05-01,,,Porbandar,India,21.70N,70.10E
1808-06-01,,,Porbandar,India,21.70N,70.10E
1808-07-01,,,Porbandar,India,21.70N,70.10E
1808-08-01,,,Porbandar,India,21.70N,70.10E
1808-09-01,,,Porbandar,India,21.70N,70.10E
1808-10-01,,,Porbandar,India,21.70N,70.10E
1808-11-01,,,Porbandar,India,21.70N,70.10E
1808-12-01,,,Porbandar,India,21.70N,70.10E
1809-01-01,,,Porbandar,India,21.70N,70.10E
1809-02-01,,,Porbandar,India,21.70N,70.10E
1809-03-01,,,Porbandar,India,21.70N,70.10E
1809-04-01,,,Porbandar,India,21.70N,70.10E
1809-05-01,,,Porbandar,India,21.70N,70.10E
1809-06-01,,,Porbandar,India,21.70N,70.10E
1809-07-01,,,Porbandar,India,21.70N,70.10E
1809-08-01,,,Porbandar,India,21.70N,70.10E
1809-09-01,,,Porbandar,India,21.70N,70.10E
1809-10-01,,,Porbandar,India,21.70N,70.10E
1809-11-01,,,Porbandar,India,21.70N,70.10E
1809-12-01,,,Porbandar,India,21.70N,70.10E
1810-01-01,,,Porbandar,India,21.70N,70.10E
1810-02-01,,,Porbandar,India,21.70N,70.10E
1810-03-01,,,Porbandar,India,21.70N,70.10E
1810-04-01,,,Porbandar,India,21.70N,70.10E
1810-05-01,,,Porbandar,India,21.70N,70.10E
1810-06-01,,,Porbandar,India,21.70N,70.10E
1810-07-01,,,Porbandar,India,21.70N,70.10E
1810-08-01,,,Porbandar,India,21.70N,70.10E
1810-09-01,,,Porbandar,India,21.70N,70.10E
1810-10-01,,,Porbandar,India,21.70N,70.10E
1810-11-01,,,Porbandar,India,21.70N,70.10E
1810-12-01,,,Porbandar,India,21.70N,70.10E
1811-01-01,,,Porbandar,India,21.70N,70.10E
1811-02-01,,,Porbandar,India,21.70N,70.10E
1811-03-01,,,Porbandar,India,21.70N,70.10E
1811-04-01,,,Porbandar,India,21.70N,70.10E
1811-05-01,,,Porbandar,India,21.70N,70.10E
1811-06-01,,,Porbandar,India,21.70N,70.10E
1811-07-01,,,Porbandar,India,21.70N,70.10E
1811-08-01,,,Porbandar,India,21.70N,70.10E
1811-09-01,,,Porbandar,India,21.70N,70.10E
1811-10-01,,,Porbandar,India,21.70N,70.10E
1811-11-01,,,Porbandar,India,21.70N,70.10E
1811-12-01,,,Porbandar,India,21.70N,70.10E
1812-01-01,,,Porbandar,India,21.70N,70.10E
1812-02-01,,,Porbandar,India,21.70N,70.10E
1812-03-01,,,Porbandar,India,21.70N,70.10E
1812-04-01,,,Porbandar,India,21.70N,70.10E
1812-05-01,,,Porbandar,India,21.70N,70.10E
1812-06-01,,,Porbandar,India,21.70N,70.10E
1812-07-01,,,Porbandar,India,21.70N,70.10E
1812-08-01,,,Porbandar,India,21.70N,70.10E
1812-09-01,,,Porbandar,India,21.70N,70.10E
1812-10-01,,,Porbandar,India,21.70N,70.10E
1812-11-01,,,Porbandar,India,21.70N,70.10E
1812-12-01,,,Porbandar,India,21.70N,70.10E
1813-01-01,17.322,2.738,Porbandar,India,21.70N,70.10E
1813-02-01,21.372,1.632,Porbandar,India,21.70N,70.10E
1813-03-01,23.444000000000003,5.102,Porbandar,India,21.70N,70.10E
1813-04-01,28.982,1.486,Porbandar,India,21.70N,70.10E
1813-05-01,31.246,4.309,Porbandar,India,21.70N,70.10E
1813-06-01,29.85,2.114,Porbandar,India,21.70N,70.10E
1813-07-01,28.729000000000006,1.7269999999999999,Porbandar,India,21.70N,70.10E
1813-08-01,26.579,1.2770000000000001,Porbandar,India,21.70N,70.10E
1813-09-01,27.259,1.594,Porbandar,India,21.70N,70.10E
1813-10-01,25.983,1.456,Porbandar,India,21.70N,70.10E
1813-11-01,25.212,1.545,Porbandar,India,21.70N,70.10E
1813-12-01,19.556,1.7830000000000001,Porbandar,India,21.70N,70.10E
1814-01-01,18.551,2.821,Porbandar,India,21.70N,70.10E
1814-02-01,21.539,1.557,Porbandar,India,21.70N,70.10E
1814-03-01,24.443,2.041,Porbandar,India,21.70N,70.10E
1814-04-01,27.579,1.524,Porbandar,India,21.70N,70.10E
1814-05-01,,,Porbandar,India,21.70N,70.10E
1814-06-01,30.31,1.597,Porbandar,India,21.70N,70.10E
1814-07-01,27.096999999999998,2.526,Porbandar,India,21.70N,70.10E
1814-08-01,26.522,1.507,Porbandar,India,21.70N,70.10E
1814-09-01,25.945,1.357,Porbandar,India,21.70N,70.10E
1814-10-01,25.228,3.034,Porbandar,India,21.70N,70.10E
1814-11-01,25.101000000000006,4.224,Porbandar,India,21.70N,70.10E
1814-12-01,22.524,4.577,Porbandar,India,21.70N,70.10E
1815-01-01,19.160999999999998,2.2119999999999997,Porbandar,India,21.70N,70.10E
1815-02-01,22.061,4.3389999999999995,Porbandar,India,21.70N,70.10E
1815-03-01,24.448,3.0810000000000004,Porbandar,India,21.70N,70.10E
1815-04-01,28.202,2.553,Porbandar,India,21.70N,70.10E
1815-05-01,29.74,2.775,Porbandar,India,21.70N,70.10E
1815-06-01,27.995,1.6280000000000001,Porbandar,India,21.70N,70.10E
1815-07-01,28.305,2.322,Porbandar,India,21.70N,70.10E
1815-08-01,26.815,1.642,Porbandar,India,21.70N,70.10E
1815-09-01,26.500999999999998,1.341,Porbandar,India,21.70N,70.10E
1815-10-01,24.823,2.636,Porbandar,India,21.70N,70.10E
1815-11-01,22.816999999999997,2.122,Porbandar,India,21.70N,70.10E
1815-12-01,19.037,2.0340000000000003,Porbandar,India,21.70N,70.10E
1816-01-01,19.697,3.762,Porbandar,India,21.70N,70.10E
1816-02-01,19.119,2.075,Porbandar,India,21.70N,70.10E
1816-03-01,24.329,1.929,Porbandar,India,21.70N,70.10E
1816-04-01,27.462,3.2969999999999997,Porbandar,India,21.70N,70.10E
1816-05-01,30.101999999999997,1.8519999999999999,Porbandar,India,21.70N,70.10E
1816-06-01,29.238000000000003,1.764,Porbandar,India,21.70N,70.10E
1816-07-01,26.686999999999998,1.76,Porbandar,India,21.70N,70.10E
1816-08-01,26.079,1.218,Porbandar,India,21.70N,70.10E
1816-09-01,25.462,1.238,Porbandar,India,21.70N,70.10E
1816-10-01,23.776,4.646,Porbandar,India,21.70N,70.10E
1816-11-01,22.956000000000003,5.292000000000001,Porbandar,India,21.70N,70.10E
1816-12-01,19.519000000000002,1.8159999999999998,Porbandar,India,21.70N,70.10E
1817-01-01,18.985,3.8360000000000003,Porbandar,India,21.70N,70.10E
1817-02-01,22.340999999999998,2.427,Porbandar,India,21.70N,70.10E
1817-03-01,25.263,2.106,Porbandar,India,21.70N,70.10E
1817-04-01,28.116999999999997,1.828,Porbandar,India,21.70N,70.10E
1817-05-01,28.965999999999998,2.011,Porbandar,India,21.70N,70.10E
1817-06-01,28.499,1.59,Porbandar,India,21.70N,70.10E
1817-07-01,27.182,1.7,Porbandar,India,21.70N,70.10E
1817-08-01,27.1,1.7080000000000002,Porbandar,India,21.70N,70.10E
1817-09-01,24.381,2.173,Porbandar,India,21.70N,70.10E
1817-10-01,24.34,2.452,Porbandar,India,21.70N,70.10E
1817-11-01,23.275,2.201,Porbandar,India,21.70N,70.10E
1817-12-01,18.762,2.572,Porbandar,India,21.70N,70.10E
1818-01-01,19.208,2.92,Porbandar,India,21.70N,70.10E
1818-02-01,20.66,2.015,Porbandar,India,21.70N,70.10E
