9999999999998,0.426,Amol,Iran,36.17N,51.71E
1938-10-01,23.09,0.502,Anápolis,Brazil,16.87S,48.56W
1938-11-01,23.211,0.384,Anápolis,Brazil,16.87S,48.56W
1938-12-01,22.43,0.315,Anápolis,Brazil,16.87S,48.56W
1939-01-01,23.344,0.38299999999999995,Anápolis,Brazil,16.87S,48.56W
1939-02-01,23.01,0.595,Anápolis,Brazil,16.87S,48.56W
1939-03-01,24.024,0.795,Anápolis,Brazil,16.87S,48.56W
1939-04-01,22.904,0.73,Anápolis,Brazil,16.87S,48.56W
1939-05-01,22.836,0.48100000000000004,Anápolis,Brazil,16.87S,48.56W
1939-06-01,21.064,1.0659999999999998,Anápolis,Brazil,16.87S,48.56W
1939-07-01,19.199,0.442,Anápolis,Brazil,16.87S,48.56W
1939-08-01,21.986,0.598,Anápolis,Brazil,16.87S,48.56W
1939-09-01,23.296999999999997,0.381,Anápolis,Brazil,16.87S,48.56W
1939-10-01,23.590999999999998,0.636,Anápolis,Brazil,16.87S,48.56W
1939-11-01,23.434,0.8009999999999999,Anápolis,Brazil,16.87S,48.56W
1939-12-01,22.999000000000002,0.371,Anápolis,Brazil,16.87S,48.56W
1940-01-01,23.070999999999998,0.38299999999999995,Anápolis,Brazil,16.87S,48.56W
1940-02-01,23.105999999999998,0.41700000000000004,Anápolis,Brazil,16.87S,48.56W
1940-03-01,23.311,0.5,Anápolis,Brazil,16.87S,48.56W
1940-04-01,23.046,0.24,Anápolis,Brazil,16.87S,48.56W
1940-05-01,22.458000000000002,0.162,Anápolis,Brazil,16.87S,48.56W
1940-06-01,20.545,0.493,Anápolis,Brazil,16.87S,48.56W
1940-07-01,21.456999999999997,0.693,Anápolis,Brazil,16.87S,48.56W
1940-08-01,22.15,0.35,Anápolis,Brazil,16.87S,48.56W
1940-09-01,23.121,0.8220000000000001,Anápolis,Brazil,16.87S,48.56W
1940-10-01,23.593000000000004,0.499,Anápolis,Brazil,16.87S,48.56W
1940-11-01,22.333,0.64,Anápolis,Brazil,16.87S,48.56W
1940-12-01,23.861,0.777,Anápolis,Brazil,16.87S,48.56W
1941-01-01,23.778,1.11,Anápolis,Brazil,16.87S,48.56W
1941-02-01,24.015,0.6779999999999999,Anápolis,Brazil,16.87S,48.56W
1941-03-01,23.395000000000003,0.606,Anápolis,Brazil,16.87S,48.56W
1941-04-01,23.910999999999998,0.722,Anápolis,Brazil,16.87S,48.56W
1941-05-01,21.851,0.44799999999999995,Anápolis,Brazil,16.87S,48.56W
1941-06-01,19.771,0.396,Anápolis,Brazil,16.87S,48.56W
1941-07-01,20.456000000000003,0.505,Anápolis,Brazil,16.87S,48.56W
1941-08-01,23.251,0.402,Anápolis,Brazil,16.87S,48.56W
1941-09-01,21.835,1.2690000000000001,Anápolis,Brazil,16.87S,48.56W
1941-10-01,23.74,0.289,Anápolis,Brazil,16.87S,48.56W
1941-11-01,23.244,1.03,Anápolis,Brazil,16.87S,48.56W
1941-12-01,23.337,0.35700000000000004,Anápolis,Brazil,16.87S,48.56W
1942-01-01,23.956000000000003,0.205,Anápolis,Brazil,16.87S,48.56W
1942-02-01,23.377,0.413,Anápolis,Brazil,16.87S,48.56W
1942-03-01,23.643,0.387,Anápolis,Brazil,16.87S,48.56W
1942-04-01,22.814,0.42,Anápolis,Brazil,16.87S,48.56W
1942-05-01,21.224,0.46299999999999997,Anápolis,Brazil,16.87S,48.56W
1942-06-01,19.147000000000002,0.446,Anápolis,Brazil,16.87S,48.56W
1942-07-01,18.141,0.47600000000000003,Anápolis,Brazil,16.87S,48.56W
1942-08-01,21.949,0.564,Anápolis,Brazil,16.87S,48.56W
1942-09-01,23.732000000000006,0.461,Anápolis,Brazil,16.87S,48.56W
1942-10-01,23.04,0.449,Anápolis,Brazil,16.87S,48.56W
1942-11-01,22.9,0.982,Anápolis,Brazil,16.87S,48.56W
1942-12-01,22.322,0.423,Anápolis,Brazil,16.87S,48.56W
1943-01-01,22.641,0.38,Anápolis,Brazil,16.87S,48.56W
1943-02-01,23.092,0.39899999999999997,Anápolis,Brazil,16.87S,48.56W
1943-03-01,23.066000000000006,0.611,Anápolis,Brazil,16.87S,48.56W
1943-04-01,21.467,0.485,Anápolis,Brazil,16.87S,48.56W
1943-05-01,21.412,1.47,Anápolis,Brazil,16.87S,48.56W
1943-06-01,20.406,0.858,Anápolis,Brazil,16.87S,48.56W
1943-07-01,19.952,0.9109999999999999,Anápolis,Brazil,16.87S,48.56W
1943-08-01,20.278,0.299,Anápolis,Brazil,16.87S,48.56W
1943-09-01,22.404,0.638,Anápolis,Brazil,16.87S,48.56W
1943-10-01,23.248,0.478,Anápolis,Brazil,16.87S,48.56W
1943-11-01,22.766,0.79,Anápolis,Brazil,16.87S,48.56W
1943-12-01,22.023000000000003,0.7759999999999999,Anápolis,Brazil,16.87S,48.56W
1944-01-01,23.398000000000003,0.604,Anápolis,Brazil,16.87S,48.56W
1944-02-01,23.267,0.20600000000000002,Anápolis,Brazil,16.87S,48.56W
1944-03-01,23.781,0.449,Anápolis,Brazil,16.87S,48.56W
1944-04-01,21.913,0.491,Anápolis,Brazil,16.87S,48.56W
1944-05-01,20.881999999999998,0.596,Anápolis,Brazil,16.87S,48.56W
1944-06-01,20.501,0.491,Anápolis,Brazil,16.87S,48.56W
1944-07-01,19.581000000000003,0.423,Anápolis,Brazil,16.87S,48.56W
1944-08-01,22.3,1.175,Anápolis,Brazil,16.87S,48.56W
1944-09-01,24.248,0.721,Anápolis,Brazil,16.87S,48.56W
1944-10-01,24.445999999999998,0.5660000000000001,Anápolis,Brazil,16.87S,48.56W
1944-11-01,22.531999999999996,0.33899999999999997,Anápolis,Brazil,16.87S,48.56W
1944-12-01,22.858,0.738,Anápolis,Brazil,16.87S,48.56W
1945-01-01,23.12,0.309,Anápolis,Brazil,16.87S,48.56W
1945-02-01,23.214,0.44799999999999995,Anápolis,Brazil,16.87S,48.56W
1945-03-01,23.43,0.284,Anápolis,Brazil,16.87S,48.56W
1945-04-01,22.504,0.28800000000000003,Anápolis,Brazil,16.87S,48.56W
1945-05-01,19.527,0.423,Anápolis,Brazil,16.87S,48.56W
1945-06-01,18.672,0.289,Anápolis,Brazil,16.87S,48.56W
1945-07-01,19.895000000000003,0.539,Anápolis,Brazil,16.87S,48.56W
1945-08-01,23.347,0.647,Anápolis,Brazil,16.87S,48.56W
1945-09-01,23.200000000000006,0.713,Anápolis,Brazil,16.87S,48.56W
1945-10-01,23.288,1.075,Anápolis,Brazil,16.87S,48.56W
1945-11-01,22.779,0.542,Anápolis,Brazil,16.87S,48.56W
1945-12-01,22.061999999999998,0.382,Anápolis,Brazil,16.87S,48.56W
1946-01-01,22.772,0.39899999999999997,Anápolis,Brazil,16.87S,48.56W
1946-02-01,24.081999999999997,0.495,Anápolis,Brazil,16.87S,48.56W
1946-03-01,23.397,0.426,Anápolis,Brazil,16.87S,48.56W
1946-04-01,22.129,0.34,Anápolis,Brazil,16.87S,48.56W
1946-05-01,21.689,0.547,Anápolis,Brazil,16.87S,48.56W
1946-06-01,20.129,0.39799999999999996,Anápolis,Brazil,16.87S,48.56W
1946-07-01,19.748,0.251,Anápolis,Brazil,16.87S,48.56W
1946-08-01,22.454,0.49,Anápolis,Brazil,16.87S,48.56W
1946-09-01,24.386999999999997,0.402,Anápolis,Brazil,16.87S,48.56W
1946-10-01,24.264,0.39,Anápolis,Brazil,16.87S,48.56W
1946-11-01,23.589,0.643,Anápolis,Brazil,16.87S,48.56W
1946-12-01,22.673000000000002,0.16899999999999998,Anápolis,Brazil,16.87S,48.56W
1947-01-01,23.621,0.7020000000000001,Anápolis,Brazil,16.87S,48.56W
1947-02-01,23.59,0.38299999999999995,Anápolis,Brazil,16.87S,48.56W
1947-03-01,22.74,0.479,Anápolis,Brazil,16.87S,48.56W
1947-04-01,22.606,0.324,Anápolis,Brazil,16.87S,48.56W
1947-05-01,21.749000000000002,0.253,Anápolis,Brazil,16.87S,48.56W
1947-06-01,20.799,0.267,Anápolis,Brazil,16.87S,48.56W
1947-07-01,19.113000000000003,0.295,Anápolis,Brazil,16.87S,48.56W
1947-08-01,21.134,0.319,Anápolis,Brazil,16.87S,48.56W
1947-09-01,23.392000000000003,0.386,Anápolis,Brazil,16.87S,48.56W
1947-10-01,22.179000000000002,0.413,Anápolis,Brazil,16.87S,48.56W
1947-11-01,21.791999999999998,1.399,Anápolis,Brazil,16.87S,48.56W
1947-12-01,22.026,0.19,Anápolis,Brazil,16.87S,48.56W
1948-01-01,23.318,0.369,Anápolis,Brazil,16.87S,48.56W
1948-02-01,23.494,0.284,Anápolis,Brazil,16.87S,48.56W
1948-03-01,22.636999999999997,0.198,Anápolis,Brazil,16.87S,48.56W
1948-04-01,22.42,0.499,Anápolis,Brazil,16.87S,48.56W
1948-05-01,21.46,0.22399999999999998,Anápolis,Brazil,16.87S,48.56W
1948-06-01,20.687,0.627,Anápolis,Brazil,16.87S,48.56W
1948-07-01,21.109,0.284,Anápolis,Brazil,16.87S,48.56W
1948-08-01,21.471,0.311,Anápolis,Brazil,16.87S,48.56W
1948-09-01,23.933000000000003,0.633,Anápolis,Brazil,16.87S,48.56W
1948-10-01,23.285,0.45299999999999996,Anápolis,Brazil,16.87S,48.56W
1948-11-01,22.843000000000004,0.114,Anápolis,Brazil,16.87S,48.56W
1948-12-01,22.076,0.715,Anápolis,Brazil,16.87S,48.56W
1949-01-01,22.438,0.43,Anápolis,Brazil,16.87S,48.56W
1949-02-01,22.364,0.39299999999999996,Anápolis,Brazil,16.87S,48.56W
1949-03-01,24.206999999999997,0.525,Anápolis,Brazil,16.87S,48.56W
1949-04-01,21.577,0.364,Anápolis,Brazil,16.87S,48.56W
1949-05-01,20.660999999999998,0.408,Anápolis,Brazil,16.87S,48.56W
1949-06-01,20.91,0.499,Anápolis,Brazil,16.87S,48.56W
1949-07-01,19.678,0.772,Anápolis,Brazil,16.87S,48.56W
1949-08-01,21.365,0.777,Anápolis,Brazil,16.87S,48.56W
1949-09-01,23.104000000000006,0.418,Anápolis,Brazil,16.87S,48.56W
1949-10-01,22.357,0.293,Anápolis,Brazil,16.87S,48.56W
1949-11-01,22.695999999999998,0.28600000000000003,Anápolis,Brazil,16.87S,48.56W
1949-12-01,22.614,0.33799999999999997,Anápolis,Brazil,16.87S,48.56W
1950-01-01,22.663,0.313,Anápolis,Brazil,16.87S,48.56W
1950-02-01,23.084,0.243,Anápolis,Brazil,16.87S,48.56W
1950-03-01,22.458,0.304,Anápolis,Brazil,16.87S,48.56W
1950-04-01,22.051,0.489,Anápolis,Brazil,16.87S,48.56W
1950-05-01,21.358,0.763,Anápolis,Brazil,16.87S,48.56W
1950-06-01,20.031,0.547,Anápolis,Brazil,16.87S,48.56W
1950-07-01,20.069000000000006,0.507,Anápolis,Brazil,16.87S,48.56W
1950-08-01,22.115,1.1520000000000001,Anápolis,Brazil,16.87S,48.56W
1950-09-01,22.959000000000003,1.304,Anápolis,Brazil,16.87S,48.56W
1950-10-01,22.663,0.861,Anápolis,Brazil,16.87S,48.56W
1950-11-01,22.544,0.452,Anápolis,Brazil,16.87S,48.56W
1950-12-01,22.430999999999997,0.254,Anápolis,Brazil,16.87S,48.56W
1951-01-01,22.586,0.657,Anápolis,Brazil,16.87S,48.56W
1951-02-01,23.211,0.45299999999999996,Anápolis,Brazil,16.87S,48.56W
1951-03-01,23.778,0.909,Anápolis,Brazil,16.87S,48.56W
1951-04-01,21.134,0.364,Anápolis,Brazil,16.87S,48.56W
1951-05-01,21.237,1.659,Anápolis,Brazil,16.87S,48.56W
1951-06-01,19.698,0.977,Anápolis,Brazil,16.87S,48.56W
1951-07-01,19.442999999999998,1.296,Anápolis,Brazil,16.87S,48.56W
1951-08-01,21.396,0.602,Anápolis,Brazil,16.87S,48.56W
1951-09-01,23.944000000000006,0.512,Anápolis,Brazil,16.87S,48.56W
1951-10-01,24.359,0.316,Anápolis,Brazil,16.87S,48.56W
1951-11-01,23.480999999999998,0.5760000000000001,Anápolis,Brazil,16.87S,48.56W
1951-12-01,22.524,0.451,Anápolis,Brazil,16.87S,48.56W
1952-01-01,23.41,0.787,Anápolis,Brazil,16.87S,48.56W
1952-02-01,23.598000000000006,1.114,Anápolis,Brazil,16.87S,48.56W
1952-03-01,22.761999999999997,0.665,Anápolis,Brazil,16.87S,48.56W
1952-04-01,21.461,0.41200000000000003,Anápolis,Brazil,16.87S,48.56W
1952-05-01,20.888,0.48700000000000004,Anápolis,Brazil,16.87S,48.56W
1952-06-01,19.548,0.508,Anápolis,Brazil,16.87S,48.56W
1952-07-01,20.227999999999998,0.391,Anápolis,Brazil,16.87S,48.56W
1952-08-01,22.656,0.586,Anápolis,Brazil,16.87S,48.56W
1952-09-01,23.612,0.642,Anápolis,Brazil,16.87S,48.56W
1952-10-01,23.479,0.17600000000000002,Anápolis,Brazil,16.87S,48.56W
1952-11-01,23.201,0.168,Anápolis,Brazil,16.87S,48.56W
1952-12-01,22.719,0.799,Anápolis,Brazil,16.87S,48.56W
1953-01-01,23.57,0.63,Anápolis,Brazil,16.87S,48.56W
1953-02-01,23.738000000000003,0.478,Anápolis,Brazil,16.87S,48.56W
1953-03-01,23.225,0.489,Anápolis,Brazil,16.87S,48.56W
1953-04-01,22.066,0.518,Anápolis,Brazil,16.87S,48.56W
1953-05-01,21.711,0.281,Anápolis,Brazil,16.87S,48.56W
1953-06-01,20.001,0.23399999999999999,Anápolis,Brazil,16.87S,48.56W
1953-07-01,18.704,0.225,Anápolis,Brazil,16.87S,48.56W
1953-08-01,22.638,0.49700000000000005,Anápolis,Brazil,16.87S,48.56W
1953-09-01,24.081999999999997,1.205,Anápolis,Brazil,16.87S,48.56W
1953-10-01,23.573,0.706,Anápolis,Brazil,16.87S,48.56W
1953-11-01,23.215,0.24100000000000002,Anápolis,Brazil,16.87S,48.56W
1953-12-01,22.8,0.44299999999999995,Anápolis,Brazil,16.87S,48.56W
1954-01-01,23.618,0.25,Anápolis,Brazil,16.87S,48.56W
1954-02-01,23.570999999999998,0.5,Anápolis,Brazil,16.87S,48.56W
1954-03-01,23.153,0.16399999999999998,Anápolis,Brazil,16.87S,48.56W
1954-04-01,22.449,0.24100000000000002,Anápolis,Brazil,16.87S,48.56W
1954-05-01,21.289,0.318,Anápolis,Brazil,16.87S,48.56W
1954-06-01,20.671999999999997,0.45899999999999996,Anápolis,Brazil,16.87S,48.56W
1954-07-01,19.930000000000003,0.375,Anápolis,Brazil,16.87S,48.56W
1954-08-01,21.833000000000002,0.757,Anápolis,Brazil,16.87S,48.56W
1954-09-01,24.845,0.647,Anápolis,Brazil,16.87S,48.56W
1954-10-01,24.359,0.5429999999999999,Anápolis,Brazil,16.87S,48.56W
1954-11-01,23.767,0.433,Anápolis,Brazil,16.87S,48.56W
1954-12-01,22.811,0.324,Anápolis,Brazil,16.87S,48.56W
1955-01-01,22.66,0.27399999999999997,Anápolis,Brazil,16.87S,48.56W
1955-02-01,23.342,0.54,Anápolis,Brazil,16.87S,48.56W
1955-03-01,23.500999999999998,0.631,Anápolis,Brazil,16.87S,48.56W
1955-04-01,22.432,0.364,Anápolis,Brazil,16.87S,48.56W
1955-05-01,21.054000000000002,0.39,Anápolis,Brazil,16.87S,48.56W
1955-06-01,20.785,0.523,Anápolis,Brazil,16.87S,48.56W
1955-07-01,19.125,0.754,Anápolis,Brazil,16.87S,48.56W
1955-08-01,22.51,0.972,Anápolis,Brazil,16.87S,48.56W
1955-09-01,24.639000000000006,0.5660000000000001,Anápolis,Brazil,16.87S,48.56W
1955-10-01,23.2,0.213,Anápolis,Brazil,16.87S,48.56W
1955-11-01,22.276999999999997,0.32299999999999995,Anápolis,Brazil,16.87S,48.56W
1955-12-01,22.41,0.5670000000000001,Anápolis,Brazil,16.87S,48.56W
1956-01-01,23.385,0.426,Anápolis,Brazil,16.87S,48.56W
1956-02-01,23.184,0.369,Anápolis,Brazil,16.87S,48.56W
1956-03-01,23.099,0.254,Anápolis,Brazil,16.87S,48.56W
1956-04-01,21.981,0.27,Anápolis,Brazil,16.87S,48.56W
1956-05-01,20.601,0.40700000000000003,Anápolis,Brazil,16.87S,48.56W
1956-06-01,18.356,0.6779999999999999,Anápolis,Brazil,16.87S,48.56W
1956-07-01,19.903,0.518,Anápolis,Brazil,16.87S,48.56W
1956-08-01,20.339000000000002,0.366,Anápolis,Brazil,16.87S,48.56W
1956-09-01,24.215999999999998,0.48,Anápolis,Brazil,16.87S,48.56W
1956-10-01,23.24,0.38299999999999995,Anápolis,Brazil,16.87S,48.56W
1956-11-01,21.918000000000003,0.535,Anápolis,Brazil,16.87S,48.56W
1956-12-01,22.199,0.568,Anápolis,Brazil,16.87S,48.56W
1957-01-01,22.383000000000006,0.332,Anápolis,Brazil,16.87S,48.56W
1957-02-01,22.668000000000006,0.41100000000000003,Anápolis,Brazil,16.87S,48.56W
1957-03-01,22.89,0.7190000000000001,Anápolis,Brazil,16.87S,48.56W
1957-04-01,21.684,0.39799999999999996,Anápolis,Brazil,16.87S,48.56W
1957-05-01,20.935,0.539,Anápolis,Brazil,16.87S,48.56W
1957-06-01,20.237000000000002,0.294,Anápolis,Brazil,16.87S,48.56W
1957-07-01,19.200000000000006,0.7490000000000001,Anápolis,Brazil,16.87S,48.56W
1957-08-01,22.42,0.779,Anápolis,Brazil,16.87S,48.56W
1957-09-01,22.837000000000003,0.672,Anápolis,Brazil,16.87S,48.56W
1957-10-01,24.188000000000002,0.284,Anápolis,Brazil,16.87S,48.56W
1957-11-01,22.909,0.48200000000000004,Anápolis,Brazil,16.87S,48.56W
1957-12-01,23.272,0.797,Anápolis,Brazil,16.87S,48.56W
1958-01-01,23.361,0.831,Anápolis,Brazil,16.87S,48.56W
1958-02-01,23.951999999999998,0.792,Anápolis,Brazil,16.87S,48.56W
1958-03-01,23.16,0.341,Anápolis,Brazil,16.87S,48.56W
1958-04-01,22.079,0.732,Anápolis,Brazil,16.87S,48.56W
1958-05-01,21.144,0.828,Anápolis,Brazil,16.87S,48.56W
1958-06-01,20.585,0.445,Anápolis,Brazil,16.87S,48.56W
1958-07-01,20.592,0.5329999999999999,Anápolis,Brazil,16.87S,48.56W
1958-08-01,21.545,0.545,Anápolis,Brazil,16.87S,48.56W
1958-09-01,23.155,0.455,Anápolis,Brazil,16.87S,48.56W
1958-10-01,23.253,0.35600000000000004,Anápolis,Brazil,16.87S,48.56W
1958-11-01,23.791999999999998,0.192,Anápolis,Brazil,16.87S,48.56W
1958-12-01,23.491,0.927,Anápolis,Brazil,16.87S,48.56W
1959-01-01,23.095,0.284,Anápolis,Brazil,16.87S,48.56W
1959-02-01,24.131999999999998,0.23199999999999998,Anápolis,Brazil,16.87S,48.56W
1959-03-01,22.941999999999997,0.359,Anápolis,Brazil,16.87S,48.56W
1959-04-01,23.97,0.188,Anápolis,Brazil,16.87S,48.56W
1959-05-01,22.2,0.34,Anápolis,Brazil,16.87S,48.56W
1959-06-01,20.179000000000002,0.33,Anápolis,Brazil,16.87S,48.56W
1959-07-01,21.151999999999997,0.41200000000000003,Anápolis,Brazil,16.87S,48.56W
1959-08-01,22.369,1.155,Anápolis,Brazil,16.87S,48.56W
1959-09-01,24.331000000000003,0.237,Anápolis,Brazil,16.87S,48.56W
1959-10-01,24.084,0.48100000000000004,Anápolis,Brazil,16.87S,48.56W
1959-11-01,23.105,0.331,Anápolis,Brazil,16.87S,48.56W
1959-12-01,23.647,0.528,Anápolis,Brazil,16.87S,48.56W
1960-01-01,22.677000000000003,0.45299999999999996,Anápolis,Brazil,16.87S,48.56W
1960-02-01,22.898000000000003,0.302,Anápolis,Brazil,16.87S,48.56W
1960-03-01,23.215999999999998,0.451,Anápolis,Brazil,16.87S,48.56W
1960-04-01,21.886,0.33899999999999997,Anápolis,Brazil,16.87S,48.56W
1960-05-01,19.977,0.483,Anápolis,Brazil,16.87S,48.56W
1960-06-01,19.909000000000002,0.441,Anápolis,Brazil,16.87S,48.56W
1960-07-01,19.881,0.3,Anápolis,Brazil,16.87S,48.56W
1960-08-01,21.626,0.317,Anápolis,Brazil,16.87S,48.56W
1960-09-01,24.281999999999996,0.494,Anápolis,Brazil,16.87S,48.56W
1960-10-01,24.051,0.27,Anápolis,Brazil,16.87S,48.56W
1960-11-01,22.818,0.74,Anápolis,Brazil,16.87S,48.56W
1960-12-01,22.691,0.28300000000000003,Anápolis,Brazil,16.87S,48.56W
1961-01-01,22.426,0.39799999999999996,Anápolis,Brazil,16.87S,48.56W
1961-02-01,23.049,0.21100000000000002,Anápolis,Brazil,16.87S,48.56W
1961-03-01,23.511000000000006,0.27899999999999997,Anápolis,Brazil,16.87S,48.56W
1961-04-01,23.318,0.266,Anápolis,Brazil,16.87S,48.56W
1961-05-01,21.636,0.44299999999999995,Anápolis,Brazil,16.87S,48.56W
1961-06-01,20.233,0.254,Anápolis,Brazil,16.87S,48.56W
1961-07-01,19.752,0.4,Anápolis,Brazil,16.87S,48.56W
1961-08-01,22.108,0.652,Anápolis,Brazil,16.87S,48.56W
1961-09-01,25.647,0.365,Anápolis,Brazil,16.87S,48.56W
1961-10-01,24.493000000000002,0.31,Anápolis,Brazil,16.87S,48.56W
1961-11-01,24.375999999999998,0.35600000000000004,Anápolis,Brazil,16.87S,48.56W
1961-12-01,22.362,0.66,Anápolis,Brazil,16.87S,48.56W
1962-01-01,23.015,0.304,Anápolis,Brazil,16.87S,48.56W
1962-02-01,23.43,0.409,Anápolis,Brazil,16.87S,48.56W
1962-03-01,23.146,0.5529999999999999,Anápolis,Brazil,16.87S,48.56W
1962-04-01,22.524,0.486,Anápolis,Brazil,16.87S,48.56W
1962-05-01,20.656,0.28,Anápolis,Brazil,16.87S,48.56W
1962-06-01,18.997,0.545,Anápolis,Brazil,16.87S,48.56W
1962-07-01,18.815,0.204,Anápolis,Brazil,16.87S,48.56W
1962-08-01,21.721,0.41,Anápolis,Brazil,16.87S,48.56W
1962-09-01,24.164,0.401,Anápolis,Brazil,16.87S,48.56W
1962-10-01,22.464000000000002,0.5429999999999999,Anápolis,Brazil,16.87S,48.56W
1962-11-01,23.483,0.233,Anápolis,Brazil,16.87S,48.56W
1962-12-01,22.357,0.361,Anápolis,Brazil,16.87S,48.56W
1963-01-01,23.607000000000006,0.27699999999999997,Anápolis,Brazil,16.87S,48.56W
1963-02-01,23.112,0.215,Anápolis,Brazil,16.87S,48.56W
1963-03-01,24.391,0.593,Anápolis,Brazil,16.87S,48.56W
1963-04-01,22.894000000000002,0.24100000000000002,Anápolis,Brazil,16.87S,48.56W
1963-05-01,20.019000000000002,0.47600000000000003,Anápolis,Brazil,16.87S,48.56W
1963-06-01,18.652,0.851,Anápolis,Brazil,16.87S,48.56W
1963-07-01,19.569000000000006,0.677,Anápolis,Brazil,16.87S,48.56W
1963-08-01,22.007,0.799,Anápolis,Brazil,16.87S,48.56W
1963-09-01,24.811999999999998,0.764,Anápolis,Brazil,16.87S,48.56W
1963-10-01,26.241,0.361,Anápolis,Brazil,16.87S,48.56W
1963-11-01,24.947000000000006,0.285,Anápolis,Brazil,16.87S,48.56W
1963-12-01,23.974,0.395,Anápolis,Brazil,16.87S,48.56W
1964-01-01,22.781999999999996,0.397,Anápolis,Brazil,16.87S,48.56W
1964-02-01,23.433000000000003,0.201,Anápolis,Brazil,16.87S,48.56W
1964-03-01,23.605999999999998,0.413,Anápolis,Brazil,16.87S,48.56W
1964-04-01,23.167,0.325,Anápolis,Brazil,16.87S,48.56W
1964-05-01,20.921,0.295,Anápolis,Brazil,16.87S,48.56W
1964-06-01,18.939,0.784,Anápolis,Brazil,16.87S,48.56W
1964-07-01,19.116000000000003,0.213,Anápolis,Brazil,16.87S,48.56W
1964-08-01,22.042,0.215,Anápolis,Brazil,16.87S,48.56W
1964-09-01,23.644,0.361,Anápolis,Brazil,16.87S,48.56W
1964-10-01,22.287,0.601,Anápolis,Brazil,16.87S,48.56W
1964-11-01,21.954,0.239,Anápolis,Brazil,16.87S,48.56W
1964-12-01,22.244,0.23399999999999999,Anápolis,Brazil,16.87S,48.56W
1965-01-01,22.409,0.43,Anápolis,Brazil,16.87S,48.56W
1965-02-01,23.023000000000003,0.278,Anápolis,Brazil,16.87S,48.56W
1965-03-01,22.228,0.231,Anápolis,Brazil,16.87S,48.56W
1965-04-01,22.49,0.272,Anápolis,Brazil,16.87S,48.56W
1965-05-01,21.763,0.499,Anápolis,Brazil,16.87S,48.56W
1965-06-01,20.474,0.853,Anápolis,Brazil,16.87S,48.56W
1965-07-01,20.34,0.424,Anápolis,Brazil,16.87S,48.56W
1965-08-01,22.418000000000003,0.34,Anápolis,Brazil,16.87S,48.56W
1965-09-01,24.695,0.261,Anápolis,Brazil,16.87S,48.56W
1965-10-01,22.735,0.522,Anápolis,Brazil,16.87S,48.56W
1965-11-01,23.144,0.39799999999999996,Anápolis,Brazil,16.87S,48.56W
1965-12-01,23.205,0.36,Anápolis,Brazil,16.87S,48.56W
1966-01-01,23.156,0.295,Anápolis,Brazil,16.87S,48.56W
1966-02-01,23.229000000000006,0.247,Anápolis,Brazil,16.87S,48.56W
1966-03-01,23.294,0.444,Anápolis,Brazil,16.87S,48.56W
1966-04-01,22.131,0.223,Anápolis,Brazil,16.87S,48.56W
1966-05-01,21.232,0.484,Anápolis,Brazil,16.87S,48.56W
1966-06-01,19.566,0.462,Anápolis,Brazil,16.87S,48.56W
1966-07-01,19.965999999999998,1.262,Anápolis,Brazil,16.87S,48.56W
1966-08-01,21.801,0.29600000000000004,Anápolis,Brazil,16.87S,48.56W
1966-09-01,23.254,0.385,Anápolis,Brazil,16.87S,48.56W
1966-10-01,23.794,0.424,Anápolis,Brazil,16.87S,48.56W
1966-11-01,23.037000000000006,0.35200000000000004,Anápolis,Brazil,16.87S,48.56W
1966-12-01,23.355,0.424,Anápolis,Brazil,16.87S,48.56W
1967-01-01,23.269,0.154,Anápolis,Brazil,16.87S,48.56W
1967-02-01,23.294,0.257,Anápolis,Brazil,16.87S,48.56W
1967-03-01,23.223000000000006,0.315,Anápolis,Brazil,16.87S,48.56W
1967-04-01,22.444000000000003,0.262,Anápolis,Brazil,16.87S,48.56W
1967-05-01,21.121,0.377,Anápolis,Brazil,16.87S,48.56W
1967-06-01,20.522,0.502,Anápolis,Brazil,16.87S,48.56W
1967-07-01,20.102999999999998,0.44299999999999995,Anápolis,Brazil,16.87S,48.56W
1967-08-01,22.497,0.35600000000000004,Anápolis,Brazil,16.87S,48.56W
1967-09-01,24.375,0.483,Anápolis,Brazil,16.87S,48.56W
1967-10-01,24.281999999999996,0.451,Anápolis,Brazil,16.87S,48.56W
1967-11-01,22.785999999999998,0.191,Anápolis,Brazil,16.87S,48.56W
1967-12-01,22.388,0.38299999999999995,Anápolis,Brazil,16.87S,48.56W
1968-01-01,23.263,0.233,Anápolis,Brazil,16.87S,48.56W
1968-02-01,21.906,0.483,Anápolis,Brazil,16.87S,48.56W
1968-03-01,23.259,0.228,Anápolis,Brazil,16.87S,48.56W
1968-04-01,21.64,0.239,Anápolis,Brazil,16.87S,48.56W
1968-05-01,19.219,0.271,Anápolis,Brazil,16.87S,48.56W
